Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,engine.engine_rpm,driver_demands.brake,driver_demands.throttle
3.402645315,3.722001633,-0.040944387,0.026777211,-0.073091303,0.008743008,-0.081715841,3761.76796,0,90.23899998
3.386549304,3.72315656,-0.039050376,0.023966449,-0.073081909,0.008668787,-0.082009183,3767.633972,0,90.22105649
3.370741746,3.722837246,-0.03661134,0.021541809,-0.073394712,0.008594485,-0.082263661,3773.606842,0,90.20384291
3.355181934,3.72184322,-0.033937364,0.019540959,-0.073874459,0.008520104,-0.082479053,3779.739108,0,90.18471759
3.339834354,3.720860285,-0.031267633,0.017950455,-0.074409812,0.008445645,-0.082655269,3786.027577,0,90.16252201
3.324670531,3.720329141,-0.028740525,0.016719876,-0.074941613,0.008371147,-0.082792321,3792.431532,0,90.13739203
3.309376322,3.731803977,-0.042970463,0.015176454,-0.074548138,0.008297301,-0.082890305,3806.686703,0,92.33886012
3.293828639,3.770200186,-0.038827845,0.0113793,-0.071079251,0.008225816,-0.082949371,3818.143181,0,92.13345769
3.278618048,3.809549479,-0.042298691,0.008831724,-0.067497686,0.008157134,-0.082954118,3825.555434,0,91.99758868
3.264003137,3.840100326,-0.043837015,0.008008978,-0.065227231,0.008088453,-0.082874885,3831.043346,0,91.96204303
3.250030014,3.858433046,-0.042209454,0.00881176,-0.064772447,0.008019664,-0.082757071,3835.287756,0,91.97198849
3.236555958,3.864667938,-0.03768657,0.010845218,-0.066070718,0.007950764,-0.082600333,3839.259632,0,92.01156923
3.223333267,3.861719626,-0.03103898,0.013485147,-0.068619954,0.007881754,-0.082404745,3843.707134,0,92.0576815
3.210110085,3.853623731,-0.02353759,0.0161077,-0.071766675,0.007812635,-0.082170761,3849.000697,0,92.09263872
3.196703784,3.844306203,-0.016384926,0.018203757,-0.074913868,0.007743411,-0.081899101,3855.18646,0,92.1079111
3.183035659,3.836780123,-0.010392196,0.019435142,-0.077627135,0.007674084,-0.081590611,3862.075341,0,92.10273683
3.169125861,3.832724668,-0.005883277,0.01965726,-0.07967287,0.007604655,-0.08124614,3869.364363,0,92.08192433
3.155058775,3.832458919,-0.002749033,0.018918195,-0.081012407,0.007535176,-0.080848697,3876.748958,0,92.0523764
3.140937257,3.835247624,-0.000625215,0.0174201,-0.081763688,0.007465554,-0.080386093,3884.005695,0,92.02238125
3.126844592,3.83980323,0.000954752,0.015428718,-0.082135227,0.007395838,-0.079891206,3891.017385,0,91.99664825
3.112825376,3.844784723,0.002389143,0.013201749,-0.082349385,0.007326029,-0.079364491,3897.767749,0,91.9778122
3.098885739,3.849182461,0.003929579,0.010947525,-0.082574471,0.007256129,-0.078806372,3904.312527,0,91.96612543
3.085005663,3.852491233,0.005658299,0.008814108,-0.08289045,0.007186139,-0.078217291,3910.741393,0,91.96018439
3.071152718,3.854677656,0.007520809,0.006894893,-0.083295971,0.00711606,-0.077597734,3917.14455,0,91.95784034
3.05729132,3.856017802,0.009386929,0.005238249,-0.083743436,0.007045894,-0.07694825,3923.590182,0,91.95697527
3.043387205,3.856904779,0.011112596,0.003856239,-0.084178086,0.006975643,-0.076269446,3930.114695,0,91.95601497
3.029409645,3.857702108,0.012583759,0.002733589,-0.084562101,0.006905307,-0.075561976,3936.724016,0,91.95414332
3.015333576,3.858667652,0.013739417,0.001838647,-0.084879369,0.006834928,-0.074821012,3943.400572,0,91.95084341
3.000924753,3.868622131,0.001443402,0.000700325,-0.084486232,0.006765246,-0.07402078,3956.302005,0,93.69471508
2.986449555,3.899049175,0.003629182,-0.001602205,-0.081617239,0.006698637,-0.073195499,3967.053954,0,93.55256289
2.972338778,3.930401371,-0.000386494,-0.002566731,-0.078366688,0.006633077,-0.072345505,3974.681258,0,93.46444553
2.958579609,3.95534507,-0.003132047,-0.002160801,-0.075894721,0.006567604,-0.071470757,3980.810523,0,93.45287048
2.945088388,3.971193387,-0.003652347,-0.000639494,-0.074661647,0.00650202,-0.070571252,3985.936991,0,93.47653654
2.931719966,3.977900956,-0.002110028,0.00160031,-0.074688579,0.006436327,-0.069647211,3990.797286,0,93.52398904
2.918284253,3.97754059,0.000964414,0.004051527,-0.075669525,0.006370526,-0.068699136,3995.96881,0,93.57797305
2.904598631,3.973048549,0.004656146,0.006245186,-0.077182094,0.006304617,-0.067727789,4001.750883,0,93.62513573
2.890532338,3.967320625,0.008092526,0.00782099,-0.078833924,0.006238603,-0.066734113,4008.202739,0,93.65878473
2.876029611,3.962635347,0.010681127,0.00856045,-0.080334637,0.006172484,-0.065719135,4015.20513,0,93.67786631
2.861105478,3.960344676,0.012179567,0.008400244,-0.081522589,0.006106263,-0.064683891,4022.545881,0,93.68543948
2.845822642,3.960830585,0.012655411,0.007423035,-0.082362961,0.006039941,-0.063629362,4030.002146,0,93.6866068
2.830259449,3.963685875,0.012380378,0.005817553,-0.082926707,0.005973547,-0.062537652,4037.397181,0,93.68625732
2.8144822,3.968041467,0.011693099,0.003820608,-0.083351132,0.005907027,-0.061422066,4044.631094,0,93.6890342
2.798530447,3.972933238,0.010907071,0.001662224,-0.083787868,0.005840409,-0.060290911,4051.676631,0,93.69678919
2.782416205,3.977582974,0.010229216,-0.000465043,-0.084356305,0.005773695,-0.059144942,4058.562011,0,93.71002437
2.766131798,3.981548354,0.009745552,-0.002417278,-0.085116732,0.005706885,-0.057984932,4065.346153,0,93.72800846
2.749659377,3.984725437,0.009440712,-0.004102012,-0.086071274,0.00563998,-0.0568117,4072.094188,0,93.74935715
2.732977375,3.987251316,0.009238797,-0.005472719,-0.087185267,0.005572982,-0.055626117,4078.859829,0,93.77258629
2.716063533,3.989375832,0.00904656,-0.006520855,-0.088413327,0.00550589,-0.054429112,4085.676239,0,93.79649843
2.698896938,3.991356521,0.008785508,-0.007274541,-0.089716888,0.005438711,-0.053221664,4092.554801,0,93.82037544
2.681257702,4.001040291,-0.003541882,-0.008127661,-0.090552512,0.005371984,-0.052004788,4105.156329,0,95.43147481
2.663028185,4.028647681,-0.002422807,-0.010385669,-0.089682838,0.005306782,-0.050779508,4115.875999,0,95.33462767
2.644622778,4.057303632,-0.00680902,-0.01188545,-0.088731406,0.005243119,-0.049546616,4123.839968,0,95.28354146
2.626195692,4.080764354,-0.010002563,-0.012333895,-0.08850236,0.005179529,-0.048306535,4130.468862,0,95.29719924
2.607773817,4.096624702,-0.011190658,-0.011771872,-0.089294825,0.00511583,-0.047059702,4136.161794,0,95.34101091
2.589292203,4.104667388,-0.010484017,-0.010417712,-0.091097704,0.005052023,-0.045806728,4141.552649,0,95.40614946
2.570622653,4.106471585,-0.008302579,-0.008598919,-0.093659665,0.004988108,-0.044548446,4147.151562,0,95.47847518
2.551626461,4.10439583,-0.005411792,-0.00670651,-0.096641099,0.004924085,-0.043285895,4153.240207,0,95.54680086
2.532197063,4.100852818,-0.00255859,-0.005051808,-0.09971713,0.00485997,-0.042018475,4159.898595,0,95.60499536
2.512283243,4.097832319,-0.000274905,-0.003866536,-0.102632885,0.004795735,-0.040738522,4167.052443,0,95.65195722
2.4918903,4.096616994,0.001196426,-0.003273156,-0.105227524,0.004731397,-0.039458808,4174.537977,0,95.68941759
2.471063183,4.097693754,0.001869794,-0.003280111,-0.107440784,0.004666954,-0.03818051,4182.169857,0,95.72115637
2.449862116,4.100861394,0.00193828,-0.003798553,-0.109301724,0.00460241,-0.036904721,4189.791873,0,95.75129305
2.428344848,4.105477078,0.001670959,-0.004684245,-0.110897676,0.004537763,-0.035632455,4197.303646,0,95.78319356
2.406551365,4.11075352,0.001321982,-0.00579197,-0.112336157,0.004473015,-0.034364652,4204.665432,0,95.81894119
2.384492237,4.1160103,0.001071006,-0.006987424,-0.113712252,0.004408166,-0.033102205,4211.887166,0,95.85929105
2.362163306,4.120814746,0.001002233,-0.008160718,-0.115080751,0.004343216,-0.031845985,4219.009679,0,95.90394939
2.339553742,4.125003707,0.001115487,-0.00923159,-0.116454403,0.004278167,-0.030596855,4226.085082,0,95.95199687
2.316649652,4.128621345,0.00135604,-0.010148589,-0.117819203,0.004213018,-0.029355688,4233.161071,0,96.00231002
2.293436108,4.131827308,0.001647948,-0.010887795,-0.119152519,0.004147769,-0.028123362,4240.271416,0,96.05388804
2.269898779,4.134816898,0.001920224,-0.011448501,-0.120434574,0.004082451,-0.026900765,4247.432779,0,96.10604409
2.24583722,4.145179073,-0.009915687,-0.012136522,-0.121211849,0.004018106,-0.025688782,4260.394176,0,97.7595261
2.221130447,4.172811565,-0.008075104,-0.01418096,-0.120471736,0.003955679,-0.024488235,4271.51411,0,97.69953159
2.196181473,4.201642214,-0.011734814,-0.015558905,-0.119551564,0.003894205,-0.02329968,4279.942215,0,97.68195717
2.17113342,4.225807847,-0.014252761,-0.015979806,-0.119139165,0.003832691,-0.022123341,4287.050189,0,97.72372272
2.146014604,4.242935497,-0.014891399,-0.015472091,-0.119495444,0.00377107,-0.02095944,4293.191671,0,97.79347054
2.120772192,4.252650086,-0.01373892,-0.014211503,-0.120629864,0.003709344,-0.019808325,4298.969516,0,97.88388288
2.095298157,4.256252406,-0.011165782,-0.012493656,-0.122355302,0.003647512,-0.018670514,4304.881701,0,97.98244908
2.069475131,4.255818935,-0.007877523,-0.010632305,-0.124406896,0.003585575,-0.017546683,4311.221007,0,98.07906118
2.043213184,4.253565497,-0.004575502,-0.008904849,-0.126525196,0.003523532,-0.016437622,4318.095388,0,98.16800658
2.016472749,4.251409131,-0.001774321,-0.007524314,-0.128499181,0.003461385,-0.015344166,4325.462909,0,98.2474076
1.989255993,4.250676853,0.000266089,-0.006628083,-0.130194927,0.003399134,-0.014267147,4333.188677,0,98.31841756
1.961595473,4.251984971,0.001525698,-0.006255834,-0.131561805,0.003336779,-0.013207346,4341.105252,0,98.3839828
1.933538444,4.25529662,0.002155419,-0.006362628,-0.13262306,0.003274321,-0.012165471,4349.060678,0,98.447576
1.905129936,4.26012081,0.002388018,-0.006847195,-0.133453217,0.00321176,-0.011142155,4356.947268,0,98.51223539
1.876402607,4.265774205,0.002455957,-0.007582128,-0.134145909,0.003149097,-0.010137963,4364.710877,0,98.58003263
1.847374814,4.27161533,0.002534818,-0.008438852,-0.134783123,0.003086331,-0.00915341,4372.345126,0,98.65194434
1.818053252,4.27718878,0.002719516,-0.009303606,-0.135417332,0.003023463,-0.008188987,4379.876963,0,98.72801267
1.788436859,4.282266105,0.003029311,-0.010086634,-0.136069962,0.002960493,-0.007245173,4387.349704,0,98.80765586
1.758519731,4.286811486,0.003430355,-0.010727204,-0.136741218,0.002897421,-0.006322453,4394.808116,0,98.89000875
1.728292627,4.290915527,0.003862749,-0.011179168,-0.137421752,0.002834275,-0.005421317,4402.288104,0,98.97421061
1.697654006,4.298863128,-0.002732678,-0.011593232,-0.137903042,0.002771999,-0.004542263,4413.189645,0,100
1.66653288,4.316168627,-0.001166835,-0.012598695,-0.137762949,0.00271176,-0.003685737,4422.98157,0,100
1.635137729,4.33380843,-0.002671447,-0.013168759,-0.137581272,0.002652645,-0.002851989,4431.126842,0,100
1.603538485,4.348213413,-0.003350033,-0.013167224,-0.137690367,0.002593492,-0.002041075,4438.32939,0,100
1.571750603,4.357636218,-0.002893201,-0.012633082,-0.138216732,0.002534237,-0.00125306,4444.798141,0,100
1.539746609,4.361643795,-0.001302704,-0.011687152,-0.139160309,0.00247488,-0.000488077,4450.923295,0,100
1.507470956,4.360937605,0.00116246,-0.010505946,-0.140421595,0.002415422,0.000253647,4457.056621,0,100
1.474862652,4.356871838,0.004031262,-0.009276191,-0.141855901,0.002355863,0.000971805,4463.444095,0,100
1.441873797,4.351052105,0.006818976,-0.008168204,-0.143315396,0.002296202,0.001666028,4470.212988,0,100
1.408464422,4.344908825,0.009734208,-0.005632661,-0.144603871,0.002236441,0.002335927,4477.378475,0,100
1.374645562,4.33992404,0.011082131,-0.006372522,-0.145861142,0.002176579,0.002981118,4484.868606,0,100
1.340422554,4.336534337,0.011978231,-0.006280336,-0.146880591,0.002116617,0.003601242,4492.555573,0,100
1.305842815,4.334814938,0.012378428,-0.006262041,-0.147686871,0.002056555,0.004196001,4500.316825,0,100
1.270940976,4.33445891,0.012367839,-0.006537508,-0.148323447,0.001996393,0.00476514,4508.04868,0,100
1.235742234,4.334947308,0.01209537,-0.007080317,-0.148845932,0.001936132,0.005308447,4515.683716,0,100
1.200264086,4.335725513,0.011713433,-0.007754729,-0.149306338,0.001875771,0.005825743,4523.194106,0,100
1.164517779,4.336334028,0.011335743,-0.008505233,-0.1497443,0.001815311,0.006316876,4530.585631,0,100
1.12850927,4.336475393,0.011021372,-0.009163381,-0.150178961,0.001754752,0.006781701,4537.886723,0,100
1.092234591,4.336023661,0.010778226,-0.00968803,-0.150620707,0.001694094,0.007220075,4545.136048,0,100
1.055682222,4.33499624,0.01057804,-0.010034819,-0.151072381,0.001633377,0.007635447,4552.371565,0,100
1.018856868,4.333508212,0.010375407,-0.010174943,-0.151520904,0.001573319,0.008024893,4559.62287,0,100
0.981769601,4.331723468,0.010124401,-0.010104454,-0.15194744,0.001514047,0.008387308,4566.907433,0,100
0.944434093,4.329809796,0.00979044,-0.00982943,-0.152332487,0.001454736,0.008722615,4574.230429,0,100
0.906867585,4.327904241,0.009356358,-0.009363345,-0.152657258,0.001395325,0.009030739,4581.587173,0,100
0.8690913,4.326092482,0.008823046,-0.008721581,-0.152904602,0.001335817,0.0093116,4588.966938,0,100
0.831128556,4.324404072,0.008206031,-0.007940229,-0.15306123,0.001276211,0.009565117,4596.35695,0,100
0.79298678,4.32282164,0.00752925,-0.007009721,-0.153124998,0.001216507,0.00979121,4603.745669,0,100
0.754691529,4.321298216,0.006819731,-0.006035941,-0.153091666,0.001156705,0.0099898,4611.124863,0,100
0.716274093,4.319776924,0.006102063,-0.004954201,-0.15294401,0.001096805,0.010160808,4618.490403,0,100
0.677751554,4.318207003,0.005393988,-0.003839098,-0.15267977,0.001036808,0.010304156,4625.841928,0,100
0.639108549,4.316552579,0.004707099,-0.002805958,-0.152318477,0.000976713,0.010419766,4633.18184,0,100
0.600280043,4.314797726,0.004217307,-0.00180278,-0.151907634,0.000916521,0.010507561,4640.513936,0,100
0.561147337,4.312937797,0.003512482,-0.001688184,-0.151550592,0.000856231,0.01056746,4647.84241,0,100
0.521530815,4.310988435,0.002909825,-0.002037832,-0.151367731,0.000795844,0.01059939,4655.170666,0,100
0.481281419,4.308958325,0.002380605,-0.003255878,-0.151480842,0.00073536,0.010603289,4662.500937,0,100
0.440308635,4.306869585,0.001870645,-0.005287566,-0.151958849,0.000674779,0.010579093,4669.833994,0,100
0.398581836,4.304738573,0.001366664,-0.008000517,-0.152831961,0.0006141,0.010528862,4677.169146,0,100
0.356122517,4.302576769,0.000873414,-0.011166216,-0.154090226,0.000553325,0.010450752,4684.50517,0,100
0.312979363,4.300388713,0.000400525,-0.014546202,-0.15569832,0.00049247,0.010343888,4691.84073,0,100
0.269177723,4.298171399,-4.16324E-05,-0.017896486,-0.157622531,0.000431636,0.010208176,4699.174726,0,100
0.224758929,4.295916868,-0.000444538,-0.02096509,-0.159800647,0.000370831,0.010043517,4706.506463,0,100
0.179786009,4.293616418,-0.000802605,-0.023571485,-0.162127607,0.00030994,0.009849802,4713.835695,0,100
0.13431804,4.29126351,-0.001113186,-0.025637457,-0.164434087,0.000248953,0.009626906,4721.162572,0,100
0.08840867,4.288852707,-0.00137527,-0.027191741,-0.166447139,0.000187869,0.009374696,4728.487609,0,100
0.042083109,4.286374422,-0.001589166,-0.028278325,-0.168021917,0.000126688,0.009093055,4735.811972,0,100
-0.004720363,4.283819476,-0.001757829,-0.028827306,-0.169412457,6.54109E-05,0.008781924,4743.13764,0,100
-0.052058113,4.281196566,-0.001890408,-0.028565427,-0.171252613,4.03709E-06,0.008441313,4750.466342,0,100
-0.099924674,4.278522372,-0.001994699,-0.027740788,-0.173751706,-5.74331E-05,0.008071257,4757.798295,0,100
-0.148290788,4.275801697,-0.002071397,-0.026534896,-0.176724721,-0.000119,0.007671182,4765.133118,0,100
-0.197137754,4.273034026,-0.002121997,-0.024969844,-0.17998581,-0.000180663,0.007240734,4772.470513,0,100
-0.246472214,4.270219361,-0.002150539,-0.02319135,-0.183424341,-0.000242422,0.006779765,4779.810234,0,100
-0.296370775,4.267358406,-0.002161028,-0.021283948,-0.187002887,-0.000304277,0.00628802,4787.152033,0,100
-0.346814034,4.264452285,-0.002155916,-0.019358739,-0.190642509,-0.000366228,0.005765232,4794.495673,0,100
-0.397765855,4.2615001,-0.002135306,-0.017535169,-0.19426302,-0.000428275,0.005211135,4801.840995,0,100
-0.449200313,4.258499754,-0.002098707,-0.015896255,-0.197800454,-0.000490418,0.00462548,4809.187992,0,100
-0.501109553,4.255448532,-0.002045811,-0.014627335,-0.20121651,-0.000552657,0.004008052,4816.536844,0,100
-0.553553297,4.252343644,-0.001977077,-0.013788825,-0.204521578,-0.000614992,0.003358673,4823.88791,0,100
-0.606540248,4.249184086,-0.001894269,-0.013353036,-0.207701921,-0.000677877,0.002677175,4831.241672,0,100
-0.660028004,4.245969738,-0.001799391,-0.013267852,-0.21071761,-0.00074218,0.001958417,4838.598652,0,100
-0.713978515,4.242701335,-0.001694413,-0.013457448,-0.213535834,-0.000806756,0.001206457,4845.959357,0,100
-0.768375695,4.239380358,-0.001581053,-0.013926306,-0.216145117,-0.00087143,0.000421183,4853.32422,0,100
-0.823272231,4.236008052,-0.00146043,-0.014651235,-0.218579774,-0.000936203,-0.000397461,4860.693587,0,100
-0.878696419,4.232586379,-0.00133395,-0.015512156,-0.22085977,-0.001001075,-0.00124947,4868.067713,0,100
-0.934603578,4.229117006,-0.00120295,-0.016401346,-0.222961708,-0.001066045,-0.002134778,4875.446787,0,100
-0.990953279,4.225600542,-0.001068238,-0.017223981,-0.224865369,-0.001131113,-0.003053266,4882.830977,0,100
-1.047734466,4.22203732,-0.000930536,-0.018015612,-0.226574253,-0.00119628,-0.004004761,4890.220465,0,100
-1.105019814,4.218426613,-0.000790178,-0.018774036,-0.228143026,-0.001261545,-0.004994173,4897.615473,0,100
-1.162837799,4.214768885,-0.000649939,-0.019383126,-0.229596454,-0.001326907,-0.006021624,4905.016255,0,100
-1.221140454,4.211060334,-0.000767286,-0.019124662,-0.230901451,-0.001392368,-0.007082334,4912.423166,0,100
-1.279887685,4.207307433,-0.000500486,-0.020071809,-0.232084886,-0.001457925,-0.008175962,4919.836584,0,100
-1.339073109,4.203502067,-0.000338056,-0.020214328,-0.233108744,-0.00152358,-0.00930213,4927.256757,0,100
-1.398803588,4.199645597,-0.000216458,-0.020209284,-0.234068114,-0.001589332,-0.01046041,4934.684058,0,100
-1.459059984,4.195749709,-0.000117882,-0.02014806,-0.234968567,-0.001655181,-0.011650338,4942.11865,0,100
-1.519779079,4.191816761,-1.53571E-05,-0.020077099,-0.235783459,-0.001721125,-0.012871415,4949.560602,0,100
-1.5809196,4.187842065,0.000104274,-0.019684022,-0.236492871,-0.001787252,-0.014137124,4957.010133,0,100
-1.642508877,4.183818236,0.000240005,-0.019443,-0.2371388,-0.001854785,-0.015435432,4964.467583,0,100
-1.70463859,4.179740956,0.000384124,-0.019160815,-0.237786945,-0.001924587,-0.016764539,4971.933378,0,100
-1.767368022,4.169385394,0.010732033,-0.019023085,-0.238418663,-0.001994832,-0.018124116,4974.420569,0,98.5729595
-1.801964998,2.292981548,1.329443663,0.053750933,-0.18683479,-0.002065181,-0.019513837,4494.234252,42.21472928,0
-1.752901464,-3.201588195,1.744305877,0.260077149,-0.000262721,-0.002135628,-0.020934147,4263.907594,43.15002112,0
-1.720482259,-6.974889335,2.397746225,0.191270224,0.089635432,-0.002206106,-0.02237712,4308.307287,43.51128146,0
-1.765106168,-8.087602559,2.379699703,0.260942151,0.080245182,-0.002276485,-0.023848993,4375.800506,43.36061815,0
-1.858559333,-7.872433637,1.952330486,0.134342148,-0.022192627,-0.002346683,-0.025327087,4423.049261,43.04550466,0
-1.971538603,-6.962673895,1.3960153,0.11505705,-0.182936023,-0.00241667,-0.026814104,4429.83773,42.72578448,0
-2.066757126,-5.792576704,0.753596036,0.032861819,-0.355235715,-0.002486456,-0.028321094,4389.97869,42.48652163,0
-2.126222438,-4.980738601,0.308956438,-0.053633446,-0.436915526,-0.002556067,-0.02986845,4315.502882,42.37156957,0
-2.152361947,-4.852325939,0.05691893,-0.005878085,-0.38617795,-0.002625534,-0.031476443,4227.628114,42.36266905,0
-2.170898562,-5.210919731,-0.075594261,-0.012533441,-0.288074748,-0.002694876,-0.033153604,4141.960834,42.39472608,0
-2.20716268,-5.655383618,-0.1464131,-0.029868703,-0.231068675,-0.00276409,-0.034906216,4065.125037,42.41070871,0
-2.266304143,-5.910857037,-0.200541962,-0.065594677,-0.242683755,-0.00283318,-0.036718899,3997.486239,42.38927639,0
-2.33996327,-5.895881719,-0.287305201,-0.056215454,-0.306074525,-0.00290213,-0.038574544,3936.83696,42.33850845,0
-2.414562125,-5.69665114,-0.395096318,-0.059336512,-0.381960831,-0.002970934,-0.040474156,3880.982724,42.27807907,0
-2.449951745,-5.979333402,-0.233644486,0.022740023,-0.388165347,-0.003040099,-0.042425849,3784.081801,58.68874219,0
-2.444045238,-6.948717232,-0.16969893,0.081432985,-0.299246402,-0.003111718,-0.044439415,3717.697153,58.7072221,0
-2.461283867,-7.748620688,-0.174618972,0.110184991,-0.233324207,-0.003185079,-0.04651693,3669.026619,58.64957737,0
-2.526089218,-8.126405504,-0.245816396,0.086627167,-0.241565945,-0.003258478,-0.048650893,3631.339282,58.52097772,0
-2.626620097,-8.126290566,-0.356677599,0.025086746,-0.313409029,-0.003331668,-0.050835245,3603.675343,58.35168173,0
-2.737203632,-7.83829884,-0.48641871,-0.038012901,-0.420823803,-0.003404661,-0.053091149,3585.76373,58.16874479,0
-2.829611771,-7.404585715,-0.613165627,-0.072511934,-0.514927096,-0.003477448,-0.055402828,3573.754748,57.99252082,0
-2.885063387,-7.057798101,-0.704962531,-0.068636702,-0.53219635,-0.003550036,-0.057780328,3561.765382,57.83805638,0
-2.908322921,-6.985692478,-0.739584274,-0.040146923,-0.454491104,-0.003622437,-0.060232655,3550.260369,57.7089357,0
-2.924435673,-7.158998,-0.721840166,-0.016093229,-0.342235042,-0.003694658,-0.062759914,3539.609539,57.59054031,0
-2.957643069,-7.397539283,-0.680760731,-0.009519773,-0.26894185,-0.003766701,-0.065350953,3529.91306,57.46455488,0
-3.015580998,-7.548703035,-0.641738651,-0.020383355,-0.259247592,-0.003838558,-0.06799064,3521.014237,57.32189327,0
-3.091756754,-7.556263332,-0.615577152,-0.044920978,-0.297851739,-0.003910225,-0.070668562,3512.618024,57.16494206,0
-3.173000694,-7.445367455,-0.602002292,-0.070571308,-0.353794636,-0.003981695,-0.073381852,3504.410843,57.00216504,0
-3.246231411,-7.294728962,-0.59237075,-0.087798596,-0.391137181,-0.004052967,-0.076133214,3496.163536,56.84229872,0
-3.305460875,-7.19108797,-0.574422256,-0.08563706,-0.383646493,-0.004124044,-0.078927139,3487.760443,56.69012708,0
-3.352781061,-7.171408377,-0.54737568,-0.087403559,-0.33259865,-0.004194906,-0.08177891,3479.180819,56.54460798,0
-3.39784796,-7.208266297,-0.514365042,-0.083530704,-0.267211698,-0.004265598,-0.084675977,3470.443439,56.40101686,0
-3.452771066,-7.201739075,-0.505387885,-0.096638232,-0.222481386,-0.004336416,-0.08760348,3467.36385,54.13974168,0
-3.521298065,-7.090026819,-0.492971991,-0.100331212,-0.214841133,-0.004409607,-0.090549945,3461.523172,53.98288798,0
-3.590504973,-6.941991169,-0.478083181,-0.092752398,-0.227758508,-0.004486331,-0.093506599,3454.066633,53.83128937,0
-3.651553085,-6.824666665,-0.454258585,-0.065913023,-0.238332523,-0.004563374,-0.096469543,3445.798013,53.68825002,0
-3.702178058,-6.78120691,-0.420054495,-0.028039228,-0.228687628,-0.00464023,-0.099438192,3437.031205,53.55283046,0
-3.746821317,-6.806758676,-0.377763941,0.013422778,-0.198210292,-0.004716902,-0.102412439,3428.049049,53.42088507,0
-3.791031022,-6.858612849,-0.332963185,0.049009016,-0.160822188,-0.004793389,-0.105390029,3419.011252,53.28739926,0
-3.839727614,-6.890729761,-0.291676886,0.074598822,-0.132925294,-0.004869689,-0.108366111,3409.969901,53.14942988,0
-3.893885697,-6.880374205,-0.257147054,0.091416379,-0.122040512,-0.004945799,-0.111334796,3400.927911,53.00718862,0
-3.950377862,-6.832957711,-0.228625333,0.102031502,-0.124375032,-0.005021717,-0.114291167,3391.884539,52.86304399,0
-4.004875637,-6.772300803,-0.202675018,0.109236592,-0.129470456,-0.005097442,-0.117232291,3382.857387,52.71967944,0
-4.054575926,-6.724762235,-0.175673761,0.114296635,-0.127145189,-0.005172974,-0.120156853,3373.881375,52.57859663,0
-4.099531831,-6.703953826,-0.145771245,0.116254089,-0.113585399,-0.005248313,-0.123063912,3364.992681,52.43954798,0
-4.142097682,-6.70499832,-0.113667173,0.113351594,-0.092894128,-0.005323458,-0.12595161,3356.21087,52.30102561,0
-4.185068593,-6.711635441,-0.081696965,0.104753704,-0.073157716,-0.005398409,-0.128816647,3347.530299,52.16140226,0
-4.229957358,-6.708669389,-0.052166251,0.091241388,-0.060752036,-0.005473163,-0.131654757,3338.924361,52.01990726,0
-4.276510681,-6.690151519,-0.026180614,0.075112785,-0.057151633,-0.005547718,-0.134461717,3330.358329,51.87685943,0
-4.323132858,-6.660232824,-0.003444698,0.058994344,-0.059164852,-0.005622073,-0.137234193,3321.802741,51.73322215,0
-4.368065267,-6.628555599,0.017189825,0.044777644,-0.061614652,-0.005696226,-0.139969985,3313.240781,51.58992485,0
-4.410441067,-6.603780276,0.037282411,0.03226471,-0.060560575,-0.00577025,-0.142667674,3304.671488,51.44736728,0
-4.456903356,-6.544637866,0.029891834,0.011145044,-0.060667796,-0.005847011,-0.145325992,3301.764835,49.23228419,0
-4.50990519,-6.424840653,0.031351613,-0.011044081,-0.067162832,-0.005927698,-0.147943398,3296.191316,49.0829281,0
-4.558883381,-6.310706809,0.038722344,-0.026664378,-0.067205725,-0.006008787,-0.150518371,3289.044851,48.94096617,0
-4.599002594,-6.24167081,0.054731359,-0.03029483,-0.054816983,-0.006089712,-0.153049402,3281.146617,48.80673508,0
-4.631374551,-6.225795439,0.076566104,-0.022682318,-0.033474836,-0.006170455,-0.155534344,3272.843619,48.67751685,0
-4.660529856,-6.243162627,0.099431326,-0.008184459,-0.013189774,-0.006251015,-0.157970199,3264.429515,48.54964332,0
-4.690944523,-6.264185271,0.11871797,0.008306561,-0.003351751,-0.006331393,-0.16035367,3256.044264,48.42018441,0
-4.724751075,-6.268086008,0.131800336,0.023547137,-0.007384489,-0.006411585,-0.162682226,3247.703708,48.28813484,0
-4.761407229,-6.250572728,0.138601066,0.036172278,-0.021930659,-0.006491589,-0.164954986,3239.372478,48.1542228,0
-4.798802488,-6.22085272,0.141117877,0.046410651,-0.039606737,-0.006571402,-0.167172872,3231.019199,48.01990181,0
-4.834948122,-6.192664875,0.141808576,0.054124081,-0.053236821,-0.006651023,-0.169338013,3222.640411,47.88630955,0
-4.869427919,-6.174923125,0.142310576,0.058412634,-0.059694918,-0.006730451,-0.17145274,3214.257881,47.7537157,0
-4.902915867,-6.167575782,0.142905307,0.05916366,-0.060668939,-0.006809684,-0.173518662,3205.902168,47.62162328,0
-4.936512686,-6.163896122,0.142842488,0.056498515,-0.06079459,-0.00688872,-0.175536259,3197.595637,47.48930303,0
-4.970916159,-6.156302807,0.140726217,0.050534083,-0.06443542,-0.006967558,-0.177505141,3189.344151,47.35633035,0
