Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.198553828,39.08580862,0.004117887,-3.12555773,36.53867532,197.081662,0.000527062,-0.29022372,0.12457657
-0.201352773,38.99803033,0.004185017,-3.125258401,36.92988923,197.0872664,0.000535359,-0.288361861,0.126108968
-0.204121391,38.90991523,0.004252322,-3.124955786,37.32026449,197.0929462,0.000544042,-0.286493505,0.127673306
-0.20685323,38.82160256,0.004319775,-3.124649839,37.70975979,197.0986893,0.000552716,-0.284631391,0.129246897
-0.209549461,38.73332319,0.00438741,-3.124340368,38.09833235,197.1045093,0.000561368,-0.28276222,0.130838834
-0.212219316,38.64529287,0.004455281,-3.12402709,38.4860609,197.1103958,0.000570002,-0.280898365,0.13243359
-0.214875541,38.55764605,0.00452342,-3.123709737,38.87286724,197.1163571,0.000578616,-0.279031047,0.134016137
-0.217528459,38.47041425,0.004591819,-3.12338815,39.25883538,197.12239,0.000587211,-0.277165634,0.135612954
-0.220181287,38.38354479,0.004660446,-3.123062332,39.64388843,197.1284959,0.000595785,-0.275300214,0.1372046
-0.222829165,38.29694546,0.004729266,-3.122732426,40.02811198,197.1346779,0.000604341,-0.273434225,0.138805207
-0.225462196,38.21053224,0.004798264,-3.122398639,40.41142694,197.1409315,0.000612877,-0.271572218,0.14043748
-0.228069804,38.12426012,0.004867454,-3.122061144,40.79391822,197.1472654,0.000621395,-0.269708313,0.142083963
-0.230644747,38.03812923,0.004936869,-3.121720025,41.17550407,197.1536698,0.000629892,-0.26785242,0.143756616
-0.233187183,37.95211495,0.005006529,-3.121375258,41.55626957,197.1601582,0.00063845,-0.265993645,0.145454596
-0.235704791,37.8659192,0.005076387,-3.12102683,41.93613177,197.1667161,0.000648133,-0.264146084,0.147158118
-0.238193978,37.77944479,0.005146349,-3.120674783,42.31517485,197.1733614,0.000658862,-0.262294457,0.148888562
-0.240648076,37.69281376,0.005216375,-3.120319075,42.6933105,197.1800761,0.000669581,-0.260456209,0.150640056
-0.243066687,37.60623649,0.005286497,-3.11995953,43.0706227,197.1868814,0.000680277,-0.258612681,0.152393463
-0.245457684,37.51991067,0.005356782,-3.119595877,43.44702413,197.1937566,0.000690948,-0.256783836,0.154158987
-0.247833382,37.43395755,0.005427278,-3.119227846,43.8226043,197.2007252,0.000701595,-0.254948614,0.155923059
-0.250204259,37.34840166,0.005497992,-3.118855272,44.19727817,197.2077646,0.000712216,-0.253128574,0.157674095
-0.252574263,37.26319009,0.005568903,-3.118478144,44.57113889,197.2148996,0.000722815,-0.251301762,0.159435603
-0.254939548,37.1782359,0.005639979,-3.11809659,44.94410036,197.2221072,0.000733388,-0.249490617,0.161210799
-0.257290927,37.09346323,0.00571121,-3.117710799,45.316256,197.2294118,0.000743939,-0.247673768,0.162994715
-0.259618632,37.00883484,0.005782609,-3.117320927,45.6875167,197.2367912,0.000754464,-0.245873193,0.16480586
-0.261916293,36.9243557,0.005854208,-3.116927035,46.05797577,197.2442682,0.000764967,-0.244069065,0.166645079
-0.264182136,36.84005843,0.005925983,-3.116529078,46.42754212,197.2518228,0.000775444,-0.242281068,0.168491003
-0.266422356,36.75592826,0.005997959,-3.116126942,46.79631044,197.2594749,0.00078652,-0.240491982,0.170346268
-0.268647319,36.67166502,0.006070094,-3.115720602,47.16418883,197.2672081,0.000798864,-0.238717575,0.172225092
-0.270852088,36.5871532,0.006142247,-3.115310153,47.53127158,197.2750382,0.000811369,-0.236944771,0.174112058
-0.273026104,36.50249576,0.006214352,-3.114895621,47.89746086,197.2829539,0.000823843,-0.235184192,0.176008956
