Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_vel_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.throttle,driver_demands.brake
3.646866744,3.586807723,-0.002801252,-0.007784259,-0.140131072,4007.821217,0.007514789,0.044977346,85.67613689,0
3.627714118,3.582904664,-0.002837453,0.001679941,-0.141616007,4011.366688,0.007453753,0.044263014,85.76823532,0
3.608496635,3.573364129,-0.00280099,0.000594175,-0.143407206,4016.003679,0.007392635,0.043552404,85.84551212,0
3.588914267,3.563216541,-0.002706435,0.003891617,-0.144579648,4021.722314,0.007331416,0.042868434,85.90028124,0
3.568952651,3.555981522,-0.002560804,0.006244555,-0.14482279,4028.235618,0.007270139,0.04219545,85.93270745,0
3.548722668,3.553314995,-0.002380516,0.006966741,-0.14396696,4035.148312,0.007208785,0.041524305,85.94946845,0
3.528403807,3.555192163,-0.002184186,0.006295667,-0.142057887,4042.097994,0.007147357,0.040855041,85.95906388,0
3.508170931,3.560425514,-0.001987107,0.004669836,-0.139320249,4048.839209,0.007085855,0.040187911,85.96905857,0
3.488144002,3.567316529,-0.001798509,0.002538224,-0.136078254,4055.2675,0.007024282,0.039523345,85.98439626,0
3.46837191,3.574257451,-0.00162143,0.000275933,-0.132657001,4061.39775,0.006962638,0.038861885,86.00702258,0
3.448846369,3.580145624,-0.001454365,-0.001846407,-0.129296234,4067.319208,0.006900925,0.038204115,86.03644495,0
3.42953008,3.584539035,-0.001293662,-0.003654849,-0.126108568,4073.147098,0.006839145,0.037550598,86.07071999,0
3.410381646,3.58756733,-0.001135708,-0.00505008,-0.123094115,4078.984224,0.006777298,0.036901834,86.10745506,0
3.391368309,3.589692416,-0.000978333,-0.005988361,-0.120193805,4084.898775,0.006715385,0.03625824,86.14457095,0
3.372493335,3.59145311,-0.000821281,-0.006478671,-0.1173688,4090.918467,0.006653409,0.035620156,86.18072408,0
3.353712002,3.593287601,-0.000666004,-0.006597295,-0.114547495,4097.036321,0.006591731,0.034987848,86.21540155,0
3.334636563,3.605949419,-0.000636556,-0.007143081,-0.11138992,4110.219569,0.006532512,0.034361538,88.21793654,0
3.31534657,3.642762946,-0.000618575,-0.009300843,-0.105281123,4120.873186,0.006479671,0.03374152,88.11442731,0
3.296294204,3.679729312,-0.000637251,-0.010456927,-0.099303659,4127.974159,0.006428708,0.033128637,88.06634922,0
3.277711336,3.708368341,-0.000711477,-0.010103257,-0.094510856,4133.424469,0.006377671,0.032524196,88.09379524,0
3.259612042,3.725965459,-0.000814611,-0.008381103,-0.091336578,4137.827013,0.006326549,0.031939759,88.15458945,0
3.241879649,3.732972355,-0.000918957,-0.005688103,-0.089729225,4142.026332,0.006275364,0.031372936,88.23639109,0
3.224323706,3.732207232,-0.001001281,-0.002563722,-0.089283634,4146.651935,0.006224107,0.030816442,88.3222445,0
3.20675866,3.727289197,-0.001048165,0.000494683,-0.089496157,4151.999689,0.006172779,0.030270562,88.39958754,0
3.189062678,3.72156691,-0.001057545,0.003106264,-0.089920478,4158.090516,0.00612138,0.029735357,88.4627826,0
3.171202826,3.717492173,-0.001036091,0.005029873,-0.090235987,4164.755285,0.006069911,0.029210769,88.51177845,0
3.153226756,3.716348207,-0.000994958,0.00617516,-0.090267351,4171.740374,0.006018375,0.028696701,88.55029385,0
3.135229875,3.718298449,-0.000945644,0.006591089,-0.089979061,4178.801021,0.005966772,0.028193082,88.58360212,0
3.117314462,3.722675507,-0.000897039,0.006422722,-0.089450792,4185.760388,0.005915103,0.027699884,88.61662682,0
3.099559821,3.728396291,-0.000854085,0.005868545,-0.088829589,4192.530748,0.00586337,0.027217118,88.65280233,0
3.082019237,3.734375552,-0.000817891,0.005114008,-0.088263985,4199.104691,0.005811572,0.02674481,88.6937323,0
3.064711773,3.73982638,-0.00078684,0.004282485,-0.087858472,4205.529209,0.005759712,0.026282967,88.73944011,0
3.047618423,3.744383223,-0.000758063,0.003461024,-0.087656996,4211.875247,0.005707789,0.025831541,88.78892456,0
3.030711985,3.748056588,-0.000728769,0.002703028,-0.087640833,4218.211794,0.005655804,0.025390413,88.84076869,0
3.013968202,3.751089258,-0.000697088,0.002035086,-0.087756327,4224.589327,0.005603758,0.024959386,88.8936357,0
2.997397843,3.753784038,-0.000662358,0.001498862,-0.08793214,4231.033472,0.005551731,0.024538191,88.94657413,0
2.981307204,3.761460761,-0.000685709,0.001421949,-0.08768469,4241.041661,0.00550164,0.024126496,89.97752296,0
2.965596109,3.780775462,-0.000709719,0.001107416,-0.08584198,4249.861392,0.005455731,0.023724032,89.96635861,0
2.950233081,3.800460703,-0.000747095,0.001338515,-0.083907369,4256.977663,0.005412397,0.023330824,89.98035842,0
2.935193642,3.816451609,-0.000807946,0.002079547,-0.082401037,4263.288873,0.005369125,0.02294719,90.0291385,0
2.920422945,3.827318774,-0.000880201,0.003126156,-0.081542118,4269.06609,0.005325789,0.022573411,90.09376851,0
2.905845423,3.833158092,-0.00095108,0.004246993,-0.081324369,4274.713379,0.00528239,0.022209636,90.16913463,0
2.891368817,3.835225986,-0.001009603,0.005199997,-0.081583658,4280.538179,0.005238927,0.021855865,90.24752259,0
2.876906948,3.8351788,-0.001049235,0.005792599,-0.082111921,4286.693021,0.005195403,0.021511958,90.32319683,0
2.862400812,3.834569719,-0.00106871,0.005906352,-0.082722535,4293.201704,0.005151817,0.021177678,90.39346593,0
2.847828833,3.834569327,-0.001070905,0.005502344,-0.083277303,4299.996743,0.00510817,0.020852736,90.45808728,0
2.833206487,3.83584146,-0.001060942,0.004621108,-0.083693624,4306.966527,0.005064463,0.020536824,90.51849934,0
2.818576433,3.838546667,-0.001044306,0.00340234,-0.083942364,4313.997742,0.005020697,0.020229641,90.57689209,0
2.804007024,3.842447412,-0.001025441,0.001990235,-0.084034081,4321.00354,0.004976872,0.019930901,90.63540084,0
2.78953568,3.847081913,-0.001007057,0.000514148,-0.084027196,4327.935499,0.004932989,0.019640332,90.69560192,0
2.775166104,3.851950636,-0.0009901,-0.000913905,-0.083999622,4334.782087,0.004889049,0.019357662,90.75832853,0
2.760887409,3.856665362,-0.000974189,-0.002217851,-0.084012108,4341.558712,0.004845051,0.019082606,90.82373564,0
2.746683684,3.861020893,-0.000958261,-0.003343238,-0.084090996,4348.294708,0.004800997,0.018814846,90.89150554,0
2.732540082,3.864986167,-0.000941183,-0.004277071,-0.084231307,4355.021457,0.004756886,0.018554028,90.96109254,0
2.718443209,3.868644424,-0.000922158,-0.005003282,-0.084409663,4361.764099,0.00471272,0.018299754,91.03193515,0
2.704380919,3.872123375,-0.0009009,-0.005536307,-0.084601415,4368.537588,0.004668729,0.018051584,91.10359823,0
2.690266317,3.87797211,-0.000907719,-0.006050458,-0.084741752,4377.083097,0.004626639,0.017809059,91.66099042,0
2.6761008,3.889383452,-0.000913867,-0.006805454,-0.084263794,4385.058667,0.004588167,0.017571811,91.70540192,0
2.661977948,3.901045601,-0.000925576,-0.007293217,-0.083764989,4392.216762,0.004550792,0.017339726,91.76162521,0
2.647942705,3.911038199,-0.000947922,-0.007419635,-0.083432499,4398.984537,0.004513363,0.017112822,91.83386239,0
2.634012447,3.918637485,-0.00097528,-0.007189457,-0.083335504,4405.485488,0.004475879,0.016891096,91.91382763,0
2.620186682,3.923838806,-0.001001656,-0.006709834,-0.083453681,4411.912657,0.004438339,0.016674486,91.99939091,0
2.60641504,3.927199585,-0.001021827,-0.006085431,-0.083721874,4418.415483,0.004400745,0.016462856,92.08719477,0
2.592643411,3.929482763,-0.001032635,-0.005468152,-0.084058459,4425.071867,0.004363097,0.016256009,92.17472149,0
2.578832895,3.931421004,-0.001033414,-0.004956654,-0.084385621,4431.899459,0.004325394,0.016053696,92.26074467,0
2.56496502,3.933581985,-0.001025487,-0.004621951,-0.084643386,4438.872012,0.004287639,0.015855645,92.34507864,0
2.551040794,3.936304954,-0.001011295,-0.004489397,-0.084794919,4445.9405,0.00424983,0.015661576,92.42826482,0
2.537074644,3.939696199,-0.000993528,-0.004551287,-0.084828489,4453.052543,0.004211969,0.015471211,92.51119117,0
2.523085942,3.943672246,-0.000974448,-0.004772372,-0.08475536,4460.16586,0.004174055,0.015284283,92.59475879,0
2.509093485,3.948035502,-0.000955533,-0.005088084,-0.084601115,4467.254714,0.00413609,0.015100535,92.6796657,0
2.495123734,3.952559193,-0.00093744,-0.005410338,-0.084386969,4474.310246,0.004098072,0.014919716,92.76631721,0
2.481207751,3.957057158,-0.000920176,-0.00571421,-0.084123327,4481.336747,0.004060004,0.01474157,92.85483779,0
2.467334073,3.961420435,-0.000903388,-0.005981379,-0.083832088,4488.346144,0.004021885,0.014565835,92.94514446,0
2.453486285,3.965616172,-0.000886637,-0.006201662,-0.083526201,4495.352601,0.003983715,0.014392231,93.03704158,0
2.439652713,3.96966726,-0.000869593,-0.006375909,-0.083208507,4502.368464,0.003945495,0.014220462,93.13030833,0
2.425821723,3.973748822,-0.000853732,-0.006514563,-0.082876091,4509.494385,0.003908197,0.014050213,93.25060634,0
2.411988928,3.978075204,-0.000837572,-0.006633918,-0.082500626,4516.610473,0.003874021,0.013881215,93.34481767,0
2.398156764,3.982419822,-0.000821644,-0.006713156,-0.082110819,4523.704212,0.003841105,0.013713395,93.44056032,0
2.384330432,3.986715258,-0.000806507,-0.006717941,-0.081712795,4530.795055,0.003808254,0.013546764,93.53802376,0
2.370536575,3.990938742,-0.000792181,-0.006638787,-0.081294925,4537.885723,0.003775353,0.013381324,93.63686681,0
2.356786586,3.995092106,-0.000778637,-0.006501661,-0.080851935,4544.982894,0.003742404,0.013217064,93.73704718,0
2.343065441,3.999195294,-0.00076582,-0.006331158,-0.08039273,4552.091813,0.003709408,0.013062043,93.83842114,0
2.329358686,4.003272481,-0.00075371,-0.006152902,-0.079926262,4559.215607,0.003676363,0.01291129,93.94098231,0
2.315657422,4.007346688,-0.000742343,-0.005989581,-0.079458683,4566.355246,0.00364327,0.012761753,94.04464538,0
2.301957484,4.011436265,-0.000731806,-0.005855285,-0.078993898,4573.510148,0.003610129,0.012613346,94.14939618,0
2.288258642,4.015553777,-0.000722215,-0.005755888,-0.078533946,4580.678905,0.003576942,0.012465969,94.25524338,0
2.274568596,4.01970489,-0.00071369,-0.005641811,-0.078074866,4587.85988,0.003543707,0.012319508,94.36220654,0
2.260925052,4.023888386,-0.000706327,-0.005511813,-0.077596575,4595.051669,0.003510425,0.012173831,94.47030706,0
2.247330887,4.028099429,-0.000700188,-0.005377979,-0.077100983,4602.25335,0.003477097,0.012028792,94.57956177,0
2.233773011,4.032330192,-0.000695299,-0.005248935,-0.076600639,4609.464536,0.003443722,0.011884226,94.68997981,0
2.220241761,4.036573855,-0.000691654,-0.005136111,-0.076105735,4616.685297,0.003410301,0.011739952,94.8015624,0
2.206732333,4.040826629,-0.000689221,-0.005047024,-0.075622533,4623.915998,0.003376834,0.01159577,94.9143046,0
2.193243417,4.045087603,-0.000687957,-0.004984092,-0.075154322,4631.157128,0.003343321,0.011451462,95.02819753,0
2.179780459,4.049357251,-0.000687813,-0.004901907,-0.074698193,4638.409158,0.003309776,0.011306793,95.14323081,0
2.166413024,4.052407734,-0.000672597,-0.004728374,-0.074245203,4644.739586,0.003277294,0.011161505,94.99713856,0
2.153141763,4.052674239,-0.000658102,-0.004373138,-0.074044556,4651.389899,0.003247144,0.011015401,95.12568271,0
2.13990419,4.052796249,-0.000641348,-0.004091366,-0.073848501,4658.480509,0.003217621,0.010868407,95.25089284,0
2.126667283,4.053735887,-0.000619964,-0.003944955,-0.073586833,4665.797498,0.003188083,0.010723338,95.37116692,0
2.113422974,4.055896428,-0.000596966,-0.003940042,-0.073227663,4673.281357,0.003158501,0.010589107,95.48983206,0
2.100179063,4.059317317,-0.000575504,-0.004047632,-0.072771692,4680.832892,0.003128875,0.010453797,95.60764577,0
2.08696319,4.063744109,-0.000558352,-0.004181515,-0.072238491,4688.37349,0.003099205,0.010317317,95.7259377,0
2.073824426,4.068803999,-0.000547229,-0.004316183,-0.071646842,4695.859054,0.003069493,0.01017958,95.84571854,0
2.060763422,4.074127843,-0.000542587,-0.004428591,-0.07104053,4703.275382,0.003039737,0.010040495,95.96751326,0
2.047770584,4.0794187,-0.00054385,-0.004503486,-0.070458424,4710.630992,0.003009938,0.009899958,96.09145131,0
2.034836367,4.084487561,-0.000549829,-0.004539909,-0.069924642,4717.947389,0.002980097,0.009757845,96.21737701,0
2.021951674,4.089258078,-0.00055916,-0.004540065,-0.069448914,4725.249797,0.002950213,0.009614006,96.34498502,0
2.009116398,4.09374823,-0.00057064,-0.004455518,-0.069022616,4732.56034,0.002920287,0.009468266,96.47394126,0
1.996363678,4.098037118,-0.000583406,-0.004316123,-0.068612835,4739.894244,0.002890318,0.009320416,96.60396607,0
1.983678736,4.102228187,-0.000596986,-0.004151173,-0.068214317,4747.258878,0.002860307,0.009170224,96.73487545,0
1.971043302,4.106414015,-0.000611226,-0.003985507,-0.067827717,4754.654771,0.002830254,0.009021055,96.86656654,0
1.958447377,4.110658806,-0.000626178,-0.003843705,-0.067453271,4762.078058,0.002800158,0.008881883,96.99907929,0
1.945888659,4.114993576,-0.000641964,-0.003724127,-0.067090217,4769.522683,0.002770038,0.00873948,97.13244382,0
1.933451867,4.117001501,-0.000626069,-0.00347692,-0.066735534,4775.09586,0.002740723,0.008593519,96.73304158,0
1.921155716,4.113586876,-0.000610648,-0.002927429,-0.066842695,4781.289326,0.002714535,0.008443721,96.88803886,0
1.908900166,4.109862538,-0.000589771,-0.002532268,-0.066952908,4788.337292,0.002690405,0.00828999,97.03630766,0
1.896631831,4.107673927,-0.000558637,-0.002388485,-0.066938704,4795.822562,0.002666337,0.0081323,97.17508689,0
1.884338947,4.107817612,-0.000523013,-0.002517051,-0.066740861,4803.634409,0.002642232,0.007970618,97.3100913,0
1.872037669,4.110393357,-0.000488935,-0.002773895,-0.066351844,4811.580494,0.002618093,0.007804929,97.44258826,0
1.859787589,4.114933802,-0.000461771,-0.003146874,-0.065801771,4819.506664,0.002593919,0.007635242,97.57486498,0
1.84761507,4.120738178,-0.000444917,-0.00355743,-0.065156321,4827.323779,0.00256971,0.007467785,97.70866764,0
1.835526409,4.127100416,-0.000439356,-0.003941793,-0.064487855,4834.999809,0.002545465,0.007307812,97.84497272,0
1.82352165,4.133444986,-0.000444091,-0.004258975,-0.06385285,4842.546759,0.002521186,0.007143914,97.98404062,0
1.81159844,4.139393297,-0.000456934,-0.004452862,-0.063283303,4850.002753,0.002496872,0.006976108,98.12565521,0
1.799772295,4.144776637,-0.000475318,-0.004508006,-0.062777123,4857.414729,0.002472524,0.006804382,98.26933034,0
1.788039961,4.149608023,-0.000496945,-0.004453032,-0.062325469,4864.825333,0.00244814,0.006628695,98.41451111,0
1.776376155,4.154022719,-0.000520148,-0.004323129,-0.061922091,4872.2653,0.002423722,0.006448971,98.56071619,0
1.764760798,4.15820781,-0.000543995,-0.00415656,-0.061555101,4879.750987,0.00239927,0.006265102,98.70761284,0
1.753186856,4.162340543,-0.000568172,-0.00395193,-0.061207476,4887.285832,0.002374783,0.006076955,98.85503356,0
1.741676985,4.166549142,-0.000592769,-0.003724153,-0.06085259,4894.864049,0.002350261,0.0058984,99.00294128,0
1.73023918,4.170901489,-0.000618047,-0.00350774,-0.060481377,4902.475173,0.002325731,0.00571939,99.15142759,0
1.718956569,4.171917741,-0.000595939,-0.003169096,-0.060095056,4907.310243,0.002302056,0.005535478,98.503494,0
1.707806175,4.165130245,-0.000574317,-0.002466123,-0.060345364,4913.040996,0.002281111,0.00534653,98.67935678,0
1.696669434,4.157843141,-0.000544608,-0.001948009,-0.060611512,4920.00672,0.002261548,0.005152566,98.84598659,0
1.685525992,4.152683307,-0.000499765,-0.001737227,-0.060699296,4927.607906,0.002241999,0.004953613,98.9996888,0
1.674367658,4.150820812,-0.000448041,-0.001836298,-0.060525155,4935.692314,0.002222421,0.004749692,99.14794875,0
1.663199713,4.152438433,-0.000398059,-0.002200262,-0.060094376,4943.984261,0.002202816,0.004542269,99.29228708,0
1.65204912,4.156905637,-0.000357559,-0.002732013,-0.059471841,4952.260103,0.002183182,0.00434735,99.43568302,0
1.640962135,4.163246525,-0.000331514,-0.003292504,-0.058733783,4960.386931,0.00216352,0.004147657,99.58044798,0
1.629993125,4.170464142,-0.000321474,-0.003803115,-0.057945157,4968.312236,0.00214383,0.003943335,99.72787293,0
1.619145477,4.177732673,-0.000326158,-0.004207235,-0.057177472,4976.04684,0.002124112,0.003734531,99.87839242,0
1.6084091,4.184355567,-0.000340627,-0.004470047,-0.056481896,4983.52884,0.002104366,0.003521378,100,0
1.597787317,4.18921427,-0.000353735,-0.004509946,-0.055899947,4990.422026,0.002084592,0.003303984,100,0
1.587303706,4.19103536,-0.000361397,-0.004289469,-0.055504784,4996.950256,0.00206479,0.003083264,100,0
1.57693606,4.189897608,-0.000358836,-0.003885798,-0.0552746,5002.354196,0.00204496,0.002876613,100,0
1.566654265,4.186053284,-0.000336262,-0.003380864,-0.055153436,4997.568117,0.002025102,0.002665675,100,0
1.556454009,4.178619967,-0.000281824,-0.002769389,-0.055155903,4981.121414,0.002005217,0.002450363,100,0
1.546360168,4.166241157,-0.000186635,-0.00203605,-0.055312705,4954.160342,0.001985304,0.00223055,100,0
1.536386224,4.147747217,-4.13145E-05,-0.001231438,-0.055644516,4917.958023,0.001965433,0.002006069,100,0
1.526508697,4.122370646,0.000163699,-0.000431844,-0.056158921,4873.880667,0.001946978,0.001776711,100,0
1.516696668,4.08984097,0.000437177,0.000286032,-0.056826881,4823.349276,0.001930214,0.001552531,100,0
1.5069327,4.050362399,0.000786095,0.000859529,-0.057577995,4767.798096,0.00191356,0.001332223,100,0
1.497211007,4.004519667,0.001214765,0.001191855,-0.058319547,4708.64623,0.001896883,0.001106652,100,0
1.487498373,3.953157781,0.001724323,0.00120986,-0.058975315,4647.284031,0.001880183,0.000875718,100,0
1.477769049,3.897268216,0.002312549,0.000882747,-0.059476752,4585.073381,0.001863461,0.000639317,100,0
1.46802172,3.837911742,0.002973943,0.000243714,-0.059757866,4523.358468,0.001846717,0.000397363,100,0
1.45826813,3.776131683,0.00370139,0.000480562,-0.059706415,4463.483253,0.00182995,0.000158082,100,0
1.448514681,3.713371565,0.004483281,-0.001545019,-0.059456803,4406.809754,0.001813163,-7.58688E-05,100,0
1.438754911,3.650885259,0.00530175,-0.002885631,-0.058872582,4354.741825,0.001796354,-0.000315576,100,0
1.429007196,3.590453592,0.006139684,-0.004161746,-0.057953287,4308.713987,0.001779525,-0.000560971,100,0
1.419307447,3.534232065,0.00697549,-0.005557704,-0.056675851,4270.159429,0.001762676,-0.000811944,100,0
1.409652827,3.484601219,0.007783607,-0.006933867,-0.05506035,4240.494382,0.001745806,-0.001068347,100,0
1.400041384,3.443948658,0.008535333,-0.008314089,-0.053141628,4221.112387,0.001728918,-0.001317547,100,0
1.390488316,3.414457717,0.009199835,-0.009526791,-0.050945245,4213.390616,0.00171201,-0.001565122,100,0
1.381040837,3.397948086,0.009745565,-0.010490787,-0.04847928,4217.646275,0.001695083,-0.001817612,100,0
1.371734809,3.39491625,0.010149929,-0.012009715,-0.04578681,4224.625281,0.001678207,-0.002074736,100,0
1.36258311,3.401524248,0.010407996,-0.011568685,-0.042893092,4231.212755,0.001662685,-0.002336188,100,0
1.353612807,3.412357594,0.010521389,-0.011176803,-0.040103084,4237.067365,0.001648919,-0.002599259,100,0
1.344854329,3.422721647,0.010499686,-0.010263687,-0.037576107,4242.186692,0.001635369,-0.002849026,100,0
1.336282379,3.429783617,0.010361578,-0.008750995,-0.035430362,4246.774059,0.001621803,-0.003101791,100,0
1.32785061,3.432656143,0.010129404,-0.006758817,-0.033701509,4251.11264,0.001608221,-0.003357128,100,0
1.319518215,3.431934957,0.009824116,-0.004462091,-0.032347596,4255.457582,0.001594624,-0.003614714,100,0
1.311274734,3.429018306,0.00946205,-0.002100086,-0.031276734,4259.973148,0.001581012,-0.00387432,100,0
1.30308869,3.425453475,0.009053992,0.000120849,-0.030413297,4264.716759,0.001567384,-0.004120519,100,0
1.29494524,3.422456756,0.008606176,0.002067677,-0.029698596,4269.658616,0.001553741,-0.004365038,100,0
1.286862105,3.420678678,0.008122293,0.003682217,-0.029088347,4274.719803,0.001540082,-0.004611445,100,0
1.278879543,3.420202857,0.007605555,0.004913024,-0.028557002,4279.81182,0.001526408,-0.004859727,100,0
1.271008653,3.420708295,0.007060135,0.00574591,-0.028116979,4284.865508,0.001512719,-0.005109893,100,0
1.263257013,3.421695779,0.006491749,0.006221336,-0.027788967,4289.844509,0.001499015,-0.005349007,100,0
1.255647654,3.422692866,0.005907463,0.006391956,-0.027578677,4294.744673,0.001485295,-0.005584479,100,0
1.24819483,3.423382355,0.005315049,0.006291837,-0.027485587,4299.58444,0.00147156,-0.005822155,100,0
1.2408862,3.423641088,0.004722205,0.005959054,-0.027512514,4304.392079,0.00145781,-0.00606215,100,0
1.233711271,3.423507468,0.004135901,0.005474122,-0.02765003,4309.194481,0.001444165,-0.006304614,100,0
1.226686921,3.423113224,0.003562039,0.004883635,-0.027867385,4314.010217,0.001432719,-0.006535834,100,0
1.219806122,3.422613303,0.00300537,0.004214744,-0.028147694,4318.847287,0.001422665,-0.006765235,100,0
1.213052192,3.422132507,0.002469642,0.003492652,-0.028482498,4323.704653,0.001412623,-0.006997365,100,0
1.206421368,3.421742815,0.001957785,0.002794417,-0.028855718,4328.575727,0.00140257,-0.007232185,100,0
1.199931612,3.421459278,0.001472159,0.002121981,-0.029242692,4333.452277,0.001392506,-0.007469677,100,0
1.193567794,3.421256701,0.001014755,0.001478016,-0.029640096,4338.327477,0.001382431,-0.007692031,100,0
1.187314906,3.421089601,0.000587281,0.000897396,-0.030044831,4343.197445,0.001372344,-0.007916587,100,0
1.181182219,3.420912,0.000191178,0.000393966,-0.030439318,4348.061409,0.001362246,-0.008143999,100,0
1.175169031,3.42069069,-0.000172405,-4.64062E-05,-0.03081231,4352.920902,0.001352137,-0.008374335,100,0
1.169257054,3.4204099,-0.000502664,-0.000440624,-0.031163498,4357.778574,0.001342017,-0.008601677,100,0
1.163437068,3.42006968,-0.000799208,-0.000760828,-0.031485999,4362.637086,0.001331886,-0.00881982,100,0
1.157727624,3.419680615,-0.001062012,-0.001024149,-0.031757844,4367.498366,0.001321743,-0.00904128,100,0
1.152112954,3.41925751,-0.001291398,-0.001259716,-0.031979161,4372.363324,0.00131159,-0.009266174,100,0
1.146577849,3.418812873,-0.001488022,-0.001455164,-0.03215084,4377.231944,0.001301425,-0.009494623,100,0
1.1411337,3.418354572,-0.00165284,-0.001610405,-0.032259441,4382.103592,0.001291249,-0.009711877,100,0
1.13578047,3.417885642,-0.00178704,-0.001754773,-0.032300719,4386.977386,0.001281106,-0.00992973,100,0
1.130503741,3.41740471,-0.001891972,-0.00189113,-0.032280574,4391.852489,0.00127187,-0.010151656,100,0
1.125302838,3.416907857,-0.001969116,-0.001993905,-0.032197232,4396.728291,0.001264162,-0.010377712,100,0
1.120173505,3.416389759,-0.002016756,-0.001632287,-0.032024142,4401.606067,0.001256784,-0.010600051,100,0
1.115124993,3.415943838,-0.002041192,-0.001883628,-0.031833576,4406.478194,0.0012494,-0.010816013,100,0
1.110150943,3.41543387,-0.002042927,-0.001777377,-0.03157765,4411.346882,0.001242009,-0.011035899,100,0
1.105276632,3.414844733,-0.002022993,-0.001653417,-0.031246638,4416.215311,0.001234609,-0.011259601,100,0
1.10049357,3.414187286,-0.001983154,-0.001619522,-0.030845976,4421.086246,0.001227201,-0.011484293,100,0
1.095789569,3.413485785,-0.00192552,-0.001659426,-0.03038475,4425.961239,0.001219786,-0.011697212,100,0
1.09117892,3.412765218,-0.001852284,-0.001741841,-0.029858982,4430.84021,0.001212362,-0.011913724,100,0
1.086667702,3.412042924,-0.001765573,-0.001852789,-0.029272118,4435.721807,0.00120493,-0.012133727,100,0
1.0822463,3.41132532,-0.00166739,-0.001959539,-0.028637884,4440.604102,0.001197491,-0.012357119,100,0
1.077920881,3.410609461,-0.001559599,-0.002021221,-0.027960272,4445.485275,0.001190043,-0.012566148,100,0
1.073706815,3.409887274,-0.001443932,-0.002042019,-0.027238269,4450.364057,0.001182587,-0.012778004,100,0
1.069593551,3.409149476,-0.00132201,-0.002023703,-0.026486018,4455.23986,0.001175124,-0.012993044,100,0
1.065578558,3.408388007,-0.001195357,-0.001933113,-0.025711406,4460.112681,0.001167652,-0.013211185,100,0
1.061684014,3.407598241,-0.00106541,-0.001791066,-0.024907891,4464.982856,0.001160196,-0.013416185,100,0
1.057898612,3.406779626,-0.000933531,-0.00162232,-0.024088686,4469.85081,0.001153377,-0.013622358,100,0
1.054214175,3.40593384,-0.000801006,-0.001393609,-0.023263531,4474.716872,0.001147948,-0.013831466,100,0
1.050659543,3.405063953,-0.000669042,-0.0011449,-0.022421463,4479.581176,0.001142897,-0.014043291,100,0
1.04722478,3.40417361,-0.000538761,-0.000869989,-0.021572171,4484.443665,0.001137842,-0.014241207,100,0
1.043900717,3.403264923,-0.000411195,-0.000575804,-0.020727497,4489.304144,0.001132783,-0.014439707,100,0
1.040712411,3.402338746,-0.000287274,-0.00027323,-0.019877493,4494.162359,0.001127718,-0.014640267,100,0
1.037654907,3.40139543,-0.000167821,1.16763E-05,-0.019030486,4499.018065,0.001122648,-0.014842682,100,0
1.034718905,3.400434213,-5.35583E-05,0.000303941,-0.018196411,4503.871076,0.001117572,-0.015028644,100,0
1.031926525,3.399454116,5.49031E-05,0.000590017,-0.017366782,4508.721281,0.001112491,-0.015216142,100,0
1.029275361,3.398454876,0.000157054,0.000844372,-0.016547763,4513.568651,0.001107405,-0.015405022,100,0
1.026755789,3.397436216,0.000252485,0.001091817,-0.015748688,4518.413204,0.001102313,-0.015592005,100,0
1.024387859,3.396398121,0.000340885,0.001323528,-0.014961408,4523.254979,0.001097216,-0.015765087,100,0
1.022169449,3.395341326,0.000422031,0.001517691,-0.014190947,4528.094014,0.001092114,-0.015939231,100,0
1.020090496,3.394266345,0.000495779,0.001704187,-0.01344575,4532.930332,0.001087007,-0.016114355,100,0
1.018171146,3.393173565,0.00056207,0.001874822,-0.012716514,4537.763945,0.001081894,-0.016282764,100,0
1.016407623,3.392063751,0.000620916,0.002008333,-0.012008121,4542.594851,0.001076825,-0.016441494,100,0
1.014789502,3.390937159,0.000672397,0.002143714,-0.011327773,4547.423045,0.00107263,-0.016601112,100,0
1.013339995,3.38979381,0.000716654,0.00226994,-0.010663146,4552.248528,0.00106973,-0.016761535,100,0
1.012053281,3.388634162,0.000753887,0.002365571,-0.010019111,4557.071305,0.001067048,-0.01690913,100,0
1.010918382,3.387458174,0.000784344,0.002475771,-0.009401821,4561.891392,0.001064365,-0.017052306,100,0
1.009958654,3.386265777,0.000808316,0.002570175,-0.008798282,4566.708817,0.001061679,-0.017195756,100,0
1.00915882,3.385057471,0.000826131,0.002627929,-0.008218072,4571.523612,0.00105899,-0.017337183,100,0
1.008506489,3.383833209,0.000838144,0.002699209,-0.007667228,4576.335814,0.001056298,-0.017462316,100,0
1.00802816,3.382593018,0.000844738,0.002745634,-0.007130216,4581.145463,0.001053604,-0.017587355,100,0
1.007705505,3.38133746,0.000846315,0.002758777,-0.006617292,4585.952595,0.001050907,-0.017712225,100,0
1.00753171,3.38006641,0.000843287,0.002788152,-0.006130489,4590.757247,0.001048207,-0.017826426,100,0
1.007533304,3.378779926,0.000836078,0.002793926,-0.005653569,4595.559452,0.001045504,-0.017932192,100,0
1.007690564,3.37747851,0.000825115,0.002780773,-0.005196655,4600.359239,0.001042799,-0.018037673,100,0
