Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
0.210766021,14.52706295,0.036675094,-4.560880261,24.4934931,165.6161619,0.033463513,-0.225214744,2.378287827
0.214948403,14.52896697,0.036687296,-4.556292789,24.5089083,165.4716368,0.033432324,-0.225827501,2.389926613
0.218818152,14.5315352,0.036703342,-4.55168023,24.52542039,165.3253138,0.033415449,-0.226210734,2.400987233
0.22236076,14.53502827,0.036723257,-4.547041984,24.54230349,165.1790067,0.033404557,-0.22690435,2.409516933
0.225568883,14.53916756,0.036746803,-4.542377886,24.56014173,165.0346921,0.033410852,-0.227092455,2.42029985
0.228446111,14.5435374,0.036774115,-4.537688255,24.57860914,164.8885018,0.033417856,-0.227552181,2.428104283
0.231009092,14.54778253,0.036805348,-4.532973745,24.59766407,164.7442613,0.033426084,-0.227860419,2.43662452
0.233277853,14.55171503,0.036840608,-4.528234823,24.61771929,164.598188,0.033435264,-0.228088919,2.444068893
0.235266061,14.55532672,0.03687972,-4.523471269,24.63799171,164.4540299,0.033444861,-0.228522559,2.449415454
0.236968732,14.55872292,0.036922109,-4.518682104,24.65963506,164.3080993,0.033455826,-0.228521631,2.456069272
0.23836579,14.56202826,0.036967133,-4.513866033,24.68165532,164.1621874,0.033467211,-0.228830491,2.459312579
0.239432979,14.56533113,0.037013892,-4.509022121,24.7043549,164.0182848,0.033479527,-0.228843712,2.463393421
0.2401548,14.56865928,0.037061558,-4.504150249,24.72796355,163.8725517,0.033492685,-0.228913312,2.465644302
0.240535518,14.57200386,0.03710933,-4.499251127,24.75187908,163.7287784,0.033506353,-0.229044245,2.466340443
0.240594969,14.57535052,0.037156492,-4.494325906,24.77707711,163.5832405,0.033521272,-0.228874028,2.468033331
0.240361854,14.57869311,0.037202739,-4.489375716,24.80265491,163.4377324,0.033536608,-0.229012937,2.466699129
0.239861266,14.58203737,0.037247983,-4.484401386,24.82899756,163.2942792,0.033552952,-0.22872498,2.467046344
0.239108039,14.58538186,0.037292615,-4.479403467,24.8561665,163.1489903,0.033570033,-0.228634021,2.465324781
0.238109219,14.5887175,0.037337158,-4.47438249,24.88372619,163.0056947,0.033587703,-0.22848113,2.462619528
0.236867027,14.59202925,0.037382115,-4.469339218,24.91248718,162.8606423,0.033606514,-0.228165582,2.460473742
0.235387939,14.59530402,0.037427923,-4.464274759,24.94126422,162.7175147,0.0336255,-0.228155042,2.45536858
0.233683708,14.59854428,0.037474635,-4.459190476,24.97161795,162.5727167,0.033646023,-0.227621547,2.452422511
0.231770977,14.60176081,0.037522265,-4.454087795,25.00235479,162.4279672,0.033666952,-0.227409475,2.447215174
0.229668719,14.60497286,0.037570591,-4.448968063,25.0335594,162.2852437,0.03368853,-0.227020946,2.441633378
0.227392026,14.6081948,0.037619334,-4.443832515,25.06589,162.1407754,0.033711145,-0.226604307,2.436481156
0.224954615,14.61142923,0.037668283,-4.438682362,25.09831219,161.998253,0.033734002,-0.226383074,2.428618967
0.222368251,14.61467302,0.037717067,-4.433518901,25.13223728,161.8540832,0.033758281,-0.225769473,2.423412025
0.219646605,14.61791525,0.037765464,-4.428343566,25.16654803,161.7099723,0.033782956,-0.22548803,2.41582935
0.216807101,14.62115195,0.037813068,-4.423157896,25.2013977,161.567918,0.033808322,-0.22492185,2.408376427
0.213866558,14.62438429,0.037859428,-4.417963443,25.23730425,161.4241303,0.033834628,-0.224455111,2.401291778
0.210842854,14.62761622,0.037904154,-4.412761707,25.27337204,161.2823083,0.033861227,-0.224079666,2.391828017
0.207756979,14.63078325,0.037946733,-4.407554044,25.31087494,161.1388619,0.033883686,-0.223435543,2.385393445
0.204642708,14.63330165,0.03798661,-4.402341225,25.34876562,160.9954858,0.033901705,-0.223134188,2.376545446
0.20150899,14.63488887,0.038023087,-4.397123225,25.3872586,160.8542021,0.033890997,-0.22244421,2.367893024
