Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle,driver_demands.brake
0.024706182,42.6313934,-0.000721758,-1.278127954,-529.0530786,241.4001239,-9.40296E-05,-0.000293802,-0.022128963,100,0
0.025070211,42.65075922,-0.000732209,-1.278171894,-529.1761339,241.8082032,-9.50474E-05,-0.000526595,-0.022643489,100,0
0.025443443,42.67012011,-0.000742884,-1.278216581,-529.2992279,242.216474,-9.69607E-05,-0.000763705,-0.023166588,100,0
0.025826111,42.68947518,-0.00075378,-1.278262034,-529.4223616,242.6249358,-9.9029E-05,-0.001003856,-0.023700195,100,0
0.026218601,42.70882456,-0.000764934,-1.278308277,-529.5455346,243.0335888,-0.000101098,-0.0012472,-0.024241941,100,0
0.026621328,42.72816869,-0.000776345,-1.278355331,-529.6687453,243.4424334,-0.000103168,-0.001495347,-0.024791759,100,0
0.027034717,42.74750796,-0.000788012,-1.27840322,-529.791994,243.8514693,-0.000105239,-0.001747474,-0.025350266,100,0
0.02745917,42.76684258,-0.000799943,-1.278451968,-529.9152809,244.2606965,-0.000107311,-0.002003313,-0.025919001,100,0
0.027895057,42.78617251,-0.000812151,-1.278501597,-530.0386049,244.6701151,-0.000109384,-0.002263671,-0.026495773,100,0
0.028342728,42.80549756,-0.000824655,-1.27855213,-530.1619649,245.0797254,-0.000111458,-0.002529371,-0.027080545,100,0
0.028802538,42.82481749,-0.000837479,-1.278603591,-530.2853619,245.4895271,-0.000113533,-0.002799252,-0.027674003,100,0
0.029274839,42.84413211,-0.000850646,-1.278656002,-530.4087954,245.89952,-0.000115609,-0.003073432,-0.028277811,100,0
0.029759965,42.86344127,-0.000864177,-1.278709386,-530.5322632,246.309705,-0.000117686,-0.003353857,-0.028889901,100,0
0.030258243,42.88274491,-0.000878092,-1.278763768,-530.6557664,246.7200813,-0.000119693,-0.003639149,-0.029510412,100,0
0.030770008,42.902043,-0.000892408,-1.278819172,-530.7793049,247.130649,-0.000121564,-0.003929123,-0.030140117,100,0
0.031295594,42.92133554,-0.000907138,-1.278875621,-530.9028776,247.5414085,-0.000123424,-0.004224645,-0.030781081,100,0
0.031835319,42.94062253,-0.000922292,-1.278933141,-531.0264834,247.9523597,-0.000125285,-0.004526405,-0.031430936,100,0
0.03238949,42.95990392,-0.000937876,-1.278991758,-531.1501233,248.3635022,-0.000127146,-0.004833083,-0.032089773,100,0
0.032958435,42.97917969,-0.000953898,-1.279051496,-531.2737969,248.7748362,-0.000129009,-0.005144723,-0.03275806,100,0
0.033542483,42.99844978,-0.000970358,-1.279112383,-531.3975022,249.1863624,-0.000130872,-0.005463272,-0.033438526,100,0
0.034141947,43.01771413,-0.000987261,-1.279174445,-531.52124,249.5980799,-0.000132737,-0.005787307,-0.034128318,100,0
0.034757136,43.03697269,-0.001004607,-1.279237709,-531.6450104,250.0099889,-0.000134602,-0.006116463,-0.034827486,100,0
0.035388375,43.05622541,-0.001022398,-1.279302203,-531.7688124,250.4220898,-0.000136468,-0.006451373,-0.035536078,100,0
0.036036004,43.07547226,-0.001040635,-1.279367955,-531.8926446,250.8343824,-0.000138334,-0.006793237,-0.036257689,100,0
0.036700345,43.09471317,-0.00105932,-1.279434992,-532.0165081,251.2468666,-0.00014022,-0.007140319,-0.036989072,100,0
0.037381708,43.11394812,-0.001078456,-1.279503343,-532.1404027,251.6595422,-0.000142372,-0.007492619,-0.037730186,100,0
0.038080428,43.13317706,-0.001098046,-1.279573038,-532.2643265,252.0724102,-0.000144705,-0.00785179,-0.038481066,100,0
0.038796853,43.15239995,-0.001118096,-1.279644104,-532.3882795,252.4854698,-0.00014704,-0.008217205,-0.039244703,100,0
0.039531317,43.17161676,-0.001138609,-1.279716571,-532.5122621,252.8987211,-0.000149375,-0.008588056,-0.040019104,100,0
0.040284141,43.19082744,-0.001159594,-1.27979047,-532.6362741,253.3121644,-0.000151712,-0.008964402,-0.040803453,100,0
0.041055664,43.21003194,-0.001181056,-1.279865829,-532.7603122,253.7257999,-0.000154049,-0.009348866,-0.041597749,100,0
0.041846238,43.22923025,-0.001203003,-1.27994268,-532.8843785,254.1396273,-0.000156388,-0.009738946,-0.042404078,100,0
0.04265621,43.2484223,-0.001225444,-1.280021052,-533.0084727,254.5536466,-0.000158727,-0.010134654,-0.043222286,100,0
0.043485907,43.26760807,-0.001248385,-1.280100976,-533.1325935,254.9678585,-0.000161068,-0.010536884,-0.044050534,100,0
0.044335663,43.28678752,-0.001271836,-1.280182483,-533.2567392,255.3822625,-0.00016341,-0.010946634,-0.044888929,100,0
0.045205831,43.30596062,-0.001295805,-1.280265604,-533.3809114,255.7968587,-0.000165752,-0.011362086,-0.045738505,100,0
0.046096756,43.32512732,-0.0013203,-1.280350371,-533.5051094,256.211647,-0.000168227,-0.011783218,-0.046601841,100,0
0.04700876,43.3442876,-0.001345328,-1.280436814,-533.6293313,256.6266286,-0.000171302,-0.012211762,-0.04747585,100,0
0.047942151,43.36344142,-0.001370897,-1.280524966,-533.7535769,257.0418024,-0.000174435,-0.012647271,-0.048360641,100,0
0.048897258,43.38258875,-0.001397016,-1.280614858,-533.8778466,257.4571687,-0.000177569,-0.013088725,-0.049256304,100,0
0.049874418,43.40172955,-0.001423691,-1.280706523,-534.0021399,257.8727275,-0.000180705,-0.013536204,-0.050166681,100,0
0.050873939,43.42086379,-0.00145093,-1.280799993,-534.1264539,258.2884804,-0.000183843,-0.013992348,-0.051088929,100,0
0.051896111,43.43999144,-0.001478741,-1.2808953,-534.2507896,258.7044257,-0.000186982,-0.014455212,-0.052022438,100,0
0.052941244,43.45911248,-0.001507131,-1.280992477,-534.375147,259.1205639,-0.000190122,-0.014924387,-0.052967255,100,0
0.05400966,43.47822686,-0.001536107,-1.281091558,-534.4995256,259.536896,-0.000193263,-0.015400051,-0.053925325,100,0
0.055101675,43.49733456,-0.001565676,-1.281192574,-534.6239216,259.9534214,-0.000196406,-0.015885168,-0.054897795,100,0
0.056217574,43.51643555,-0.001595846,-1.281295561,-534.7483374,260.3701401,-0.00019955,-0.016376791,-0.055882174,100,0
0.057357642,43.5355298,-0.001626624,-1.281400551,-534.8727724,260.7870523,-0.000202705,-0.016874927,-0.056878656,100,0
0.058522186,43.55461727,-0.001658017,-1.281507578,-534.9972257,261.204159,-0.000206039,-0.017380243,-0.057887427,100,0
0.059711518,43.57369794,-0.001690033,-1.281616676,-535.1216941,261.6214594,-0.00020951,-0.017894825,-0.058913181,100,0
0.060925917,43.59277178,-0.00172268,-1.28172788,-535.2461797,262.0389536,-0.000212984,-0.018416087,-0.059952239,100,0
0.062165641,43.61183876,-0.001755964,-1.281841224,-535.3706818,262.4566418,-0.00021646,-0.018944053,-0.061004274,100,0
0.06343098,43.63089884,-0.001789894,-1.281956744,-535.4951991,262.8745255,-0.000219937,-0.019479832,-0.062069419,100,0
0.064722243,43.64995199,-0.001824478,-1.282074474,-535.6197289,263.2926031,-0.000223416,-0.020024823,-0.063149523,100,0
0.066039733,43.66899819,-0.001859724,-1.28219445,-535.7442732,263.710875,-0.000226896,-0.020576638,-0.064246608,100,0
0.067383725,43.68803739,-0.001895639,-1.282316708,-535.8688312,264.1293415,-0.000230378,-0.021135256,-0.065357341,100,0
0.068754497,43.70706958,-0.001932233,-1.282441285,-535.9934014,264.5480043,-0.000233862,-0.02170204,-0.066481986,100,0
0.070152362,43.7260947,-0.001969512,-1.282568217,-536.1179813,264.9668614,-0.000237347,-0.022277928,-0.067620963,100,0
0.071577642,43.74511274,-0.002007485,-1.282697541,-536.2425729,265.3859134,-0.000240833,-0.022860601,-0.068778504,100,0
0.073030637,43.76412365,-0.002046159,-1.282829296,-536.3671754,265.8051605,-0.000244654,-0.023449995,-0.069953163,100,0
0.07451162,43.78312741,-0.002085545,-1.282963518,-536.491787,266.2246046,-0.000249598,-0.02404764,-0.071143566,100,0
0.07602089,43.80212396,-0.00212565,-1.283100247,-536.6164052,266.6442435,-0.000254623,-0.024654603,-0.072350077,100,0
0.07755878,43.82111328,-0.002166484,-1.283239523,-536.7410315,267.0640781,-0.000259651,-0.025268755,-0.073573039,100,0
0.079125636,43.84009533,-0.002208055,-1.283381385,-536.865665,267.4841085,-0.00026468,-0.025890256,-0.074818514,100,0
0.080721777,43.85907007,-0.002250375,-1.283525873,-536.9903039,267.9043371,-0.000269712,-0.026520781,-0.076081536,100,0
0.082347509,43.87803746,-0.002293453,-1.28367303,-537.1149449,268.3247611,-0.000274746,-0.027161687,-0.077362136,100,0
0.084003203,43.89699745,-0.002337302,-1.283822897,-537.2395901,268.7453816,-0.000279782,-0.027810516,-0.078660563,100,0
0.085689265,43.91595001,-0.002381931,-1.283975519,-537.3642384,269.1661989,-0.00028482,-0.028467381,-0.079977938,100,0
0.087406118,43.9348951,-0.002427353,-1.284130938,-537.4888884,269.5872154,-0.000289861,-0.029133648,-0.081318796,100,0
0.089154164,43.95383266,-0.002473578,-1.284289201,-537.613536,270.008428,-0.000294904,-0.029811392,-0.082677942,100,0
0.090933815,43.97276265,-0.002520619,-1.284450352,-537.7381837,270.429838,-0.000299967,-0.030497599,-0.084055385,100,0
0.092745551,43.99168502,-0.002568488,-1.284614439,-537.8628305,270.8514456,-0.000305202,-0.031192336,-0.085451097,100,0
0.094589896,44.01059973,-0.002617195,-1.284781509,-537.9874755,271.2732535,-0.000310511,-0.0318964,-0.086866767,100,0
0.09646738,44.02950673,-0.002666752,-1.284951611,-538.112113,271.6952582,-0.000315822,-0.032613207,-0.088305586,100,0
0.098378507,44.04840597,-0.002717168,-1.285124793,-538.2367464,272.1174612,-0.000321136,-0.033338946,-0.089762716,100,0
0.100323793,44.06729739,-0.002768454,-1.285301105,-538.3613746,272.5398627,-0.000326452,-0.034073675,-0.091238056,100,0
0.102303812,44.08618094,-0.00282062,-1.285480598,-538.4859966,272.9624628,-0.000331771,-0.034817437,-0.092731486,100,0
0.104319166,44.10505657,-0.002873674,-1.285663321,-538.6106076,273.385266,-0.000337091,-0.035575093,-0.094244868,100,0
0.106370451,44.12392423,-0.002927625,-1.285849327,-538.7352092,273.8082656,-0.000342414,-0.036342159,-0.09578199,100,0
0.108458212,44.14278385,-0.002982481,-1.286038666,-538.8598013,274.2314646,-0.00034774,-0.037118467,-0.09734,100,0
0.110582971,44.16163537,-0.003038251,-1.28623139,-538.9843828,274.6548632,-0.000353067,-0.037904003,-0.098920951,100,0
0.112745263,44.18047875,-0.003094945,-1.286427553,-539.1089501,275.0784659,-0.000358399,-0.038702524,-0.100526885,100,0
0.114945605,44.19931391,-0.003152574,-1.286627207,-539.2335022,275.5022658,-0.000364381,-0.039511802,-0.102161519,100,0
0.117184482,44.21814079,-0.003211153,-1.286830406,-539.3580402,275.926266,-0.000371008,-0.040330468,-0.103831599,100,0
0.119462319,44.23695933,-0.003270699,-1.287037208,-539.4825629,276.3504667,-0.000377659,-0.041158677,-0.105533049,100,0
0.121779546,44.25576946,-0.003331236,-1.287247671,-539.6070679,276.7748727,-0.000384314,-0.0419989,-0.107267724,100,0
0.124136686,44.27457111,-0.003392788,-1.287461857,-539.7315505,277.199477,-0.00039097,-0.042852311,-0.109037422,100,0
0.126534333,44.29336421,-0.003455385,-1.287679828,-539.8560138,277.6242827,-0.00039763,-0.043715861,-0.110844286,100,0
0.128973148,44.31214867,-0.003519059,-1.287901653,-539.9804562,278.04929,-0.000404293,-0.044589653,-0.11269813,100,0
0.131453803,44.33092443,-0.003583849,-1.288127402,-540.1048775,278.4745039,-0.000410959,-0.045474089,-0.114590055,100,0
0.133977054,44.34969139,-0.003649793,-1.28835715,-540.2292687,278.8999173,-0.000417627,-0.046374542,-0.116515555,100,0
0.136543908,44.36844949,-0.003716932,-1.288590975,-540.353635,279.3255333,-0.000424298,-0.047285629,-0.11846954,100,0
0.139155615,44.38719862,-0.003785301,-1.28882896,-540.477975,279.751352,-0.000430973,-0.048207383,-0.120446857,100,0
0.141813636,44.40593871,-0.003854931,-1.289071187,-540.6022873,280.1773739,-0.000437985,-0.049139821,-0.122448396,100,0
0.144519546,44.42466967,-0.003925844,-1.289317741,-540.7265684,280.6036056,-0.000445959,-0.050086928,-0.124464369,100,0
0.147274995,44.4433914,-0.003998053,-1.289568706,-540.8508149,281.0300366,-0.000453974,-0.051047506,-0.126487882,100,0
0.15008173,44.46210383,-0.004071558,-1.289824164,-540.975029,281.4566716,-0.000461992,-0.052019479,-0.128513879,100,0
0.152941522,44.48080685,-0.004146347,-1.290084194,-541.0992091,281.8835111,-0.000470013,-0.05300304,-0.130537388,100,0
0.155856073,44.49950039,-0.004222393,-1.290348869,-541.2233544,282.3105618,-0.000478037,-0.053999244,-0.132556217,100,0
0.158826927,44.51818435,-0.004299659,-1.290618257,-541.3474552,282.7378133,-0.000486065,-0.055013218,-0.134566861,100,0
0.161855402,44.53685865,-0.004378096,-1.29089242,-541.4715169,283.1652703,-0.000494097,-0.056039473,-0.136560927,100,0
0.164942592,44.55552321,-0.004457645,-1.29117141,-541.5955379,283.5929332,-0.000502131,-0.057078122,-0.138535023,100,0
0.168089352,44.57417795,-0.00453824,-1.291455269,-541.7195165,284.0208023,-0.00051017,-0.058129254,-0.140486014,100,0
0.171296224,44.59282278,-0.004619807,-1.291744032,-541.8434495,284.4488864,-0.000518211,-0.059196946,-0.142410967,100,0
0.174563383,44.61145763,-0.004702271,-1.292037719,-541.9673317,284.8771712,-0.000526659,-0.060280439,-0.144312452,100,0
0.177890582,44.63008242,-0.00478555,-1.292336342,-542.0911664,285.3056632,-0.000536894,-0.061376874,-0.146183016,100,0
0.181277156,44.6486971,-0.004869567,-1.2926399,-542.2149515,285.7343629,-0.000547469,-0.06248664,-0.148019599,100,0
0.18472209,44.66730158,-0.004954242,-1.292948379,-542.3386849,286.1632708,-0.000558047,-0.063610185,-0.149819978,100,0
0.188223994,44.68589581,-0.005039495,-1.293261755,-542.4623602,286.592398,-0.00056863,-0.064755039,-0.151582148,100,0
0.191781079,44.70447973,-0.005125251,-1.29357999,-542.5859763,287.021726,-0.000579218,-0.065915298,-0.153305707,100,0
0.195391148,44.7230533,-0.005211432,-1.293903035,-542.7095341,287.4512637,-0.00058981,-0.06709085,-0.154991361,100,0
0.199051578,44.74161646,-0.005297965,-1.294230829,-542.8330313,287.8810113,-0.000600406,-0.068282066,-0.156633724,100,0
0.202759375,44.76016917,-0.005384776,-1.294563297,-542.9564672,288.3109802,-0.000611007,-0.06949108,-0.158231695,100,0
0.206511217,44.77871139,-0.00547179,-1.294900357,-543.0798292,288.7411521,-0.000621612,-0.070722886,-0.159784368,100,0
0.210303472,44.79724311,-0.005558936,-1.295241911,-543.203124,289.1715354,-0.000632222,-0.071971663,-0.161290998,100,0
0.214131921,44.81576427,-0.005646111,-1.295587856,-543.3263495,289.6021307,-0.000642727,-0.07323773,-0.162753318,100,0
0.217992327,44.83427482,-0.005733004,-1.295938074,-543.4495034,290.0329385,-0.000652455,-0.074521382,-0.164170642,100,0
0.221880177,44.85277448,-0.005819725,-1.296292439,-543.5725837,290.4639723,-0.000661949,-0.075826496,-0.1655404,100,0
0.225790267,44.87126303,-0.005906183,-1.296650814,-543.6955802,290.8952091,-0.000671446,-0.077154491,-0.166862395,100,0
0.229717487,44.88974071,-0.005992241,-1.297013058,-543.8184991,291.3266596,-0.000680947,-0.078500646,-0.168136482,100,0
0.233656677,44.90820799,-0.006077792,-1.297379022,-543.9413382,291.7583243,-0.000690452,-0.079865063,-0.1693626,100,0
0.237602588,44.92666521,-0.006162761,-1.297748549,-544.0640956,292.1902036,-0.000699961,-0.081247844,-0.170543209,100,0
0.241549847,44.9451124,-0.006247088,-1.298121477,-544.1867686,292.6223133,-0.000709475,-0.082654102,-0.171677654,100,0
0.245492929,44.96354933,-0.006330728,-1.298497638,-544.3093479,293.0546258,-0.000718992,-0.084083132,-0.172764825,100,0
0.249426212,44.9819758,-0.006413643,-1.298876856,-544.4318392,293.4871541,-0.000728513,-0.085531099,-0.173805332,100,0
0.253344014,45.00039175,-0.006495792,-1.299258953,-544.5542406,293.9198986,-0.000738037,-0.08699814,-0.174799819,100,0
0.257240628,45.01879724,-0.006577134,-1.299643747,-544.6765501,294.3528597,-0.000748187,-0.088484414,-0.17574895,100,0
0.261110365,45.0371924,-0.006657622,-1.300031055,-544.7987644,294.7860557,-0.000769525,-0.089996002,-0.176655329,100,0
0.264947572,45.05557735,-0.006737199,-1.30042069,-544.9208716,295.2194542,-0.000794643,-0.091533875,-0.177519299,100,0
0.268746655,45.07395215,-0.006815803,-1.300812469,-545.0428748,295.6530712,-0.000819787,-0.093097531,-0.178339926,100,0
0.272502138,45.09231683,-0.006893363,-1.301206204,-545.164769,296.0869079,-0.000844942,-0.094690294,-0.179117959,100,0
0.276208681,45.11067145,-0.006969801,-1.301601711,-545.2865492,296.5209655,-0.000870107,-0.096315534,-0.179854167,100,0
0.279861095,45.12901607,-0.007045031,-1.301998805,-545.4082106,296.9552678,-0.000895284,-0.097982583,-0.180549365,100,0
0.283454354,45.14735079,-0.007118966,-1.302397305,-545.5297368,297.3897746,-0.000920469,-0.099694542,-0.181205474,100,0
0.286983906,45.16567569,-0.007191501,-1.30279703,-545.6511333,297.8245058,-0.000945666,-0.101450011,-0.181121243,100,0
0.290450945,45.18399098,-0.007262359,-1.303197781,-545.772395,298.2594626,-0.000970872,-0.103252556,-0.180987404,100,0
0.293857115,45.20229679,-0.007331206,-1.3035993,-545.8935167,298.6946461,-0.000996088,-0.105105832,-0.180807374,100,0
0.29719616,45.22059331,-0.007397713,-1.30400129,-546.0144961,299.1300851,-0.001020326,-0.107018312,-0.180585935,100,0
0.300458791,45.23888078,-0.007461573,-1.304403439,-546.1353116,299.5657301,-0.001012163,-0.108996069,-0.180326848,100,0
0.303634823,45.2571594,-0.007522532,-1.304805438,-546.2559788,300.0016059,-0.000992081,-0.111029152,-0.180033308,100,0
0.306714205,45.27542931,-0.007580403,-1.305206983,-546.3765014,300.4377115,-0.000971937,-0.113112503,-0.179710542,100,0
0.309687427,45.29369062,-0.007635072,-1.305607781,-546.4968828,300.8740458,-0.000951784,-0.115241029,-0.179358918,100,0
0.31254569,45.31194346,-0.007686492,-1.306007547,-546.6171324,301.3106344,-0.000931623,-0.117411141,-0.178980567,100,0
0.315280996,45.33018799,-0.007734676,-1.306406009,-546.7372318,301.7474255,-0.000911455,-0.119625485,-0.178577679,100,0
0.317886163,45.34842437,-0.007779682,-1.306802908,-546.8572013,302.1844418,-0.000891279,-0.121869335,-0.178152313,100,0
0.32035483,45.36665274,-0.007821601,-1.307198001,-546.9770445,302.6216821,-0.000871095,-0.12413774,-0.177706346,100,0
0.322681453,45.38487326,-0.007860543,-1.307591057,-547.0967649,303.0591455,-0.000850903,-0.126425806,-0.177242114,100,0
0.324861289,45.40308604,-0.007896624,-1.307981864,-547.2163662,303.4968309,-0.000830703,-0.128728695,-0.176761885,100,0
0.326890383,45.42129121,-0.007929956,-1.308370224,-547.3358521,303.9347645,-0.000810726,-0.13104883,-0.176265203,100,0
0.328765569,45.43948889,-0.007960642,-1.308755957,-547.4552174,304.3728925,-0.000796356,-0.133376101,-0.175753021,100,0
0.330484459,45.4576792,-0.007988763,-1.309138901,-547.5744736,304.8112388,-0.000784047,-0.135704822,-0.175226071,100,0
0.332045412,45.47586225,-0.008014384,-1.309518909,-547.6936229,305.2498027,-0.000771738,-0.138032003,-0.174684881,100,0
0.3334475,45.49403814,-0.008037547,-1.309895853,-547.8126675,305.6885836,-0.000759425,-0.140354745,-0.174129788,100,0
0.33469047,45.51220697,-0.008058272,-1.31026962,-547.9316141,306.1276071,-0.000747106,-0.142672701,-0.173561877,100,0
0.335774709,45.5303688,-0.008076565,-1.310640112,-548.0504477,306.5668219,-0.000734783,-0.144986376,-0.172981178,100,0
0.336701203,45.54852372,-0.008092417,-1.311007245,-548.1691834,307.0062515,-0.000722455,-0.147287031,-0.172386653,100,0
0.337471514,45.56667178,-0.008105809,-1.311370952,-548.2878233,307.4458953,-0.000710122,-0.149572065,-0.171778178,100,0
0.338087748,45.58481306,-0.008116717,-1.311731177,-548.4063696,307.8857525,-0.000697784,-0.151838943,-0.171155501,100,0
0.338552499,45.6029476,-0.008125116,-1.312087876,-548.5248246,308.3258225,-0.000685442,-0.154085196,-0.170518255,100,0
0.338868807,45.62107545,-0.008130986,-1.312441018,-548.6431922,308.7661313,-0.000673159,-0.156313539,-0.169865972,100,0
0.33904012,45.63919665,-0.008134309,-1.31279058,-548.761464,309.2066266,-0.000662036,-0.158518546,-0.169198791,100,0
0.339070241,45.65731123,-0.008135078,-1.313136551,-548.8796511,309.6473325,-0.00065125,-0.160695828,-0.168516274,100,0
0.338963291,45.67541921,-0.008133298,-1.313478927,-548.9977553,310.0882484,-0.00064046,-0.162843463,-0.167816725,100,0
0.338723679,45.69352063,-0.008128982,-1.313817713,-549.1157786,310.5293738,-0.000629666,-0.164959583,-0.167099362,100,0
0.338356068,45.71161548,-0.008122156,-1.314152921,-549.2337229,310.970708,-0.000618868,-0.167042366,-0.166363355,100,0
0.337865329,45.7297038,-0.008112856,-1.314484567,-549.3515907,311.412277,-0.000608064,-0.169096284,-0.165607846,100,0
0.337256495,45.74778558,-0.008101128,-1.314812676,-549.4693768,311.8540286,-0.000597257,-0.171113367,-0.164831969,100,0
0.33653472,45.76586082,-0.008087026,-1.315137275,-549.5870899,312.2959873,-0.000586446,-0.173091645,-0.164034986,100,0
0.335705243,45.78392954,-0.008070612,-1.315458396,-549.7047321,312.7381523,-0.000575631,-0.175029472,-0.163217089,100,0
0.334773341,45.80199172,-0.008051953,-1.315776074,-549.8223053,313.1805232,-0.000564811,-0.176925241,-0.162376094,100,0
0.333744305,45.82004736,-0.008031119,-1.316090348,-549.9398174,313.6231235,-0.000554105,-0.178777852,-0.161511115,100,0
0.332623418,45.83809645,-0.008008183,-1.316401255,-550.0572529,314.0659054,-0.000544971,-0.180590563,-0.160621278,100,0
0.331415918,45.85613896,-0.00798322,-1.316708838,-550.1746251,314.5088913,-0.000536097,-0.182356731,-0.159705741,100,0
0.330126959,45.87417491,-0.007956302,-1.317013138,-550.2919357,314.9520806,-0.000527219,-0.184075285,-0.158763696,100,0
0.328761587,45.89220425,-0.007927503,-1.317314195,-550.4091863,315.3954729,-0.000518338,-0.185745188,-0.157794378,100,0
0.327324704,45.910227,-0.007896894,-1.317612051,-550.5263784,315.8390675,-0.000509454,-0.187365428,-0.156797632,100,0
0.325821048,45.92824312,-0.007864541,-1.317906745,-550.6435194,316.282887,-0.000500566,-0.188935284,-0.155772913,100,0
0.324255161,45.94625261,-0.007830513,-1.318198314,-550.7605946,316.726886,-0.000491675,-0.190458275,-0.154719227,100,0
0.322631386,45.96425544,-0.007794871,-1.318486794,-550.8776163,317.1710859,-0.00048278,-0.1919285,-0.153636247,100,0
0.320953847,45.98225161,-0.007757678,-1.318772217,-550.9945863,317.6154862,-0.000473882,-0.193345043,-0.152523718,100,0
0.319226428,46.0002411,-0.007718989,-1.319054613,-551.1115062,318.0600864,-0.00046498,-0.194707006,-0.151381465,100,0
0.317452762,46.0182239,-0.007678862,-1.319334007,-551.2283776,318.5048859,-0.000456344,-0.196013508,-0.150209392,100,0
0.315636219,46.03619998,-0.007637348,-1.319610421,-551.345202,318.9498842,-0.000449005,-0.197263756,-0.149007484,100,0
0.3137799,46.05416934,-0.007594498,-1.319883875,-551.4619827,319.3951029,-0.000441812,-0.19846095,-0.147776314,100,0
0.311886627,46.07213197,-0.00755036,-1.32015438,-551.5787131,319.8404983,-0.000434616,-0.199601314,-0.146515939,100,0
0.309958942,46.09008785,-0.007504982,-1.320421948,-551.6954006,320.286091,-0.000427417,-0.200683739,-0.145226138,100,0
0.307999117,46.10803697,-0.007458406,-1.320686583,-551.8120466,320.7318807,-0.000420216,-0.201707768,-0.143907241,100,0
0.306009157,46.12597933,-0.007410676,-1.320948286,-551.9286524,321.177867,-0.000413011,-0.202672952,-0.142559712,100,0
0.303990795,46.14391491,-0.007361832,-1.321207053,-552.0452193,321.6240495,-0.000405804,-0.203578855,-0.141184117,100,0
0.301945503,46.16184371,-0.007311911,-1.321462875,-552.161752,322.0704479,-0.000398594,-0.20442691,-0.139781096,100,0
0.29987449,46.17976572,-0.007260949,-1.32171574,-552.2782415,322.5170221,-0.000391381,-0.205216692,-0.138351364,100,0
0.297778719,46.19768093,-0.007208981,-1.321965631,-552.3946962,322.9637912,-0.000384166,-0.205945764,-0.136895862,100,0
0.295658911,46.21558934,-0.007156037,-1.322212526,-552.5111175,323.4107546,-0.000377285,-0.206613727,-0.135415891,100,0
0.293515558,46.23349094,-0.007102147,-1.3224564,-552.6275067,323.8579121,-0.000371122,-0.207220265,-0.133911716,100,0
0.291348941,46.25138573,-0.007047339,-1.322697227,-552.7438648,324.305263,-0.000365008,-0.207765203,-0.132384295,100,0
0.289159151,46.26927369,-0.006991638,-1.322934972,-552.8601931,324.7528072,-0.000358892,-0.208248392,-0.130834639,100,0
0.286946105,46.28715483,-0.006935067,-1.323169602,-552.9764943,325.2005627,-0.000352773,-0.208672717,-0.129263803,100,0
0.284709554,46.30502914,-0.006877647,-1.32340108,-553.092763,325.6484926,-0.000346653,-0.209035168,-0.127672879,100,0
0.282449106,46.32289661,-0.006819398,-1.323629365,-553.2090053,326.0966145,-0.000340529,-0.209335344,-0.12606299,100,0
0.280164238,46.34075724,-0.006760338,-1.323854415,-553.3252224,326.5449281,-0.000334404,-0.209573138,-0.124435285,100,0
0.277854319,46.35861102,-0.006700481,-1.324076187,-553.4414153,326.9934329,-0.000328276,-0.209748447,-0.122791207,100,0
0.27551862,46.37645795,-0.006639842,-1.324294637,-553.5575854,327.4421287,-0.000322146,-0.209861179,-0.121132011,100,0
0.27315634,46.39429801,-0.006578434,-1.324509717,-553.6737374,327.8910311,-0.000316013,-0.209911646,-0.119458525,100,0
0.270766622,46.4121312,-0.006516269,-1.324721382,-553.7898622,328.3401079,-0.000310532,-0.209901788,-0.117771949,100,0
0.268348579,46.4299575,-0.006453358,-1.324929585,-553.9059674,328.7893744,-0.00030569,-0.20982916,-0.116073481,100,0
0.265901308,46.44777691,-0.006389711,-1.325134281,-554.0220539,329.2388302,-0.000300861,-0.209693983,-0.114364315,100,0
0.2634239,46.46558941,-0.006325337,-1.325335422,-554.1381227,329.6884751,-0.000296031,-0.209496499,-0.112645633,100,0
0.260915463,46.48339498,-0.006260245,-1.325532965,-554.2541746,330.1383086,-0.000291199,-0.20923696,-0.110918618,100,0
0.258375132,46.50119362,-0.006194444,-1.325726865,-554.3702105,330.5883306,-0.000286365,-0.208915633,-0.10918453,100,0
0.255802085,46.51898531,-0.006127942,-1.325917081,-554.4862347,331.0385549,-0.000281529,-0.208533095,-0.107444728,100,0
0.253195554,46.53677002,-0.006060748,-1.326103572,-554.6022389,331.4889531,-0.000276691,-0.208091446,-0.105700816,100,0
0.250554837,46.55454774,-0.005992871,-1.3262863,-554.71823,331.9395386,-0.000271852,-0.207588783,-0.103953578,100,0
0.247879314,46.57231843,-0.005924321,-1.32646523,-554.8342088,332.3903113,-0.00026701,-0.207025426,-0.102204196,100,0
0.245168464,46.59008209,-0.005855108,-1.326640329,-554.9501762,332.8412708,-0.000262181,-0.206401709,-0.100453804,100,0
0.242421873,46.60783868,-0.005785245,-1.326811568,-555.0661331,333.2924168,-0.000257518,-0.205717986,-0.098703492,100,0
0.239639241,46.62558817,-0.005714743,-1.32697892,-555.1820805,333.7437489,-0.000252929,-0.204974657,-0.096954302,100,0
