Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance
-6.54117297,-0.329423754,-0.041450768,-0.030056348,0.028432878,2200.703126,-0.01341691,-0.239683971
-6.53461926,-0.254113974,-0.050934487,-0.035937812,0.029668576,2195.163474,-0.013436913,-0.237742364
-6.520965053,-0.269129165,-0.042692546,-0.039390124,0.0538601,2189.633762,-0.013457052,-0.235794725
-6.500926086,-0.335754993,-0.022134549,-0.033180852,0.092208545,2186.627591,-0.013477326,-0.233841238
-6.478796004,-0.399362038,-0.000373774,-0.016845096,0.12405859,2186.561116,-0.013497734,-0.231879702
-6.459081468,-0.422336473,0.013552953,0.003834421,0.134583846,2188.218248,-0.013518272,-0.229906962
-6.443416191,-0.400454569,0.017023084,0.021804667,0.125037843,2189.895693,-0.01353894,-0.227921512
-6.430119177,-0.356783211,0.013524093,0.033408338,0.109634646,2190.445221,-0.013559734,-0.225924977
-6.416108278,-0.321338935,0.009012858,0.039344728,0.103963704,2189.709115,-0.013580735,-0.223970199
-6.399313373,-0.311405812,0.007907464,0.042621731,0.114353851,2188.302002,-0.013601798,-0.222062232
-6.379985802,-0.324051814,0.011075453,0.045363141,0.135123746,2187.036229,-0.013622984,-0.22015479
-6.360301152,-0.342741051,0.016394617,0.04770511,0.154247193,2186.40029,-0.01364429,-0.218248338
-6.342443415,-0.350971132,0.020894008,0.047826349,0.162405166,2186.366836,-0.013665715,-0.21634214
-6.327091506,-0.342978533,0.022871489,0.044005085,0.158663926,2186.554249,-0.013687257,-0.21443591
-6.313122072,-0.325111295,0.022625716,0.036406068,0.149586922,2186.553888,-0.013708915,-0.212530906
-6.298593266,-0.308960132,0.021704482,0.027162999,0.143615435,2186.18544,-0.013730686,-0.210629867
-6.282092028,-0.302504386,0.021540785,0.018985444,0.145185073,2185.547309,-0.013752568,-0.208736053
-6.263520729,-0.305512256,0.022512128,0.013644621,0.15256304,2184.883762,-0.013774646,-0.206934806
-6.243913214,-0.311390865,0.023956678,0.011053659,0.160153795,2184.396159,-0.013796763,-0.205163704
-6.223503885,-0.244118609,-0.047183065,-0.009501605,0.18784791,2203.734114,-0.013809167,-0.203406082
-6.203372804,-0.021868415,-0.052847792,-0.041078138,0.24444695,2223.046026,-0.013784795,-0.201662308
-6.184591847,0.169449747,-0.077131646,-0.045011163,0.277024492,2233.655135,-0.013733762,-0.199926278
-6.167035088,0.254602043,-0.087745927,-0.048094982,0.287274314,2242.482204,-0.013675816,-0.198186993
-6.148536033,0.242959255,-0.076730508,-0.055035696,0.290902834,2254.645634,-0.013617961,-0.196437407
-6.127810193,0.181772236,-0.050837326,-0.055572642,0.292010383,2272.990623,-0.013560199,-0.194674503
-6.105188953,0.123440585,-0.022736263,-0.042739661,0.287542331,2297.636162,-0.01350237,-0.192920188
-6.081778606,0.099605235,-0.002417385,-0.018454613,0.274501435,2326.585112,-0.013444832,-0.191225933
-6.058298683,0.112518967,0.006221886,0.012086413,0.254612558,2357.170349,-0.013387405,-0.189516985
-6.034549644,0.144363726,0.006488867,0.041574956,0.233753147,2387.343317,-0.013330096,-0.187796113
-6.010132893,0.174062957,0.004038625,0.06618434,0.217910163,2416.190794,-0.013272908,-0.186067078
-5.985127012,0.189765127,0.003236001,0.083829262,0.208727238,2443.686087,-0.013215843,-0.18433364
-5.960445428,0.192115032,0.005691783,0.095159974,0.201442945,2470.067908,-0.013158906,-0.182598682
-5.936976561,0.189316228,0.010592981,0.09965161,0.190521011,2495.285093,-0.013102099,-0.180864043
-5.91469313,0.18883679,0.016141895,0.096388149,0.17536148,2518.817428,-0.013045426,-0.179131231
-5.893076804,0.193160139,0.020894845,0.087006288,0.157516676,2539.848614,-0.012988759,-0.177462709
-5.871450871,0.200485357,0.023978973,0.074832708,0.139058779,2557.518102,-0.012932392,-0.175833419
-5.849334958,0.207338851,0.026688992,0.059748229,0.12148479,2571.095297,-0.012876171,-0.17421154
-5.826572685,0.211757578,0.028802894,0.045558107,0.105184929,2580.003208,-0.012820099,-0.172599552
-5.803261416,0.213643012,0.030818261,0.03262935,0.089515829,2583.755498,-0.01276418,-0.170999794
-5.779584431,0.214067495,0.032789348,0.021169278,0.073813762,2583.762087,-0.012708416,-0.169414509
-5.755630149,0.214299904,0.034495539,0.01130586,0.058016203,2583.755496,-0.012651578,-0.167845943
-5.732714688,0.57069951,-0.324310826,-0.020814834,0.06670355,2691.223687,-0.012588912,-0.166296396
-5.716750643,1.618533468,-0.330061699,0.020378475,-0.012136255,2766.23979,-0.012509573,-0.164767845
-5.68951975,2.411209657,-0.436177168,0.070599699,-0.134852673,2774.542946,-0.012425318,-0.163345566
-5.668959979,2.814115793,-0.481342873,0.06804182,-0.204881077,2763.768643,-0.012341144,-0.161949109
-5.66013609,2.920758646,-0.446362628,0.030054173,-0.207936723,2750.194969,-0.012256906,-0.160595961
-5.654580312,2.806957236,-0.356868262,-0.023942343,-0.168491714,2747.033171,-0.012172596,-0.15929512
-5.642648453,2.564228015,-0.237678727,-0.047860311,-0.113363191,2763.42889,-0.012088218,-0.158044243
-5.620146451,2.315530779,-0.125704111,-0.059670432,-0.062560472,2800.865561,-0.012003782,-0.1568345
-5.588475732,2.165759714,-0.045374764,-0.060803234,-0.024827662,2852.79494,-0.011919305,-0.155656137
-5.551102716,2.145009317,-0.002808055,-0.053249199,-0.002022955,2909.097348,-0.011834803,-0.154501314
-5.511704802,2.214513457,0.010694638,-0.042269,0.007486135,2961.690683,-0.011750117,-0.153367353
-5.473592655,2.315646305,0.007086099,-0.023537009,0.009179462,3006.974034,-0.011665607,-0.152324987
-5.439220808,2.403960945,0.006584293,-0.016259643,0.008819351,3045.021454,-0.011581093,-0.151296687
-5.409338447,2.459860309,0.015037051,-0.015581156,0.011139697,3077.600054,-0.011496578,-0.150283297
-5.38303358,2.480423526,0.034184087,-0.020222824,0.018172509,3106.64854,-0.011412062,-0.149285455
-5.358506615,2.473131492,0.061250396,-0.02695951,0.029981065,3133.384141,-0.011327548,-0.148302876
-5.334154417,2.450948061,0.091299935,-0.032952125,0.045027083,3157.926343,-0.011243041,-0.147334143
-5.309221735,2.427509217,0.119393661,-0.036612344,0.060846948,3179.366533,-0.011158545,-0.146376915
-5.283866805,2.412600971,0.142207501,-0.037723337,0.0748099,3196.157216,-0.011074067,-0.145428357
-5.25871974,2.409568092,0.158650914,-0.037177661,0.085323429,3206.605369,-0.010989611,-0.144485615
-5.234419928,2.415790581,0.168915586,-0.035179847,0.092252018,3211.183025,-0.010905039,-0.143563445
-5.210514726,2.463002511,0.129222769,-0.031371429,0.093860908,3231.637004,-0.010824505,-0.142690933
-5.187093534,2.593008309,0.134282491,-0.02140362,0.082402772,3246.088519,-0.010762294,-0.141816675
-5.165341974,2.713121426,0.121749043,-0.014036599,0.070317026,3249.667264,-0.01070817,-0.140941479
-5.146041478,2.787877876,0.114639191,-0.012116163,0.063898704,3248.29918,-0.01065569,-0.140068136
-5.128897083,2.814320025,0.11674805,-0.017515085,0.064887296,3245.182781,-0.01060318,-0.139199391
-5.113135691,2.80382616,0.127549031,-0.020974628,0.071493056,3242.995276,-0.01055064,-0.138336815
-5.097772579,2.774239903,0.141539925,-0.026597027,0.080299029,3243.308417,-0.010498072,-0.137480594
-5.08201686,2.742774439,0.154046543,-0.031015741,0.088610982,3246.361311,-0.010445479,-0.136629986
-5.065501881,2.720983235,0.161751274,-0.033075894,0.094908438,3251.425714,-0.010392866,-0.135783898
-5.048308523,2.71311791,0.163442381,-0.032794481,0.098715968,3257.373387,-0.010340236,-0.134941376
-5.030854978,2.717539993,0.159774102,-0.030843023,0.10018989,3263.194419,-0.010287515,-0.134124433
-5.013704331,2.729573544,0.152517062,-0.028120663,0.099792506,3268.286114,-0.010234867,-0.133342492
-4.997339084,2.744064329,0.143632849,-0.025453581,0.098132963,3272.502917,-0.010182212,-0.132562507
-4.981986838,2.756932404,0.134608376,-0.023436966,0.09587946,3276.0317,-0.010129552,-0.13178505
-4.967581096,2.765789931,0.126261353,-0.022109825,0.093662457,3279.209223,-0.010076889,-0.131010798
-4.953854644,2.770058527,0.11874005,-0.021149786,0.091906077,3282.363285,-0.010024225,-0.130240401
-4.94050233,2.770711494,0.111692884,-0.020161614,0.090690277,3285.714084,-0.009971564,-0.129474393
-4.92731709,2.769647904,0.104549651,-0.018871565,0.089758186,3289.343396,-0.009918907,-0.128713159
-4.914235107,2.768841855,0.096840345,-0.017145633,0.088693973,3293.217496,-0.009866257,-0.127956959
-4.901291651,2.769588887,0.088292043,-0.015181586,0.087167446,3297.238559,-0.009813615,-0.127205994
-4.888542893,2.772168086,0.078955703,-0.01312961,0.085110432,3301.298499,-0.009761035,-0.126460471
-4.87549558,2.795709193,0.04344785,-0.009752274,0.081110416,3314.854156,-0.009708983,-0.12572065
-4.862099489,2.865012634,0.035084044,-0.002536788,0.070697601,3325.319019,-0.009659698,-0.12498684
-4.849312197,2.932165796,0.017463765,0.002802883,0.060366924,3329.748804,-0.009612102,-0.124296879
-4.8376485,2.977001417,0.003228549,0.004480026,0.053398481,3331.286371,-0.009564557,-0.123621481
-4.827013013,2.996110039,-0.004685013,0.00286378,0.050759838,3331.647027,-0.00951698,-0.122955661
-4.816950491,2.994288653,-0.007083125,-0.000700814,0.051761191,3332.34141,-0.009469371,-0.122300523
-4.806890075,2.980579159,-0.006090463,-0.004742401,0.054878292,3334.310081,-0.009421732,-0.121656359
-4.796377476,2.964243116,-0.004304958,-0.008241967,0.058608139,3337.774356,-0.009374065,-0.121022825
-4.785205288,2.951984462,-0.003759379,-0.010681433,0.061920762,3342.417207,-0.009326373,-0.120399251
-4.773429495,2.946885009,-0.00535012,-0.011940431,0.064326279,3347.667444,-0.009278659,-0.119784916
-4.761301861,2.948816679,-0.008889818,-0.012208088,0.065750779,3352.967914,-0.009230925,-0.119179228
-4.749150802,2.955662864,-0.013533451,-0.011879421,0.066383201,3357.946221,-0.009183173,-0.11858179
-4.737258064,2.964630954,-0.018267044,-0.011380552,0.066550605,3362.464365,-0.009135406,-0.117992382
-4.725775079,2.97323316,-0.022270234,-0.010997016,0.066620897,3366.576326,-0.009087625,-0.117410896
-4.714707001,2.979855359,-0.025098016,-0.010807231,0.066902336,3370.442461,-0.009039832,-0.116837256
-4.703954079,2.983959542,-0.026186587,-0.009731767,0.067577105,3374.24285,-0.008992029,-0.116271343
-4.693377493,2.985948202,-0.027024125,-0.010354679,0.068572109,3378.11606,-0.008944218,-0.115712952
-4.682915445,2.986805039,-0.027055506,-0.009847971,0.069731902,3382.132717,-0.00889635,-0.115165838
-4.672577393,2.987571538,-0.02674663,-0.009274752,0.07075876,3386.293972,-0.008848532,-0.114651202
-4.662407873,2.988956888,-0.026418979,-0.008803878,0.071446745,3390.558609,-0.008800713,-0.114141961
-4.652452222,2.991188439,-0.026189566,-0.008499059,0.071725618,3394.87036,-0.008753019,-0.113637697
-4.642439734,3.004563927,-0.040255724,-0.007593675,0.070771527,3404.468896,-0.008709874,-0.113138015
-4.632334687,3.042743816,-0.039097952,-0.004850926,0.066215753,3412.438456,-0.008673126,-0.112642809
-4.622753608,3.080574863,-0.04303901,-0.003190867,0.061382309,3417.096701,-0.008638284,-0.112152624
-4.613997936,3.106890506,-0.0452401,-0.003441871,0.057921251,3420.125129,-0.008603548,-0.111668567
-4.606022582,3.119362995,-0.044076859,-0.00541417,0.056363788,3422.451687,-0.00856879,-0.111191709
-4.598591195,3.120273172,-0.039986908,-0.008414209,0.056426267,3424.911959,-0.008534012,-0.110722792
-4.591400926,3.114378295,-0.034135463,-0.011621545,0.057377637,3428.037974,-0.008499216,-0.11026216
-4.584204486,3.106651938,-0.027950867,-0.014401149,0.05845343,3431.972113,-0.008464402,-0.109809848
-4.576883625,3.100767659,-0.022557785,-0.016410675,0.059095939,3436.564084,-0.008429572,-0.109365728
-4.569462666,3.098531535,-0.018496633,-0.017561151,0.059015075,3441.520107,-0.008394727,-0.108929662
-4.562072989,3.100056737,-0.015743,-0.017975765,0.058149373,3446.542844,-0.008359871,-0.108501596
-4.554889345,3.10434338,-0.013908011,-0.017905379,0.056598462,3451.423315,-0.008325002,-0.108081606
-4.548063691,3.109940198,-0.012482383,-0.01761793,0.054557569,3456.072482,-0.008290124,-0.107669883
-4.541680994,3.115487788,-0.011033358,-0.01731146,0.052254459,3460.50477,-0.008255238,-0.107266706
-4.53575088,3.120065195,-0.00930675,-0.017062246,0.049886689,3464.796508,-0.008220344,-0.106872383
-4.530230614,3.123324844,-0.00725095,-0.016862628,0.047570058,3469.041028,-0.008185444,-0.106487216
-4.525061017,3.125432278,-0.004972794,-0.016667297,0.045319771,3473.314845,-0.00815054,-0.106111456
-4.520195483,3.126863259,-0.002656301,-0.016436343,0.043073455,3477.660851,-0.008115631,-0.105745302
-4.515611353,3.128149685,-0.000480987,-0.016158142,0.040743471,3482.087421,-0.008080721,-0.105388897
-4.511305293,3.129676186,0.001433634,-0.015848624,0.038269807,3486.578141,-0.008045915,-0.105042347
-4.508238799,3.135319179,-0.00266136,-0.020047778,0.029112482,3493.145609,-0.008012799,-0.104705737
-4.503962932,3.150192812,-0.000851673,-0.019224995,0.026625372,3499.163576,-0.007984831,-0.104379215
-4.500149135,3.165539949,-0.001299694,-0.018323311,0.023532372,3503.947967,-0.00795794,-0.104067454
-4.496875743,3.177028318,-0.001409896,-0.018221234,0.020576241,3508.096932,-0.007931056,-0.10377332
-4.494108112,3.183511292,-0.000513093,-0.018842324,0.018089311,3511.943577,-0.007904159,-0.103490062
-4.491747912,3.185637725,0.001285304,-0.019831154,0.016077093,3515.802778,-0.007877248,-0.103218134
-4.489672878,3.18507955,0.003594812,-0.020795817,0.01435283,3519.884768,-0.007850326,-0.102957853
-4.487783267,3.183650448,0.005912925,-0.021497604,0.012688162,3524.257739,-0.007823393,-0.102709415
-4.486047559,3.182719302,0.007833949,-0.02178996,0.010904445,3528.88046,-0.00779645,-0.102472942
-4.484463537,3.183001184,0.009154934,-0.021648296,0.008928136,3533.654469,-0.007769498,-0.102248527
-4.483048618,3.184610016,0.009875509,-0.021156349,0.006777522,3538.473813,-0.007742538,-0.102036266
-4.481841128,3.187252586,0.010132508,-0.020443086,0.004522161,3543.259212,-0.007715571,-0.101836267
-4.480880508,3.190451489,0.010115242,-0.019641528,0.002255347,3547.971913,-0.007688599,-0.101648645
-4.480189276,3.193731108,0.009995084,-0.018856346,7.43335E-05,3552.610495,-0.007661621,-0.101473501
-4.479766239,3.196743693,0.009883751,-0.018147474,-0.001937764,3557.197829,-0.00763464,-0.101310903
-4.479591231,3.199328535,0.009821983,-0.017533184,-0.003727752,3561.765635,-0.007607656,-0.101160864
-4.479636225,3.201505848,0.009792283,-0.017005531,-0.005280099,3566.341998,-0.00758067,-0.101023333
-4.479875887,3.203418461,0.009745192,-0.01654727,-0.006611745,3570.944425,-0.007553682,-0.100898184
-4.480292855,3.205248589,0.009627538,-0.016143342,-0.007755763,3575.578458,-0.007526694,-0.100785218
-4.480984012,3.203544952,0.014602362,-0.015965234,-0.008397176,3578.309402,-0.007500433,-0.100684168
-4.482001779,3.19334268,0.013853277,-0.016657768,-0.00790575,3581.602274,-0.00748256,-0.100594757
-4.483067381,3.183094422,0.014915216,-0.017041147,-0.007185387,3586.082943,-0.007472057,-0.100517088
-4.484081475,3.176778649,0.015404305,-0.016847699,-0.006821198,3591.158645,-0.007463027,-0.100451514
-4.485059743,3.175339024,0.014735837,-0.016122945,-0.006997043,3596.5006,-0.007454031,-0.100398449
-4.486076538,3.178005059,0.013065824,-0.015054455,-0.007631646,3601.811013,-0.007445048,-0.10035837
-4.48723562,3.183076637,0.010805319,-0.01399311,-0.008499652,3606.901536,-0.007436077,-0.100331843
-4.488666819,3.188801629,0.008448719,-0.013084072,-0.009375281,3611.721699,-0.00742712,-0.100319497
-4.490390271,3.193925323,0.006376021,-0.012440458,-0.01006108,3616.32086,-0.007418176,-0.100321971
-4.492371002,3.197835073,0.004770226,-0.012063665,-0.010446916,3620.79615,-0.007409245,-0.100339874
-4.494544106,3.200480442,0.003625975,-0.011864526,-0.010510023,3625.246802,-0.00740033,-0.100373741
-4.496832053,3.202177574,0.002815092,-0.011718678,-0.010286253,3629.744615,-0.007391428,-0.100424033
-4.499163556,3.203397829,0.002166764,-0.011511003,-0.009840739,3634.323036,-0.007382542,-0.10049113
-4.501487414,3.204591829,0.001533918,-0.011163196,-0.009243441,3638.981255,-0.007373671,-0.100575357
-4.50377583,3.206074016,0.000829962,-0.010641457,-0.008549378,3643.696744,-0.007364816,-0.100676999
-4.506018235,3.207976356,3.62831E-05,-0.009951181,-0.007785525,3648.439579,-0.007355977,-0.100796316
-4.508210922,3.210266027,-0.00081371,-0.009120221,-0.006947856,3653.183749,-0.007347155,-0.100933558
-4.51034812,3.212807545,-0.00166133,-0.008182647,-0.006009695,3657.913244,-0.007338349,-0.10108897
-4.512417733,3.215439641,-0.002448605,-0.007168282,-0.004937317,3662.623038,-0.00732956,-0.101262786
-4.514411416,3.218035495,-0.003135616,-0.00620109,-0.003714635,3667.316541,-0.007320757,-0.101455231
-4.516677547,3.2107171,0.010667183,-0.005763467,-0.00142755,3666.660081,-0.007308397,-0.101674211
-4.519354239,3.17960872,0.009060093,-0.007602907,0.003699845,3667.471768,-0.007289549,-0.10191549
-4.521591029,3.14769757,0.012836369,-0.008508367,0.009185299,3671.535607,-0.007270006,-0.102175362
-4.523094064,3.126230618,0.015351315,-0.00772349,0.013413748,3677.256376,-0.00725046,-0.102452575
-4.523910883,3.118155572,0.014879299,-0.005380747,0.015854902,3683.735986,-0.007230911,-0.102745893
-4.524251578,3.121475701,0.011765274,-0.002047359,0.016711641,3690.147557,-0.007211361,-0.103054371
-4.524376176,3.13148865,0.007105945,0.001538742,0.016631317,3695.964875,-0.007191808,-0.103377422
-4.5244947,3.143362362,0.002243437,0.004768606,0.016340005,3701.042327,-0.007172256,-0.103714745
-4.524706719,3.153670065,-0.001784193,0.007278251,0.016380836,3705.507365,-0.007152703,-0.104066192
-4.524988953,3.160771822,-0.00449556,0.008958646,0.017026114,3709.617461,-0.007133151,-0.104431627
-4.525234385,3.164518847,-0.005913046,0.009840855,0.018307266,3713.637758,-0.007113601,-0.10481083
-4.525342478,3.165716078,-0.006388063,0.010215278,0.020081554,3717.762492,-0.007094052,-0.105203455
-4.52517204,3.165584491,-0.00639574,0.010345151,0.022164903,3722.085092,-0.007074505,-0.105609042
-4.524616995,3.165303115,-0.006351009,0.010408883,0.024373113,3726.607738,-0.007054962,-0.106027053
-4.523641216,3.165713266,-0.006506623,0.010493601,0.026552448,3731.273711,-0.007035423,-0.106456922
-4.522263185,3.167188376,-0.006932893,0.010603613,0.028612935,3736.005195,-0.007015888,-0.106898095
-4.520525166,3.169665994,-0.00755894,0.010699773,0.030542212,3740.733541,-0.006996359,-0.107350058
-4.518465624,3.172800425,-0.008242999,0.010741392,0.032390792,3745.415828,-0.006976835,-0.107812348
-4.516304962,3.169921174,0.00024342,0.010403173,0.034817018,3746.664301,-0.006957496,-0.108284552
-4.514156051,3.152002059,-0.000885631,0.008527317,0.038969257,3748.788204,-0.006939574,-0.108766313
-4.511518289,3.133502063,0.001522957,0.007110227,0.043329629,3752.920046,-0.006922896,-0.109257235
-4.508272246,3.121316138,0.00327473,0.006713114,0.046844246,3758.068965,-0.00690646,-0.109756749
-4.504445545,3.117226002,0.003272496,0.007277146,0.049161144,3763.695242,-0.006890025,-0.110264334
-4.50016267,3.120069065,0.001701802,0.008480416,0.050392349,3769.298718,-0.006873592,-0.110779679
-4.495585754,3.127052113,-0.00079263,0.009900754,0.050926318,3774.55504,-0.006857161,-0.111302721
-4.490848069,3.135260472,-0.003405272,0.011159759,0.0512019,3779.366739,-0.006840744,-0.111834291
-4.486016496,3.14258956,-0.005514403,0.012033609,0.051549792,3783.805129,-0.00682432,-0.112396993
-4.481084682,3.148012585,-0.006817572,0.012475603,0.052138734,3788.022261,-0.006807899,-0.112968579
-4.475996626,3.151413832,-0.007328287,0.012510229,0.052992773,3792.177158,-0.006791482,-0.113549368
-4.470705795,3.153263004,-0.007260303,0.012235877,0.05402653,3796.388183,-0.00677507,-0.11413964
-4.465169873,3.15428297,-0.006900053,0.011833239,0.055116995,3800.713965,-0.006758663,-0.11473964
-4.459325,3.155176575,-0.006500977,0.011404215,0.056166001,3805.158501,-0.006742262,-0.115349599
-4.453142547,3.156445206,-0.006219995,0.011003436,0.057098739,3809.690064,-0.006725867,-0.115969763
-4.446630191,3.158318465,-0.006106944,0.010645891,0.057874394,3814.26349,-0.006709479,-0.116600411
-4.439813641,3.160771997,-0.006126732,0.010316202,0.058493828,3818.8382,-0.006693098,-0.117241875
-4.432719642,3.163613277,-0.006200036,0.00999267,0.058992388,3823.388278,-0.006676725,-0.117894542
-4.425371957,3.166594424,-0.006243888,0.009602819,0.059414955,3827.904617,-0.006660185,-0.118558852
-4.417857652,3.168268066,-0.004398691,0.009050665,0.059885712,3831.723322,-0.006633868,-0.119235277
-4.410232399,3.166828157,-0.004385065,0.008167502,0.060616366,3835.70773,-0.006588025,-0.119923653
-4.402374558,3.16518265,-0.003617773,0.007387784,0.061331442,3840.088424,-0.006536098,-0.120622452
-4.394228891,3.16470764,-0.002948632,0.0068435,0.061843132,3844.674568,-0.006483852,-0.121329633
-4.385791798,3.165773398,-0.002608403,0.006545164,0.062088161,3849.363066,-0.006431593,-0.122057555
-4.377087661,3.168185299,-0.002581123,0.00643795,0.062092022,3854.0583,-0.006379247,-0.122805328
-4.368152525,3.171433815,-0.002747172,0.006433042,0.061932795,3858.69509,-0.006326854,-0.123555517
-4.35903466,3.174963956,-0.002955311,0.006314096,0.061684083,3863.250704,-0.006274415,-0.12430621
-4.349831659,3.178358235,-0.003079969,0.006101414,0.061367768,3867.735368,-0.006221931,-0.12505553
-4.340536055,3.181405012,-0.003062336,0.005786429,0.06102746,3872.176592,-0.006169403,-0.125801606
-4.331118177,3.184061803,-0.00290126,0.005386845,0.060691389,3876.604893,-0.006116834,-0.126542571
-4.321552274,3.186405656,-0.002636535,0.004946223,0.060365853,3881.043983,-0.006064223,-0.127276548
-4.311820904,3.188569181,-0.0023239,0.004503377,0.060043994,3885.506547,-0.006011573,-0.128001655
-4.301918821,3.190687274,-0.002014078,0.004071734,0.059711805,3889.994734,-0.005958884,-0.128716003
-4.291869209,3.192859021,-0.001740252,0.00353332,0.059340527,3894.503468,-0.005906158,-0.129417703
-4.281755981,3.195131904,-0.001512762,0.002960796,0.058880116,3899.024592,-0.005853396,-0.130104864
-4.271574432,3.197508766,-0.001326723,0.002365811,0.058341285,3903.549331,-0.005800635,-0.130782798
-4.261308613,3.199951345,-0.001173625,0.00176106,0.057751733,3908.073824,-0.005748066,-0.131467619
-4.250534136,3.215656322,-0.020295899,0.001745564,0.056146623,3919.745475,-0.005700831,-0.132132172
-4.239045092,3.2621324,-0.018537931,0.004806085,0.051193239,3929.46414,-0.005668662,-0.132775013
-4.227838798,3.308218815,-0.023661568,0.006745055,0.045908099,3934.968328,-0.005641136,-0.133396051
-4.217339126,3.340948214,-0.026973275,0.00639263,0.042221481,3938.398013,-0.005613594,-0.133996078
-4.207521567,3.357754065,-0.026491274,0.00400737,0.040728034,3940.817785,-0.005586026,-0.134575858
-4.198075148,3.360942016,-0.022747564,0.000416995,0.041186591,3943.205051,-0.005558432,-0.135135783
-4.188609989,3.355498707,-0.017022243,-0.00340396,0.042877396,3946.228507,-0.005530814,-0.135675799
-4.178815537,3.346822792,-0.010890978,-0.006699126,0.045009044,3950.132307,-0.005503172,-0.136195497
-4.168546651,3.339162028,-0.005626953,-0.009112964,0.046966441,3954.826842,-0.005475506,-0.136694278
-4.157863706,3.334931851,-0.001874368,-0.010584171,0.048371395,3960.03468,-0.005447838,-0.137199446
-4.146945397,3.334755965,0.000330038,-0.011178872,0.049087458,3965.439481,-0.005420128,-0.13768994
-4.135954363,3.337957076,0.001371523,-0.011151964,0.049193779,3970.787627,-0.005392398,-0.138158079
-4.125034187,3.343183841,0.001791597,-0.010793619,0.048881545,3975.936501,-0.005364647,-0.138603601
-4.114277397,3.348999552,0.002084162,-0.010329517,0.048375376,3980.853465,-0.005336875,-0.139026344
-4.103720434,3.354291621,0.002572642,-0.009980167,0.047860374,3985.583879,-0.005309084,-0.139426206
-4.093399684,3.358470548,0.003377486,-0.00979515,0.047414359,3990.209745,-0.005281274,-0.139803088
-4.083293702,3.361473305,0.004446744,-0.009707235,0.047042627,3994.813699,-0.005253445,-0.140156863
-4.073330803,3.363604274,0.005630157,-0.009663363,0.046708805,3999.456071,-0.005225616,-0.140487359
-4.063435998,3.365942295,0.005812734,-0.009586509,0.046303047,4004.519805,-0.005199769,-0.140816749
-4.053581308,3.369597695,0.007070319,-0.009349376,0.045656973,4009.474241,-0.005177073,-0.141137764
-4.043836937,3.372983671,0.007738197,-0.009342171,0.044910427,4014.204111,-0.005154634,-0.141435457
-4.034313642,3.375451074,0.008336562,-0.009530043,0.044111799,4018.824819,-0.005132175,-0.141710025
-4.024986539,3.376873729,0.008964384,-0.009873383,0.043316987,4023.39394,-0.005109697,-0.141961658
-4.015806524,3.377418427,0.00960962,-0.010300817,0.04254513,4027.968513,-0.0050872,-0.142190525
-4.006734042,3.377429174,0.010210183,-0.010719434,0.041774487,4032.587872,-0.005064686,-0.142396764
-3.997754156,3.377270662,0.010685101,-0.011169048,0.040959022,4037.267019,-0.005042153,-0.14258049
-3.988923646,3.377218957,0.01097449,-0.011602619,0.040029401,4042.000968,-0.005019618,-0.14275307
-3.980256736,3.377424068,0.01105344,-0.01195797,0.038967567,4046.772644,-0.004997053,-0.142931717
-3.971725664,3.377911615,0.010933853,-0.012215958,0.037803966,4051.561278,-0.004974471,-0.143088219
-3.963309932,3.378622252,0.010653121,-0.012362928,0.036578139,4056.349051,-0.004951873,-0.14322266
-3.955025666,3.379454989,0.010253691,-0.012517041,0.035334688,4061.124818,-0.00492926,-0.143335118
-3.946911958,3.38030923,0.009783629,-0.012693128,0.034050286,4065.885083,-0.004906632,-0.143425664
-3.938992065,3.381108143,0.009273809,-0.012815003,0.032716797,4070.632019,-0.004883988,-0.143494353
-3.931234873,3.381804911,0.008738955,-0.012883387,0.031374556,4075.371281,-0.004861331,-0.143541221
-3.923606934,3.382386123,0.008184968,-0.012884978,0.030060044,4080.109442,-0.004838714,-0.143592942
-3.91606062,3.382882529,0.008782443,-0.014057493,0.028774233,4084.851422,-0.004817683,-0.143637585
-3.908664472,3.383317765,0.007722914,-0.013376587,0.027527258,4089.600904,-0.004802324,-0.143660576
-3.901428253,3.383757776,0.007164568,-0.014003411,0.02627279,4094.358874,-0.004789356,-0.143662451
-3.894348184,3.384194508,0.006770627,-0.014327664,0.025053969,4099.124361,-0.004776407,-0.143643914
-3.887412517,3.384608727,0.006324467,-0.014313034,0.023885208,4103.895325,-0.00476345,-0.143605618
-3.880622121,3.385003127,0.005732519,-0.014167974,0.022765756,4108.669543,-0.004750484,-0.143548196
-3.874043103,3.385360365,0.005050405,-0.013946553,0.021660583,4113.424213,-0.004737519,-0.143495542
-3.867677005,3.385685776,0.004153149,-0.013665874,0.02057511,4118.204727,-0.004724539,-0.143445072
-3.861479037,3.386111365,0.003293859,-0.013335164,0.019527184,4122.99278,-0.004711551,-0.143377431
-3.855417509,3.386574087,0.002424169,-0.012981682,0.018549585,4127.776762,-0.004698556,-0.143293154
-3.849494098,3.387024119,0.001598127,-0.012794518,0.017647103,4132.559322,-0.004685554,-0.143192749
