Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.535184903,21.40111767,0.036455686,-5.533965185,-0.025002123,-461.758261,585.193801,0.015466929,0.458423017,1.276064696
-0.534306047,21.39500205,0.036471194,-5.530682802,-0.024968215,-461.9216488,585.0578924,0.015484834,0.457781341,1.274802719
-0.53351319,21.38792882,0.036488798,-5.527402251,-0.024939422,-462.0845597,584.9214999,0.015502926,0.457115535,1.273584652
-0.532714499,21.38026519,0.036506249,-5.524126449,-0.024911024,-462.2482483,584.7833816,0.015521392,0.456562472,1.272502667
-0.531831084,21.37259241,0.036521306,-5.520856134,-0.024878655,-462.4100785,584.6459271,0.015539889,0.455986003,1.271474932
-0.530841748,21.36532449,0.036532268,-5.517589976,-0.024840838,-462.5714094,584.5080068,0.015558564,0.455380509,1.270553335
-0.529782697,21.35852346,0.036538164,-5.514325904,-0.02479919,-462.7322417,584.3696205,0.015577415,0.454749125,1.269585076
-0.528710522,21.35196196,0.03653861,-5.511062633,-0.024756624,-462.8925774,584.2307663,0.015596441,0.454095477,1.268289141
-0.527659362,21.3453342,0.036533524,-5.507800445,-0.024715093,-463.0524178,584.0914433,0.015615641,0.453421753,1.266752939
-0.526619272,21.33845783,0.03652295,-5.504540866,-0.024674341,-463.213062,583.9504504,0.015635186,0.452774096,1.265115024
-0.525545411,21.3313531,0.036507058,-5.501285632,-0.024632245,-463.3718024,583.8100778,0.015654767,0.452209107,1.263471673
-0.524388103,21.32418208,0.036486255,-5.498035707,-0.024586286,-463.5300381,583.6692438,0.015674514,0.451621395,1.262007224
-0.523121493,21.31711519,0.036461284,-5.494790926,-0.024535052,-463.6877663,583.5279508,0.015694426,0.451010356,1.260751925
-0.521753439,21.31022242,0.036433179,-5.491550386,-0.024478826,-463.8449858,583.3862002,0.0157145,0.450376827,1.25931515
-0.520314796,21.30345112,0.036403049,-5.488313195,-0.024419113,-464.0016962,583.2439924,0.015734734,0.449722485,1.257638887
-0.518837594,21.2966852,0.036371853,-5.485079063,-0.024357546,-464.157897,583.1013277,0.015755127,0.449048889,1.255730886
-0.517336517,21.28983238,0.036340246,-5.481848399,-0.024294918,-464.3148127,582.9569265,0.015775876,0.448470109,1.253644414
-0.515804943,21.28287905,0.036308564,-5.478621955,-0.024230932,-464.469881,582.8132352,0.015796617,0.447913553,1.251592965
-0.514224767,21.27588484,0.036276929,-5.475400309,-0.024164667,-464.6244326,582.6690925,0.01581751,0.447339001,1.2497465
-0.51258127,21.26893114,0.036245381,-5.472183549,-0.024095337,-464.7784656,582.5245004,0.015836882,0.446746595,1.247768212
-0.510876913,21.26243057,0.036214116,-5.468971683,-0.024022589,-464.9319787,582.3794602,0.015844568,0.446137138,1.245609723
-0.509025277,21.25929895,0.0361868,-5.46576893,-0.023939079,-465.084976,582.2339685,0.015828589,0.445510623,1.243454549
-0.506904116,21.26069028,0.036167402,-5.46258288,-0.023837801,-465.2387174,582.0867679,0.015797363,0.444894451,1.242108552
-0.504449377,21.26506322,0.036155297,-5.459417085,-0.023717531,-465.3906316,581.9402055,0.015766385,0.444350193,1.241663712
-0.501614058,21.27039792,0.03615036,-5.456273277,-0.02357836,-465.5421038,581.7931266,0.015735545,0.443753156,1.242086103
-0.498360449,21.27514538,0.036153814,-5.453153702,-0.023420255,-465.6931458,581.6455208,0.015704848,0.443099174,1.243043004
-0.49467492,21.27860078,0.036166311,-5.450060916,-0.023243344,-465.8437556,581.4973906,0.015674299,0.442383863,1.244611518
-0.490563354,21.2809108,0.036186307,-5.446996904,-0.023047721,-465.9939236,581.3487464,0.015643902,0.441603493,1.2468203
-0.486039252,21.28271704,0.036210008,-5.443962565,-0.022833306,-466.1436389,581.1996002,0.015613661,0.440756488,1.249642769
-0.481119651,21.28468093,0.036232343,-5.440957706,-0.022600185,-466.2940219,581.0486649,0.015583367,0.439959871,1.253023779
-0.47582234,21.28717502,0.036248076,-5.437981336,-0.022348814,-466.4426984,580.8984298,0.015553492,0.439135468,1.25703758
-0.47015989,21.29023751,0.036252751,-5.435032044,-0.022079767,-466.5909149,580.7477048,0.015523784,0.438251431,1.261757042
-0.464136487,21.29369884,0.036243304,-5.432108282,-0.021793443,-466.7386748,580.5964876,0.015494246,0.437312053,1.266859378
-0.457753685,21.29734043,0.036218254,-5.429208467,-0.021490158,-466.8859808,580.4447767,0.015464878,0.436321374,1.272299265
-0.451019802,21.30099909,0.036177637,-5.426330963,-0.021170482,-467.032834,580.292572,0.015435683,0.435282983,1.278027686
-0.44395618,21.30460049,0.036122467,-5.423474062,-0.020835497,-467.1803648,580.1386421,0.015406443,0.434236992,1.283990211
-0.436596877,21.30814202,0.036054565,-5.420636006,-0.020486807,-467.3261926,579.9853547,0.015377646,0.433261372,1.290131702
-0.428983591,21.31165584,0.03597617,-5.417815023,-0.020126342,-467.4715641,579.8315814,0.01534903,0.432246239,1.296595556
-0.421159766,21.31517663,0.03588969,-5.415009343,-0.01975611,-467.616478,579.6773246,0.015320599,0.431194385,1.303335285
-0.413166753,21.31872465,0.035797548,-5.412217152,-0.019378037,-467.7609334,579.5225863,0.015292354,0.430108619,1.310101338
-0.405044431,21.32230135,0.035702057,-5.409436528,-0.018993997,-467.9049293,579.3673685,0.015264298,0.428991864,1.316835139
-0.396834153,21.32589275,0.03560534,-5.406665399,-0.018605944,-468.0484652,579.2116728,0.015236433,0.427847275,1.323469036
-0.388581047,21.32947961,0.03550924,-5.403901569,-0.018216012,-468.1925616,579.0542363,0.01520858,0.426779397,1.329930586
-0.380347073,21.33357679,0.03541536,-5.401143044,-0.017826677,-468.3350579,578.8974949,0.015180302,0.425735442,1.336149319
-0.372179946,21.34243985,0.035324753,-5.398387293,-0.017436724,-468.4770941,578.7402798,0.015145794,0.424673138,1.342387665
-0.36427808,21.3576986,0.035234611,-5.395626619,-0.017054401,-468.6186917,578.5825685,0.0151062,0.423595946,1.348199226
-0.356866869,21.37733387,0.035141269,-5.39285121,-0.016692153,-468.7598921,578.4243154,0.015064347,0.422516082,1.352847361
-0.350018582,21.39890717,0.035044353,-5.390054527,-0.016355385,-468.9007306,578.2654806,0.015022526,0.421449408,1.35618478
-0.343714493,21.42040467,0.034946355,-5.387234975,-0.016044748,-469.0422594,578.1048547,0.014980459,0.420415341,1.35845703
-0.337928677,21.44048188,0.034850331,-5.384394517,-0.01575994,-469.1822975,577.9447206,0.014938793,0.419536037,1.359990894
-0.332655659,21.45868177,0.034757891,-5.381536581,-0.015500906,-469.3219857,577.7839906,0.0148972,0.41867513,1.361026098
-0.327902101,21.47541562,0.034669443,-5.378664417,-0.015267533,-469.4613092,577.6226806,0.014855688,0.417827595,1.361682924
-0.323674175,21.49156175,0.034584415,-5.375780247,-0.015059385,-469.6002541,577.460806,0.014814264,0.416989806,1.361991271
-0.319974511,21.50793653,0.034501574,-5.372885071,-0.014875946,-469.738812,577.2983763,0.014772935,0.416160443,1.362178814
-0.316797618,21.52498398,0.034419595,-5.369978922,-0.014716608,-469.8769806,577.1353938,0.014731704,0.415340351,1.361978765
-0.314126405,21.54276528,0.034337583,-5.367061368,-0.014580493,-470.0157198,576.9706722,0.014690289,0.414561885,1.361310794
-0.311931594,21.56110452,0.034255392,-5.364132015,-0.01446632,-470.1530066,576.8064924,0.014649295,0.413900077,1.360161396
-0.310177202,21.57974349,0.03417359,-5.361190823,-0.014372545,-470.2899129,576.6417508,0.014608409,0.413252862,1.358549306
-0.308828589,21.59844484,0.034093384,-5.35823818,-0.014297675,-470.4264397,576.4764454,0.014567634,0.412621204,1.356513875
-0.307857463,21.61704892,0.034016223,-5.355274838,-0.014240457,-470.5625862,576.3105765,0.014526972,0.412005005,1.354102135
-0.307241278,21.63548542,0.033943287,-5.352301799,-0.014199849,-470.6983504,576.144146,0.014486428,0.411403413,1.351362153
-0.306961216,21.65375859,0.033875444,-5.349320189,-0.014174937,-470.8337296,575.9771567,0.014446006,0.410815222,1.348338726
-0.306997625,21.67191711,0.033813226,-5.346331138,-0.014164741,-470.9696342,575.8084498,0.014405438,0.410256668,1.34518811
-0.307327207,21.69002084,0.033756826,-5.343335675,-0.014168112,-471.1041291,575.6402758,0.014365306,0.409816777,1.34195393
-0.307923229,21.70811703,0.033706203,-5.340334657,-0.014183753,-471.2382321,575.4715525,0.014325309,0.409385359,1.338520242
-0.308758611,21.72623594,0.033661175,-5.337328758,-0.014210369,-471.3719414,575.3022814,0.014285449,0.40896174,1.334897475
-0.309809062,21.74438654,0.033621484,-5.334318495,-0.014246808,-471.5052556,575.132464,0.014245972,0.408545463,1.331091465
-0.311065693,21.76276457,0.03358683,-5.331304356,-0.014292509,-471.6381734,574.9621015,0.014208372,0.4081362,1.327109147
-0.312575585,21.78304248,0.033555976,-5.328285677,-0.014348507,-471.7706942,574.791194,0.014174164,0.407733604,1.322961872
-0.314431384,21.80597398,0.03352593,-5.325259002,-0.014418507,-471.9028241,574.6197328,0.014141907,0.40733992,1.318397463
-0.316685351,21.83094287,0.033494033,-5.322220574,-0.014505243,-472.0353769,574.4465033,0.014109534,0.407053729,1.313218768
-0.319331506,21.85704499,0.033459292,-5.319168239,-0.014608964,-472.1666653,574.2738083,0.014077442,0.406816284,1.307423526
-0.322323516,21.88343245,0.033422468,-5.316102016,-0.014728046,-472.2975973,574.1005116,0.014045414,0.406604297,1.30113635
-0.325602102,21.90946584,0.033385335,-5.313023728,-0.014860158,-472.4281742,573.9266091,0.014013451,0.40641729,1.294663923
-0.329115125,21.93479801,0.033349875,-5.309936217,-0.015003121,-472.5583926,573.7521027,0.013981557,0.406251594,1.28807351
-0.332824617,21.95938337,0.033317791,-5.30684256,-0.015155213,-472.6882464,573.5769986,0.013949735,0.406102056,1.281435543
-0.33670484,21.98340426,0.033290181,-5.303745523,-0.015315122,-472.8177282,573.4013044,0.013917991,0.405963562,1.274817761
-0.340736545,22.00714578,0.033267404,-5.300647291,-0.015481759,-472.9474712,573.2241471,0.013886171,0.405835781,1.268251064
-0.34490106,22.03087515,0.033249194,-5.297549426,-0.015654071,-473.0762892,573.0469687,0.013854568,0.405815536,1.261743466
-0.34917617,22.0547692,0.033234904,-5.294452983,-0.015830907,-473.2045307,572.869473,0.0138231,0.405798477,1.255293087
-0.353534797,22.07889745,0.033223782,-5.291358694,-0.016010971,-473.3323858,572.6914016,0.013791724,0.40578214,1.248898759
-0.357946486,22.10324165,0.033215175,-5.28826717,-0.016192883,-473.4598539,572.5127536,0.013760441,0.405766368,1.242566907
-0.362380379,22.12772956,0.033208624,-5.285179055,-0.01637529,-473.5869343,572.333528,0.013729256,0.405751002,1.236314249
-0.366807863,22.15226993,0.033203853,-5.282095117,-0.016556964,-473.7136262,572.1537242,0.013698169,0.405735618,1.23016699
-0.371203717,22.17678176,0.033200684,-5.279016259,-0.016736831,-473.8399278,571.9733423,0.013667184,0.405719431,1.224157579
-0.37554577,22.20121393,0.033198951,-5.275943484,-0.016913938,-473.9658373,571.7923833,0.013636303,0.405701358,1.218320003
-0.379813962,22.22555226,0.033198438,-5.272877805,-0.017087404,-474.0920746,571.6096707,0.013605355,0.405755819,1.212700064
-0.383989634,22.24981425,0.033198862,-5.269820151,-0.017256392,-474.2171048,571.4275072,0.013574717,0.405829392,1.207437315
-0.388055237,22.27403459,0.03319991,-5.266771296,-0.017420103,-474.3417361,571.2447729,0.013544193,0.405896289,1.202410687
-0.391994821,22.2982469,0.03320127,-5.263731825,-0.017577814,-474.465966,571.0614695,0.013513715,0.405955786,1.19762556
-0.395794319,22.32245928,0.033202678,-5.260702171,-0.017728909,-474.5897925,570.877598,0.013482798,0.406007442,1.1930823
-0.399442155,22.34666998,0.033203962,-5.257682675,-0.017872892,-474.7132137,570.6931593,0.013451284,0.40605098,1.188782976
-0.402929541,22.37087726,0.033205017,-5.254673615,-0.018009396,-474.8362278,570.5081545,0.01341951,0.406086176,1.184730053
-0.406249749,22.395078,0.033205787,-5.251675222,-0.018138146,-474.9588329,570.3225844,0.013387786,0.406112844,1.180925854
-0.409397587,22.41927029,0.033206246,-5.248687683,-0.018258939,-475.0810272,570.1364503,0.013356119,0.406130847,1.17737204
-0.412369262,22.44345468,0.033206383,-5.245711126,-0.018371631,-475.2034809,569.9485766,0.013324331,0.406219782,1.174068381
-0.415162537,22.4676334,0.033206197,-5.242745615,-0.018476147,-475.3247671,569.7612699,0.013292802,0.406309917,1.171012099
-0.417776942,22.49180831,0.033205686,-5.239791143,-0.018572491,-475.4456376,569.5734038,0.013261338,0.406390116,1.168198061
-0.420213776,22.51597942,0.033204847,-5.236847646,-0.018660747,-475.5660906,569.3849792,0.013229943,0.406460597,1.165619694
-0.422475856,22.540145,0.03320367,-5.233915009,-0.018741068,-475.6861242,569.1959973,0.01319862,0.406521673,1.163269906
-0.424567091,22.56430273,0.033202132,-5.230993083,-0.018813655,-475.8057368,569.0064591,0.013167372,0.406573734,1.161141525
-0.426492112,22.58845111,0.033200203,-5.228081688,-0.018878738,-475.9249264,568.8163659,0.0131362,0.406617239,1.159227146
-0.428256095,22.61259016,0.033197844,-5.225180609,-0.01893657,-476.0436913,568.6257188,0.013105109,0.406652704,1.157518648
-0.429864808,22.63672106,0.033195018,-5.222289597,-0.01898743,-476.1620296,568.434519,0.013074101,0.406680706,1.156030122
-0.431324675,22.66084515,0.033191694,-5.219408363,-0.01903162,-476.2806186,568.2416281,0.013042999,0.406720485,1.154808617
-0.43264268,22.68496311,0.033187857,-5.216536587,-0.019069471,-476.3980245,568.0492853,0.013012181,0.406816254,1.153759545
-0.433826455,22.70907444,0.033183505,-5.213673918,-0.019101337,-476.5149993,567.8563944,0.012981454,0.406905428,1.152871335
-0.434884412,22.73317769,0.033178643,-5.210819986,-0.019127611,-476.6315413,567.6629568,0.012950821,0.406988807,1.152132423
-0.435825457,22.75727138,0.033173286,-5.207974408,-0.019148701,-476.7476488,567.4689734,0.012920285,0.407067217,1.151531533
-0.436658789,22.78135467,0.033167456,-5.205136793,-0.019165029,-476.86332,567.2744457,0.012889848,0.407141504,1.151057478
-0.437393808,22.80542756,0.033161182,-5.202306736,-0.019177022,-476.9785531,567.0793748,0.012859513,0.407212533,1.150698913
-0.438040114,22.82949049,0.033154496,-5.199483823,-0.019185114,-477.0933464,566.8837621,0.012829314,0.407281183,1.150444233
-0.438607025,22.85353801,0.033147435,-5.196667632,-0.019189728,-477.2076983,566.6876088,0.012799476,0.407348357,1.150281704
-0.439101539,22.87752055,0.033140073,-5.193857772,-0.019191224,-477.3216067,566.4909162,0.012770409,0.407414978,1.1501999
-0.439530342,22.90140817,0.03313254,-5.191053942,-0.019189929,-477.43507,566.2936861,0.012741765,0.407481921,1.150195918
-0.439901912,22.92521285,0.033124944,-5.18825585,-0.019186209,-477.5486935,566.0947758,0.012713019,0.407590133,1.150264869
-0.440225918,22.94896318,0.033117334,-5.185463169,-0.019180471,-477.661194,565.8964428,0.012684493,0.407730019,1.150397185
-0.440512621,22.97269016,0.033109704,-5.182675514,-0.019173142,-477.7732437,565.697579,0.012656023,0.407871429,1.150580361
-0.440772356,22.99641736,0.03310201,-5.179892454,-0.019164654,-477.8848407,565.4981859,0.012627611,0.40801531,1.150800458
-0.441015089,23.02015662,0.033094204,-5.177113531,-0.019155436,-477.9959834,565.2982647,0.01259926,0.408162688,1.151043817
-0.441250164,23.04390864,0.03308625,-5.174338289,-0.019145895,-478.1066703,565.0978167,0.012570972,0.408314618,1.151298279
-0.441486262,23.06766682,0.033078139,-5.171566295,-0.019136412,-478.2168997,564.8968429,0.012542751,0.408472129,1.151553656
-0.441731487,23.09142167,0.033069893,-5.168797149,-0.019127346,-478.32667,564.6953444,0.012514597,0.408636186,1.151801586
-0.441993486,23.11516456,0.033061554,-5.16603049,-0.019119035,-478.4359798,564.4933226,0.012486514,0.408807675,1.15203505
-0.442279534,23.13888986,0.033053178,-5.163265992,-0.019111793,-478.5448273,564.2907788,0.012458503,0.408987404,1.152247848
-0.442596544,23.1625954,0.033044823,-5.160503352,-0.01910592,-478.6532109,564.0877144,0.012430569,0.409176117,1.152434206
-0.442951008,23.18628192,0.033036548,-5.157742292,-0.019101688,-478.7611289,563.8841308,0.012402711,0.409374505,1.15258858
-0.443348913,23.20995184,0.033028405,-5.154982551,-0.01909935,-478.8691433,563.6788942,0.012374787,0.4096133,1.15270562
-0.443795682,23.23360828,0.033020445,-5.15222388,-0.019099131,-478.9760682,563.4742499,0.012347103,0.409892274,1.152794746
-0.444296082,23.25725372,0.033012721,-5.149466048,-0.019101225,-479.0825233,563.2690916,0.012319505,0.41018175,1.152866563
-0.444854171,23.28088945,0.033005287,-5.14670884,-0.019105801,-479.188507,563.0634207,0.012291993,0.410482283,1.152892185
-0.445473408,23.30451566,0.032998203,-5.14395206,-0.019112998,-479.2940177,562.8572387,0.012264572,0.410794386,1.152860731
-0.446156807,23.32813173,0.032991528,-5.141195531,-0.019122938,-479.3990539,562.6505469,0.012237242,0.411118522,1.152769126
-0.446906984,23.35173665,0.03298532,-5.138439098,-0.019135726,-479.5036141,562.4433469,0.012210024,0.411455106,1.152614943
-0.447725709,23.37532378,0.032979633,-5.135682629,-0.019151434,-479.6076965,562.23564,0.012183046,0.4118045,1.152396381
-0.448612105,23.39884409,0.032974542,-5.132926048,-0.019170056,-479.7112997,562.0274277,0.012156344,0.412167027,1.152112398
-0.449564426,23.42226944,0.032970164,-5.130169382,-0.019191532,-479.8144219,561.8187119,0.012129781,0.412542885,1.151770006
-0.450582134,23.44561344,0.032966582,-5.127412682,-0.019215819,-479.9170613,561.6094947,0.012103267,0.412932092,1.151374352
-0.451665528,23.4689052,0.032963816,-5.124655978,-0.019242899,-480.0192158,561.3997782,0.012076804,0.413334633,1.150926105
-0.452815298,23.49217512,0.032961828,-5.121899256,-0.019272768,-480.1208838,561.1895646,0.012050394,0.413750546,1.150423222
-0.454032058,23.51544571,0.032960541,-5.119142466,-0.019305424,-480.2220637,560.9788553,0.01202404,0.414179939,1.14986243
-0.455315945,23.53872781,0.032959869,-5.116385543,-0.019340857,-480.3232765,560.7665231,0.011997605,0.414637218,1.149240795
-0.456666445,23.56202197,0.032959732,-5.113628428,-0.019379036,-480.423429,560.5548065,0.011971375,0.415141614,1.148556768
-0.458082421,23.58532207,0.032960075,-5.110871086,-0.01941991,-480.52309,560.342599,0.011945207,0.415659006,1.147810435
-0.45956227,23.60861951,0.032960864,-5.108113512,-0.01946341,-480.622258,560.1299017,0.011919104,0.41618945,1.147003304
-0.461104131,23.63190664,0.032962084,-5.105355733,-0.019509455,-480.7209317,559.9167162,0.011893066,0.416732923,1.146137816
-0.462706019,23.65517858,0.032963727,-5.102597801,-0.019557959,-480.8191097,559.7030437,0.011867098,0.417289329,1.14521686
-0.46436587,23.67843364,0.032965786,-5.099839789,-0.019608829,-480.9167904,559.488886,0.011841199,0.417858516,1.144243444
-0.466081486,23.70167269,0.03296825,-5.097081782,-0.019661963,-481.0139726,559.2742445,0.011815374,0.418440289,1.143220515
-0.467850471,23.7248982,0.032971103,-5.094323874,-0.019717254,-481.1106547,559.0591208,0.011789623,0.419034427,1.142150867
-0.469670177,23.74811306,0.032974325,-5.091566163,-0.01977458,-481.2068353,558.8435164,0.011763948,0.419640689,1.141037146
-0.471537705,23.77131979,0.032977894,-5.088808753,-0.019833811,-481.302513,558.6274329,0.011738353,0.420258819,1.139881934
-0.473449951,23.79452001,0.032981789,-5.086051749,-0.019894811,-481.3976865,558.4108717,0.011712838,0.420888546,1.138687847
-0.475403665,23.81771429,0.032985994,-5.083295264,-0.019957438,-481.4923545,558.1938344,0.011687407,0.421529579,1.137457621
-0.477395504,23.84090242,0.032990493,-5.080539416,-0.020021546,-481.5865155,557.9763225,0.01166207,0.422181611,1.136194188
-0.479421451,23.86407618,0.032995274,-5.077784328,-0.020086969,-481.6801682,557.7583373,0.011636918,0.422844314,1.134900683
-0.481474515,23.88717118,0.033000363,-5.075030176,-0.020153467,-481.7733113,557.5398806,0.011612156,0.423517347,1.133580662
-0.483547126,23.91015058,0.033005851,-5.072277247,-0.020220752,-481.8659433,557.3209542,0.011587602,0.42420026,1.132247401
-0.485633845,23.93303234,0.033011797,-5.069525837,-0.020288579,-481.9580624,557.1015606,0.011563094,0.424892415,1.130911316
-0.487730902,23.95585446,0.03301819,-5.06677619,-0.020356758,-482.0501324,556.8805661,0.011538509,0.42560045,1.129576424
-0.489835639,23.97865667,0.033024951,-5.064028472,-0.020425144,-482.1411863,556.6602317,0.011514103,0.426342928,1.128242639
-0.491945898,24.00146813,0.033031963,-5.06128278,-0.020493622,-482.2317234,556.439437,0.011489748,0.427092322,1.126907677
-0.494059489,24.02430267,0.033039099,-5.058539165,-0.020562089,-482.3217423,556.2181834,0.011465447,0.427848383,1.125569158
-0.49617395,24.04716054,0.033046254,-5.055797667,-0.020630442,-482.411242,555.9964722,0.011441201,0.428610916,1.124225965
-0.498286577,24.07003364,0.033053354,-5.053058333,-0.020698576,-482.5002214,555.7743044,0.011417012,0.429379721,1.122878614
-0.500394624,24.09291105,0.033060357,-5.050321226,-0.020766386,-482.5886793,555.5516815,0.011392882,0.430154559,1.121528926
-0.502495537,24.11578319,0.033067244,-5.047586432,-0.020833776,-482.6766145,555.3286048,0.011368814,0.430935137,1.1201794
-0.5045871,24.13864406,0.033074005,-5.044854045,-0.020900661,-482.7640258,555.1050756,0.011344807,0.431721122,1.118832629
-0.506667446,24.16149161,0.033080634,-5.042124168,-0.020966967,-482.8509121,554.8810956,0.011320866,0.432512158,1.117490926
-0.508734963,24.18432697,0.033087116,-5.039396899,-0.021032628,-482.937272,554.6566663,0.011296991,0.433307883,1.116156098
-0.510788169,24.20715311,0.033093431,-5.036672331,-0.021097581,-483.0231043,554.4317893,0.011273184,0.434107949,1.114829409
-0.512825623,24.22997353,0.033099553,-5.033950545,-0.021161768,-483.1084079,554.2064663,0.011249447,0.434912023,1.113511679
-0.514845895,24.25279122,0.03310546,-5.031231614,-0.021225127,-483.1931815,553.9806986,0.011225781,0.435719796,1.112203403
-0.516847604,24.27560806,0.03311113,-5.028515602,-0.021287604,-483.2774241,553.7544879,0.01120219,0.436530976,1.110904872
-0.518829466,24.29842466,0.033116551,-5.025802568,-0.021349147,-483.3611343,553.5278356,0.011178674,0.437345285,1.109616313
-0.520790338,24.32124064,0.033121714,-5.023092564,-0.021409712,-483.4443112,553.3007432,0.011155249,0.438162453,1.108337995
-0.522728472,24.34404578,0.033126617,-5.02038564,-0.02146924,-483.5269536,553.0732122,0.011132033,0.438982217,1.107070274
-0.524638625,24.36676046,0.033131311,-5.017681901,-0.021527588,-483.6090603,552.8452441,0.011109147,0.439804329,1.105813887
-0.5265151,24.38933939,0.033135925,-5.014981575,-0.021584567,-483.69063,552.616841,0.011086423,0.44062843,1.104581262
-0.528354991,24.41180491,0.033140553,-5.012284897,-0.021640043,-483.771661,552.3880057,0.011063744,0.44145395,1.103381235
-0.530157503,24.43420371,0.033145204,-5.009592032,-0.021693947,-483.852152,552.1587407,0.01104111,0.442280354,1.102214818
-0.531923234,24.45658404,0.033149807,-5.006903046,-0.021746266,-483.9321014,551.9290485,0.011018523,0.443107267,1.101078058
-0.533653427,24.47898115,0.033154245,-5.004217918,-0.021797023,-484.0115082,551.6989309,0.010995984,0.443934508,1.099964409
-0.535349348,24.50141166,0.033158397,-5.001536571,-0.021846259,-484.0903712,551.4683893,0.010973496,0.444762046,1.098867228
-0.537011987,24.52387585,0.033162163,-4.998858909,-0.021894018,-484.1686895,551.2374249,0.010951061,0.445589927,1.097781404
-0.538642076,24.54636392,0.033165486,-4.996184842,-0.021940343,-484.2464623,551.0060388,0.010928679,0.446418206,1.09670382
-0.540240311,24.56886271,0.033168348,-4.993514305,-0.021985278,-484.3236885,550.7742322,0.010906352,0.447246897,1.095632979
-0.5418076,24.59136069,0.033170754,-4.990847251,-0.022028873,-484.4003671,550.5420065,0.010884082,0.448075963,1.094568269
-0.543345194,24.61385055,0.033172723,-4.988183653,-0.02207119,-484.4764972,550.309363,0.010861872,0.44890532,1.093509285
-0.544854678,24.63632971,0.033174273,-4.985523488,-0.022112298,-484.5524235,550.0752271,0.010839619,0.449737936,1.092455258
-0.546337841,24.65879953,0.033175414,-4.982866738,-0.022152273,-484.6274665,549.8416644,0.010817524,0.450579061,1.091404928
-0.5477965,24.6812635,0.033176144,-4.980213375,-0.022191189,-484.7019297,549.6077728,0.010795501,0.451421038,1.090356591
-0.549232376,24.70372555,0.033176459,-4.97756337,-0.022229113,-484.7758408,549.37347,0.010773543,0.452262267,1.089316248
-0.550647027,24.72618895,0.033176354,-4.974916682,-0.022266109,-484.8491988,549.1387576,0.010751652,0.4531027,1.088306577
-0.552041797,24.74865563,0.033175834,-4.972273268,-0.022302232,-484.9220028,548.903637,0.010729828,0.453942308,1.087293329
-0.553417942,24.77112612,0.033174909,-4.969633082,-0.022337535,-484.9942517,548.6681098,0.010708075,0.454781069,1.086274235
-0.554776096,24.7935908,0.0331736,-4.966996075,-0.022372053,-485.0659445,548.4321775,0.010686351,0.455618966,1.0852472
-0.556113552,24.8159726,0.033171977,-4.964362255,-0.02240575,-485.1370804,548.1958414,0.010664338,0.456455981,1.084210698
-0.557427115,24.83822775,0.033170187,-4.961731751,-0.02243854,-485.2076582,547.9591037,0.010642149,0.457291948,1.083174338
-0.558716078,24.86037772,0.03316834,-4.959104709,-0.022470376,-485.2776767,547.7219669,0.010619971,0.458126481,1.082144717
-0.559981527,24.88246716,0.033166466,-4.956481214,-0.022501266,-485.3471347,547.4844337,0.010597834,0.45895921,1.081121423
-0.561225663,24.90454201,0.033164515,-4.953861267,-0.022531259,-485.416031,547.2465064,0.010575739,0.459789904,1.080099604
-0.562451113,24.9266357,0.033162394,-4.951244795,-0.022560433,-485.4843648,547.0081869,0.010553687,0.460618502,1.079072144
-0.563660369,24.94876392,0.033159998,-4.948631678,-0.022588874,-485.5521351,546.7694766,0.010531681,0.461445073,1.078031977
-0.564855523,24.97092681,0.033157246,-4.946021786,-0.02261667,-485.6193412,546.5303766,0.010509722,0.462269751,1.076973609
-0.566038284,24.99311508,0.033154093,-4.943415002,-0.022643898,-485.6859824,546.2908882,0.01048781,0.463092662,1.075893572
-0.567210168,25.0153163,0.033150525,-4.940811235,-0.02267063,-485.752058,546.0510124,0.010465949,0.463913889,1.074790078
-0.568372708,25.0375197,0.03314655,-4.938210423,-0.022696941,-485.8175671,545.8107507,0.010444138,0.464733456,1.073662359
-0.569527574,25.05971857,0.033142186,-4.935612524,-0.022722903,-485.882509,545.5701045,0.010422381,0.465551335,1.072510161
-0.570676547,25.08191059,0.033137446,-4.933017513,-0.02274859,-485.9468829,545.3290753,0.010400677,0.466367467,1.071333378
-0.571821401,25.10409698,0.033132338,-4.930425369,-0.022774073,-486.0106879,545.0876647,0.01037903,0.467181781,1.070131754
-0.572963763,25.1262809,0.033126859,-4.927836074,-0.022799414,-486.0739231,544.8458743,0.010357439,0.467994209,1.068904798
-0.57410501,25.14846608,0.033121002,-4.925249611,-0.022824665,-486.1365879,544.6037056,0.010335908,0.468804691,1.067651853
-0.575246244,25.17065563,0.033114761,-4.922665961,-0.022849867,-486.1986815,544.3611602,0.010314436,0.469613178,1.066372199
-0.57638833,25.19285148,0.033108135,-4.920085108,-0.022875052,-486.2602029,544.1182396,0.010293026,0.470419626,1.065065184
-0.577531956,25.21505422,0.033101129,-4.917507039,-0.022900248,-486.3211516,543.8749452,0.01027168,0.471223992,1.06373036
-0.578676995,25.23725464,0.033093756,-4.914931744,-0.022925458,-486.3815267,543.6312784,0.010250337,0.472026228,1.06236758
