Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.636302516,25.80752775,0.034704695,1.220333973,-192.3103377,-61.54572999,0.01000183,0.248525609,1.137916976
-0.636227507,25.8089369,0.034702005,1.222912866,-192.4091064,-61.78369819,0.009992832,0.248406334,1.137959392
-0.636155071,25.81057626,0.034699931,1.225492879,-192.5072674,-62.02193142,0.009988627,0.248285491,1.137934355
-0.636093917,25.81218381,0.0346992,1.228074044,-192.604822,-62.2604321,0.009989476,0.248163046,1.137860521
-0.636046839,25.81368598,0.034700271,1.230656125,-192.7017695,-62.49919915,0.009991336,0.248038639,1.137765081
-0.636017647,25.81506809,0.034703159,1.233238831,-192.7981085,-62.73823014,0.009993645,0.247911779,1.137697864
-0.636008812,25.81632482,0.034707487,1.235821938,-192.8938378,-62.97752224,0.00999793,0.24778216,1.137639705
-0.636028904,25.81713431,0.034712547,1.238405374,-192.9889557,-63.21707248,0.010003798,0.247649941,1.137573915
-0.636081595,25.81735788,0.034717628,1.240988922,-193.0834598,-63.4568763,0.010009985,0.247515869,1.137501323
-0.636156111,25.8172147,0.034722108,1.243572264,-193.1773469,-63.69692687,0.010014591,0.247380639,1.137441444
-0.6362389,25.8170256,0.034725446,1.246155198,-193.2706145,-63.93721833,0.010011644,0.247244668,1.137401034
-0.636315914,25.81719816,0.034727353,1.24873768,-193.3632617,-64.17774791,0.010004263,0.247107873,1.137378044
-0.63638082,25.8178811,0.034727753,1.251319945,-193.4552891,-64.41851605,0.009996344,0.246969819,1.137360862
-0.636438292,25.8189082,0.034726809,1.253902375,-193.5466985,-64.65952568,0.009989938,0.246830217,1.137325902
-0.636495239,25.82004751,0.034724949,1.256485214,-193.637491,-64.90077918,0.009989933,0.246688968,1.137264657
-0.63655257,25.82128051,0.034722762,1.259068442,-193.7276667,-65.14227663,0.009992708,0.246546143,1.137188443
-0.636609853,25.82261844,0.034720735,1.261651966,-193.8172251,-65.3840173,0.009995785,0.246401595,1.137108824
-0.636670172,25.82400163,0.034719166,1.264235695,-193.9061655,-65.62600065,0.009998966,0.246255138,1.137026402
-0.636736622,25.82536247,0.034718187,1.266819534,-193.9944873,-65.86822576,0.010002369,0.246106706,1.13694215
-0.636812198,25.82659763,0.034717776,1.269403379,-194.0819704,-66.11011607,0.010005879,0.245966924,1.136857616
-0.636897316,25.82767198,0.034717821,1.271987078,-194.169035,-66.35282538,0.010009367,0.245834552,1.136778081
-0.636988419,25.82863015,0.034718137,1.274570466,-194.2554773,-66.59576947,0.010010259,0.24570069,1.136711792
-0.63708285,25.82945311,0.034718479,1.277153445,-194.3412964,-66.83894583,0.010003219,0.245565374,1.136660532
-0.637177682,25.83015077,0.034718636,1.279735932,-194.4264916,-67.08235156,0.009994368,0.245428247,1.136624087
-0.637268076,25.83079327,0.03471847,1.282317862,-194.5110625,-67.32598355,0.00998618,0.245288842,1.136604861
-0.637349105,25.83140506,0.034717894,1.284899248,-194.5950085,-67.569839,0.009983798,0.24514672,1.136601935
-0.637424877,25.8316894,0.03471679,1.287480245,-194.6783288,-67.81391509,0.009993557,0.245001915,1.136603135
-0.637499636,25.8314914,0.034715188,1.290060872,-194.7610214,-68.05820824,0.010006086,0.244855536,1.136602328
-0.637567337,25.83097051,0.034713212,1.292641004,-194.8430836,-68.30271279,0.010017371,0.244708692,1.136614775
-0.637621654,25.83040731,0.034710961,1.295220566,-194.9245128,-68.54742368,0.010019764,0.244562151,1.136645248
-0.637652809,25.83030265,0.034708651,1.297799521,-195.0053083,-68.79233884,0.010008496,0.244416026,1.136695611
-0.637658063,25.83085857,0.034706454,1.300378118,-195.0854713,-69.03745931,0.009994401,0.244269333,1.136758939
-0.637648621,25.83185853,0.034704542,1.302956812,-195.1650041,-69.28278931,0.009982184,0.244121186,1.136804613
-0.637636314,25.83297316,0.034703212,1.305535929,-195.2439085,-69.52833223,0.009980363,0.243971113,1.13681989
-0.637628498,25.8339372,0.034702788,1.308115531,-195.3221846,-69.77408796,0.009990374,0.243819192,1.136811829
-0.637627656,25.83465356,0.034703464,1.310695462,-195.399831,-70.0200543,0.010002735,0.243666013,1.136805816
-0.637633012,25.83517813,0.034705208,1.313275494,-195.4768455,-70.26622764,0.010013507,0.24351213,1.136838433
-0.63764338,25.83563043,0.034707769,1.315855458,-195.5532262,-70.51260444,0.010015928,0.243358009,1.136879635
-0.637658031,25.83613215,0.034710778,1.318435295,-195.6289722,-70.75918254,0.010011257,0.243203722,1.136927573
-0.63767726,25.83673637,0.03471384,1.321015044,-195.7040834,-71.00596041,0.01000542,0.243049043,1.136977318
-0.637701851,25.83742163,0.034716633,1.323594792,-195.7785599,-71.25293719,0.00999993,0.242893801,1.137023519
-0.637731844,25.83814883,0.034718961,1.326174597,-195.8524017,-71.50011209,0.009995817,0.242737877,1.137064271
-0.637764075,25.83897134,0.034720774,1.328754458,-195.9256087,-71.74748392,0.009992595,0.242581162,1.137103227
-0.63779587,25.83991416,0.034722085,1.331334395,-195.9981808,-71.9950517,0.009989555,0.242423443,1.137142462
-0.637828139,25.84092655,0.034722945,1.333914459,-196.0701179,-72.24281491,0.009987825,0.242264508,1.137178096
-0.637863123,25.84195656,0.034723451,1.336494666,-196.1414199,-72.4907727,0.009991664,0.242104261,1.137209075
-0.637900561,25.84305884,0.034723734,1.339074961,-196.212086,-72.73892351,0.009998079,0.241942924,1.137240376
-0.637940013,25.84426698,0.034723875,1.341655303,-196.2821154,-72.98726619,0.010004803,0.241780785,1.137275593
-0.637982921,25.8455404,0.03472391,1.344235682,-196.3515072,-73.23580016,0.010009766,0.241618192,1.137312779
-0.638029802,25.84679985,0.034723863,1.346816084,-196.4202609,-73.4845248,0.010007061,0.24145545,1.137351714
