Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle,driver_demands.brake
0.191018078,59.69991064,-0.003281843,3.910090469,-371.2288965,-876.3172105,-0.000180576,0.027425626,-0.062965266,100,0
0.19013145,59.7086578,-0.003266323,3.909999668,-370.8019133,-875.9000092,-0.000180485,0.028521967,-0.062649598,100,0
0.1892448,59.71739826,-0.003250809,3.909909386,-370.3748237,-875.4827915,-0.000180394,0.029620141,-0.062335799,100,0
0.188358375,59.72613205,-0.003235303,3.909819617,-369.9476249,-875.0655585,-0.000180303,0.030717191,-0.062023349,100,0
0.187472422,59.73485916,-0.00321981,3.909730357,-369.5203196,-874.6483113,-0.000180213,0.031813767,-0.06171205,100,0
0.186587191,59.7435796,-0.003204333,3.909641601,-369.0929069,-874.2310469,-0.000180152,0.032911127,-0.061403039,100,0
0.185702927,59.75229336,-0.003188877,3.909553342,-368.6653861,-873.8137704,-0.000180108,0.034004907,-0.061094936,100,0
0.184819877,59.76100047,-0.003173445,3.909465576,-368.2377592,-873.3964778,-0.000180065,0.035099019,-0.060789134,100,0
0.183938286,59.76970091,-0.003158041,3.909378296,-367.8100235,-872.9791694,-0.000180021,0.03619108,-0.060484829,100,0
0.183058397,59.7783947,-0.003142669,3.909291498,-367.3821814,-872.5618478,-0.000179977,0.037280534,-0.060182135,100,0
0.182180456,59.78708183,-0.003127332,3.909205174,-366.9542333,-872.1445102,-0.000179934,0.038369393,-0.059881874,100,0
0.181304701,59.79576232,-0.003112034,3.90911932,-366.5261751,-871.7271584,-0.00017989,0.039453329,-0.059582828,100,0
0.180431371,59.80443616,-0.00309678,3.90903393,-366.0980121,-871.3097922,-0.000179846,0.040535673,-0.05928657,100,0
0.179560704,59.81310336,-0.003081572,3.908948996,-365.6697407,-870.89241,-0.000179788,0.041614912,-0.058991937,100,0
0.17869293,59.82176392,-0.003066415,3.908864514,-365.2413629,-870.4750154,-0.000179698,0.042689515,-0.058699418,100,0
0.177828287,59.83041786,-0.003051312,3.908780477,-364.8128793,-870.0576052,-0.000179607,0.043762013,-0.058409441,100,0
0.176967001,59.83906516,-0.003036266,3.908696878,-364.3842861,-869.6401804,-0.000179516,0.044828533,-0.058120986,100,0
0.176109303,59.84770584,-0.003021283,3.908613712,-363.955588,-869.2227421,-0.000179425,0.04589155,-0.057835843,100,0
0.175255415,59.85633989,-0.003006365,3.908530971,-363.5267821,-868.8052876,-0.000179334,0.04695041,-0.057552415,100,0
0.174405556,59.86496733,-0.002991516,3.908448649,-363.0978699,-868.3878213,-0.000179243,0.048002807,-0.057271642,100,0
0.173559946,59.87358815,-0.002976739,3.908366741,-362.6688522,-867.9703396,-0.000179152,0.049051679,-0.056993486,100,0
0.172718801,59.88220237,-0.002962039,3.908285238,-362.2397252,-867.5528432,-0.000179065,0.0500935,-0.056717333,100,0
0.171882335,59.89080998,-0.002947418,3.908204135,-361.8104937,-867.1353338,-0.000179012,0.051130064,-0.056444684,100,0
0.171050757,59.89941098,-0.00293288,3.908123424,-361.3811545,-866.7178082,-0.000178966,0.052161351,-0.05617393,100,0
0.170224273,59.90800539,-0.00291843,3.908043099,-360.9517093,-866.3002714,-0.00017892,0.053184454,-0.05590629,100,0
0.16940309,59.9165932,-0.002904069,3.907963153,-360.5221588,-865.8827195,-0.000178874,0.054202607,-0.055641135,100,0
0.168587409,59.92517442,-0.002889802,3.90788358,-360.0924994,-865.4651528,-0.000178827,0.05521251,-0.055378345,100,0
0.167777434,59.93374905,-0.002875631,3.907804371,-359.6627355,-865.0475738,-0.000178781,0.056215471,-0.055118794,100,0
0.16697336,59.94231709,-0.00286156,3.907725521,-359.2328643,-864.6299785,-0.000178735,0.057211917,-0.054861157,100,0
0.166175379,59.95087856,-0.002847592,3.907647021,-358.8028872,-864.2123726,-0.000178688,0.058198551,-0.054606938,100,0
0.16538368,59.95943344,-0.00283373,3.907568867,-358.3728052,-863.7947518,-0.000178616,0.059178823,-0.054354921,100,0
0.164598443,59.96798176,-0.002819975,3.907491049,-357.9426142,-863.3771164,-0.000178528,0.060149593,-0.054105571,100,0
0.163819849,59.9765235,-0.002806331,3.907413563,-357.5123193,-862.9594691,-0.00017844,0.061111903,-0.053859084,100,0
0.163048067,59.98505868,-0.0027928,3.907336399,-357.0819171,-862.5418056,-0.000178351,0.062066453,-0.053614469,100,0
0.162283267,59.9935873,-0.002779384,3.907259553,-356.6514094,-862.124132,-0.000178263,0.06300977,-0.053373341,100,0
0.161525607,60.00210935,-0.002766086,3.907183017,-356.220797,-861.7064437,-0.000178174,0.063945435,-0.053133962,100,0
0.160775235,60.01062485,-0.002752907,3.907106785,-355.790076,-861.2887408,-0.000178086,0.064870372,-0.052897387,100,0
0.160032299,60.01913381,-0.002739848,3.907030849,-355.3592513,-860.8710264,-0.000177997,0.065785536,-0.052663136,100,0
0.159296931,60.02763621,-0.002726912,3.906955204,-354.9283194,-860.453296,-0.000177919,0.066691697,-0.052430932,100,0
0.158569259,60.03613207,-0.002714099,3.906879844,-354.4972826,-860.0355558,-0.000177868,0.067585374,-0.052201665,100,0
0.157849397,60.04462139,-0.002701412,3.906804761,-354.0661413,-859.6178011,-0.000177818,0.068470161,-0.051973993,100,0
0.157137449,60.05310418,-0.00268885,3.906729951,-353.6348914,-859.200032,-0.000177767,0.069342933,-0.05174932,100,0
0.156433508,60.06158043,-0.002676416,3.906655408,-353.2035382,-858.7822519,-0.000177716,0.070204733,-0.051526465,100,0
0.155737653,60.07005016,-0.002664109,3.906581125,-352.772078,-858.3644558,-0.000177665,0.0710562,-0.051305903,100,0
0.155049957,60.07851336,-0.002651931,3.906507098,-352.3405132,-857.9466503,-0.000177615,0.071894031,-0.05108777,100,0
0.154370476,60.08697004,-0.002639882,3.90643332,-351.9088442,-857.5288307,-0.000177564,0.072721752,-0.050871253,100,0
0.15369926,60.09542021,-0.002627963,3.906359788,-351.4770666,-857.1109969,-0.00017751,0.073536107,-0.050657765,100,0
0.153036341,60.10386387,-0.002616174,3.906286496,-351.0451863,-856.6931523,-0.000177423,0.074338433,-0.050445749,100,0
0.152381742,60.11230102,-0.002604516,3.90621344,-350.6131988,-856.275292,-0.000177331,0.075129077,-0.050236344,100,0
0.151735474,60.12073166,-0.002592988,3.906140615,-350.1811073,-855.8574226,-0.000177239,0.075905124,-0.050028907,100,0
0.151097537,60.12915581,-0.002581592,3.906068017,-349.7489118,-855.4395394,-0.000177147,0.076669957,-0.049823454,100,0
0.150467922,60.13757347,-0.002570326,3.905995641,-349.3166078,-855.0216422,-0.000177055,0.077420108,-0.049620575,100,0
0.149846608,60.14598463,-0.002559192,3.905923484,-348.8842015,-854.6037344,-0.000176963,0.078157409,-0.049419162,100,0
0.149233562,60.15438931,-0.002548189,3.905851542,-348.4516882,-854.1858112,-0.000176871,0.078881715,-0.049220753,100,0
0.148628744,60.16278751,-0.002537316,3.905779812,-348.0190713,-853.7678791,-0.000176779,0.079590677,-0.049023898,100,0
0.148032101,60.17117923,-0.002526575,3.90570829,-347.5863508,-853.3499333,-0.000176718,0.080287417,-0.048829461,100,0
0.147443578,60.17956449,-0.002515964,3.905636972,-347.1535217,-852.931974,-0.000176675,0.080968146,-0.048637174,100,0
0.146863106,60.18794327,-0.002505483,3.905565856,-346.7205909,-852.5140042,-0.000176632,0.081635339,-0.048446737,100,0
0.146290615,60.19631559,-0.002495132,3.90549494,-346.287553,-852.0960194,-0.000176588,0.082288158,-0.04825903,100,0
0.145726027,60.20468145,-0.002484909,3.905424219,-345.8544122,-851.6780257,-0.000176545,0.08292498,-0.048072833,100,0
0.145169254,60.21304086,-0.002474816,3.905353691,-345.4211679,-851.2600187,-0.000176502,0.083548565,-0.047889517,100,0
0.144620209,60.22139382,-0.00246485,3.905283354,-344.9878149,-850.8419986,-0.000176458,0.084154708,-0.047707938,100,0
0.144078794,60.22974034,-0.002455012,3.905213205,-344.5543609,-850.4239681,-0.000176415,0.08474673,-0.047528704,100,0
0.143544913,60.23808042,-0.0024453,3.905143242,-344.1207995,-850.0059232,-0.000176374,0.085322935,-0.047351774,100,0
0.143018464,60.24641406,-0.002435713,3.905073463,-343.6871358,-849.5878695,-0.000176338,0.085882622,-0.047176668,100,0
0.142499346,60.25474127,-0.002426251,3.905003864,-343.2533662,-849.1698,-0.000176302,0.086428106,-0.047004421,100,0
0.141987453,60.26306206,-0.002416912,3.904934445,-342.8194931,-848.7517233,-0.000176266,0.0869547,-0.046833767,100,0
0.141482677,60.27137642,-0.002407696,3.904865203,-342.3855169,-848.3336336,-0.00017623,0.087466728,-0.046665973,100,0
0.140984913,60.27968437,-0.002398602,3.904796135,-341.9514331,-847.91553,-0.000176193,0.087961455,-0.046500069,100,0
0.140494053,60.28798591,-0.002389628,3.90472724,-341.5172477,-847.4974177,-0.000176157,0.088439288,-0.046336526,100,0
0.140009993,60.29628104,-0.002380773,3.904658515,-341.0829561,-847.0792902,-0.000176121,0.088901418,-0.046175408,100,0
0.13953263,60.30456977,-0.002372037,3.904589959,-340.6485617,-846.6611554,-0.000176028,0.089344343,-0.046016167,100,0
0.139061863,60.3128521,-0.002363418,3.904521569,-340.2140645,-846.243008,-0.000175627,0.089771849,-0.045859869,100,0
0.138597592,60.32112804,-0.002354915,3.904453344,-339.7794595,-845.8248472,-0.000175193,0.090180695,-0.045705248,100,0
0.13813972,60.32939759,-0.002346528,3.904385281,-339.3447538,-845.4066774,-0.000174758,0.090572714,-0.045553512,100,0
0.137688154,60.33766076,-0.002338255,3.904317378,-338.909942,-844.9884929,-0.000174324,0.090947938,-0.045403737,100,0
0.137242805,60.34591755,-0.002330094,3.904249633,-338.4750286,-844.5703005,-0.00017389,0.091304388,-0.045256365,100,0
0.136803587,60.35416796,-0.002322046,3.904182044,-338.0400129,-844.1520952,-0.000173455,0.091645275,-0.045111433,100,0
0.136370421,60.36241201,-0.002314109,3.904114608,-337.6048898,-843.733877,-0.000173021,0.091966703,-0.044968432,100,0
0.13594323,60.37064969,-0.002306281,3.904047324,-337.1696672,-843.3156488,-0.00017258,0.092271927,-0.044828333,100,0
0.135533668,60.37408576,-0.002298431,3.903980129,-336.7343387,-842.8974063,-0.000171897,0.092559535,-0.044689928,0,38.21987172
0.135192792,60.34683245,-0.002289597,3.903914039,-336.2989261,-842.4791707,-0.000171136,0.092828939,-0.044576595,0,38.55110352
0.134809133,60.28890232,-0.002278226,3.903851549,-335.8635828,-842.0610859,-0.000170375,0.093083024,-0.044630008,0,38.67292265
0.13419348,60.21819757,-0.002263276,3.903794001,-335.4285611,-841.6433992,-0.000169615,0.093319068,-0.044862567,0,38.618607
0.133309352,60.14656535,-0.002244648,3.903740738,-334.9940078,-841.2262451,-0.000168856,0.093541495,-0.045185439,0,38.51287785
0.132281905,60.07885942,-0.002222695,3.903689645,-334.5599518,-840.8096543,-0.000168098,0.093746149,-0.045504302,0,38.41595404
0.131282044,60.01568775,-0.002197898,3.903638324,-334.1263767,-840.3936092,-0.00016734,0.093930673,-0.045756948,0,38.34675834
0.130416718,59.95521065,-0.002171221,3.903585311,-333.6932389,-839.9780658,-0.000166584,0.094092678,-0.045931959,0,38.30378831
0.129714938,59.89249022,-0.002142991,3.903530424,-333.2605109,-839.5630013,-0.000165836,0.09422709,-0.04606293,0,69.60155257
0.129163623,59.81515056,-0.002113223,3.90347483,-332.8281887,-839.1484062,-0.000165098,0.094337454,-0.046201944,0,69.66503531
0.128634881,59.72464741,-0.002082664,3.903420048,-332.3963448,-838.7343529,-0.00016436,0.094422716,-0.046430372,0,69.64050151
0.12805468,59.62692642,-0.002052362,3.903366281,-331.9650933,-838.320949,-0.000163624,0.094485402,-0.04672655,0,69.55494431
0.12744936,59.52590269,-0.002023176,3.903312539,-331.534497,-837.9082519,-0.000162889,0.094527089,-0.047031077,0,69.44186623
0.126910192,59.42387601,-0.001995929,3.903257222,-331.1045899,-837.4962986,-0.000162155,0.09454287,-0.047295355,0,69.31814437
0.126556733,59.32237681,-0.001971129,3.903198515,-330.6753819,-837.0850925,-0.000161422,0.094534543,-0.047483554,0,69.19304943
0.126510088,59.22246706,-0.001948981,3.903134707,-330.2468665,-836.6746288,-0.000160691,0.09449824,-0.047569905,0,69.07265613
0.126863117,59.12460682,-0.001929359,3.903064576,-329.819037,-836.2649016,-0.000159966,0.094430799,-0.047542965,0,70.02603026
0.127648451,59.02828776,-0.001911955,3.902987821,-329.3918762,-835.8558905,-0.000159262,0.094332797,-0.047413835,0,69.92686141
0.128821597,58.93256813,-0.001896483,3.902905144,-328.965365,-835.4475797,-0.000158562,0.094201517,-0.047217545,0,69.83343688
0.130294227,58.83657639,-0.00188284,3.902817742,-328.5395014,-835.0399651,-0.000157863,0.094039511,-0.046990159,0,69.74103823
0.131982444,58.73984884,-0.001871185,3.902726668,-328.1142825,-834.6330417,-0.000157165,0.093850134,-0.046750352,0,69.64573679
0.133834531,58.64236291,-0.001861763,3.902632485,-327.6897078,-834.2268124,-0.000156468,0.093632468,-0.046496741,0,69.5456631
0.135835426,58.54436206,-0.001854756,3.902535284,-327.2657903,-833.8212855,-0.000155772,0.093390491,-0.046217294,0,69.44092326
0.137989287,58.44615677,-0.00185059,3.902434901,-326.8425327,-833.4164621,-0.000155077,0.09312538,-0.045900261,0,69.33266415
0.140307009,58.34793772,-0.001849145,3.902331128,-326.4199329,-833.0123444,-0.000154384,0.092834334,-0.045538708,0,70.31512231
0.142792771,58.24953135,-0.001850301,3.902223928,-325.9979997,-832.6089355,-0.000153681,0.092520854,-0.045132548,0,70.20615821
0.145431874,58.15085303,-0.00185392,3.902113502,-325.5767322,-832.2062339,-0.000152974,0.09218558,-0.044690201,0,70.09441973
0.148198138,58.05195486,-0.001859925,3.902000212,-325.1561283,-831.8042412,-0.000152267,0.091826377,-0.044220948,0,69.97983214
0.151062639,57.95296076,-0.001868193,3.90188448,-324.7361978,-831.4029619,-0.000151562,0.091447675,-0.043732206,0,69.86286572
0.153999183,57.85400558,-0.001878608,3.901766712,-324.3169402,-831.0023947,-0.000150858,0.091050877,-0.043228697,0,69.74422711
0.156986054,57.75519597,-0.001891039,3.901647261,-323.8983519,-830.6025395,-0.000150155,0.090634691,-0.042713051,0,69.62463316
0.160006773,57.65660826,-0.001905289,3.901526419,-323.4804394,-830.2033983,-0.000149453,0.090202841,-0.042186968,0,69.50462631
0.163047412,57.55827995,-0.001921142,3.90140444,-323.0631998,-829.8049674,-0.000148753,0.089756794,-0.041651664,0,69.38467242
0.16609567,57.46016612,-0.001938347,3.901281563,-322.6466281,-829.4072441,-0.000148054,0.089295722,-0.041108786,0,70.38926699
0.16913915,57.36195257,-0.001956645,3.901158054,-322.2307288,-829.0102305,-0.000147363,0.088821754,-0.040561238,0,70.27284433
0.172159779,57.26352484,-0.001975786,3.901034196,-321.8155006,-828.6139236,-0.000146673,0.08833685,-0.040014233,0,70.15466459
0.175140192,57.16496535,-0.001995557,3.900910237,-321.4009425,-828.218323,-0.000145985,0.087841213,-0.039470279,0,70.03452615
0.178067133,57.0664305,-0.002015778,3.900786369,-320.9870606,-827.8234352,-0.000145298,0.087335007,-0.038930008,0,69.91295799
0.180931199,56.96806574,-0.002036296,3.900662753,-320.5738546,-827.4292568,-0.000144612,0.086821019,-0.038393547,0,69.79062845
0.183724527,56.86995946,-0.00205697,3.900539539,-320.1613243,-827.035787,-0.000143927,0.086300195,-0.037861591,0,69.66810195
0.186438737,56.7721331,-0.002077654,3.900416899,-319.7494651,-826.6430236,-0.000143243,0.085771463,-0.037335936,0,69.5456892
0.18906341,56.67455837,-0.002098219,3.900295037,-319.3382811,-826.2509678,-0.000142561,0.085237387,-0.03681963,0,69.42342023
0.191586718,56.577139,-0.002118563,3.900174191,-318.9277692,-825.8596152,-0.000141873,0.084699446,-0.036316378,0,70.38961983
0.193995913,56.47954865,-0.002138597,3.900054643,-318.5179261,-825.4689628,-0.000141169,0.084158431,-0.035830196,0,70.27003943
0.196273749,56.38167622,-0.002158237,3.899936682,-318.1087562,-825.0790163,-0.000140465,0.083613699,-0.035366684,0,70.14813139
0.198405923,56.28361359,-0.002177421,3.89982053,-317.7002614,-824.6897742,-0.000139762,0.083068416,-0.034927678,0,70.0237675
0.200384216,56.18553327,-0.002196119,3.899706329,-317.2924441,-824.3012382,-0.000139061,0.082523573,-0.034512513,0,69.8976075
0.202205707,56.08760193,-0.002214302,3.899594159,-316.8853031,-823.9134072,-0.000138361,0.081979607,-0.034119771,0,69.77048105
0.20387008,55.98993126,-0.002231927,3.899484078,-316.4788419,-823.5262856,-0.000137662,0.081436058,-0.033748604,0,69.64312239
0.205376706,55.89256451,-0.002248931,3.899376163,-316.0730584,-823.1398684,-0.000136964,0.080895371,-0.033399482,0,69.51600213
0.206722841,55.79548951,-0.002265252,3.89927052,-315.6679511,-822.7541538,-0.000136267,0.080358263,-0.033074239,0,69.38928647
0.20790401,55.69861429,-0.002280834,3.899167294,-315.2635163,-822.3691377,-0.00013559,0.07982541,-0.032775546,0,70.4523676
0.208914875,55.60159032,-0.002295593,3.899066675,-314.8597556,-821.9848235,-0.000134945,0.079295785,-0.032506654,0,70.32943665
0.20974472,55.50428851,-0.002309436,3.898968867,-314.456669,-821.601208,-0.000134301,0.078772093,-0.03227257,0,70.20436056
0.210385787,55.40678698,-0.002322306,3.898873989,-314.0542589,-821.2182931,-0.000133658,0.078255086,-0.03207389,0,70.07696178
0.210837395,55.30924875,-0.00233417,3.89878206,-313.6525276,-820.8360803,-0.000133016,0.077745388,-0.031908098,0,69.94787299
0.211105225,55.21183788,-0.002344999,3.898693021,-313.2514738,-820.4545692,-0.000132375,0.077242491,-0.03177158,0,69.81789378
0.211198397,55.1146703,-0.002354756,3.898606772,-312.8511013,-820.0737626,-0.000131736,0.076746953,-0.031661145,0,69.68775433
0.211126098,55.01779743,-0.002363395,3.898523224,-312.4514077,-819.6936566,-0.000131098,0.076259825,-0.031574997,0,69.55794623
0.210895165,54.92121476,-0.002370868,3.898442326,-312.0523911,-819.3142489,-0.00013046,0.075781346,-0.031512951,0,69.42866822
0.210510228,54.82483568,-0.002377137,3.898364067,-311.6540499,-818.9355373,-0.000129807,0.075311787,-0.031475988,0,70.45668463
0.209973974,54.72832022,-0.00238216,3.898288504,-311.2563801,-818.5575191,-0.000129124,0.074850416,-0.031466061,0,70.33148529
0.209282649,54.63153393,-0.002385894,3.898215716,-310.859386,-818.1801969,-0.000128441,0.07439819,-0.031487172,0,70.20429115
0.208434658,54.53454025,-0.002388333,3.898145712,-310.4630683,-817.8035703,-0.00012776,0.073956008,-0.031538854,0,70.0748888
0.207435073,54.43748879,-0.002389506,3.898078399,-310.0674291,-817.4276405,-0.000127079,0.073524131,-0.03161736,0,69.94384671
0.206295127,54.34053722,-0.00238945,3.898013608,-309.6724694,-817.0524083,-0.0001264,0.073102678,-0.031717733,0,69.81190333
0.20502931,54.24380275,-0.002388197,3.897951135,-309.2781874,-816.6778716,-0.000125723,0.07269128,-0.031835428,0,69.67976554
0.203651901,54.14734314,-0.002385768,3.89789079,-308.8845847,-816.3040324,-0.000125046,0.07228923,-0.031967398,0,69.54792633
0.202174356,54.05116154,-0.002382187,3.897832426,-308.4916587,-815.9308862,-0.000124371,0.07189747,-0.032112415,0,69.41661022
0.20060525,53.95517526,-0.002377485,3.897775954,-308.0994075,-815.5584308,-0.000123704,0.071515967,-0.032270675,0,70.47835995
0.198950424,53.85903498,-0.002371688,3.897721364,-307.7078294,-815.1866641,-0.000123062,0.071144753,-0.032443627,0,70.35134782
0.197208386,53.76260104,-0.002364816,3.89766868,-307.3169249,-814.8155859,-0.000122423,0.070783936,-0.032635064,0,70.22225297
0.195379141,53.66593928,-0.002356926,3.897617866,-306.9266943,-814.4451964,-0.000121785,0.070433524,-0.032844191,0,70.09085419
0.193468852,53.56920698,-0.002348108,3.897568791,-306.5371424,-814.0755006,-0.000121148,0.070092667,-0.033066847,0,69.9577424
0.191489404,53.47257178,-0.002338453,3.897521253,-306.1482693,-813.7064969,-0.000120513,0.069762313,-0.033297674,0,69.82368722
0.189455508,53.37615994,-0.002328044,3.897475021,-305.7600749,-813.3381846,-0.000119878,0.069442257,-0.033531829,0,69.68943211
0.187381177,53.28003467,-0.002316943,3.897429889,-305.3725579,-812.970562,-0.000119245,0.069132241,-0.033766155,0,69.55550525
0.185277077,53.18419994,-0.002305205,3.897385705,-304.9857165,-812.6036269,-0.000118613,0.068832029,-0.033999517,0,69.4221457
0.183150549,53.08856431,-0.002292889,3.897342381,-304.5995486,-812.2373768,-0.000117981,0.068541456,-0.034232353,0,70.58824996
0.181005929,52.99273975,-0.002280038,3.897299913,-304.2140525,-811.8718097,-0.000117328,0.068260445,-0.034466447,0,70.45962774
0.178839909,52.89657143,-0.002266681,3.897258338,-303.8292268,-811.5069246,-0.000116671,0.067988346,-0.034706011,0,70.32863177
0.176650746,52.80013681,-0.002252882,3.897217624,-303.4450772,-811.1427258,-0.000116016,0.067725724,-0.034950304,0,70.19501712
0.174443043,52.70361603,-0.00223873,3.897177644,-303.0616048,-810.7792136,-0.000115361,0.067472752,-0.03519511,0,70.05947176
0.172227191,52.60719881,-0.002224314,3.897138201,-302.678811,-810.4163887,-0.000114708,0.067229274,-0.035434768,0,69.92287235
0.170016266,52.51102542,-0.002209701,3.897099077,-302.2966955,-810.0542506,-0.000114056,0.066995034,-0.035664479,0,69.78605778
0.167822312,52.41516267,-0.002194938,3.897060082,-301.9152572,-809.6927974,-0.000113406,0.066769738,-0.035881365,0,69.64961295
0.165653629,52.3196096,-0.002180058,3.897021091,-301.5344939,-809.3320269,-0.000112756,0.066553129,-0.036084791,0,69.51378764
0.163513918,52.22432246,-0.002165095,3.896982046,-301.1544035,-808.9719365,-0.000112108,0.06634504,-0.036275806,0,69.37853996
0.16140413,52.12918867,-0.002150093,3.896942944,-300.774984,-808.6125239,-0.000111473,0.066145411,-0.036456072,0,70.51816502
0.159324118,52.03382477,-0.002135082,3.896903831,-300.3962328,-808.2537862,-0.000110858,0.065954173,-0.03662749,0,70.38724532
0.157268688,51.93809612,-0.002120075,3.89686476,-300.0181531,-807.8957266,-0.000110244,0.065770979,-0.036793468,0,70.25369221
0.155235373,51.84210521,-0.002105108,3.896825705,-299.6407467,-807.5383456,-0.000109632,0.065596399,-0.036952525,0,70.11737196
0.15322784,51.74605174,-0.002090235,3.896786548,-299.264016,-807.1816451,-0.00010902,0.065430375,-0.037100421,0,69.97910077
0.151254639,51.65013454,-0.002075503,3.896747121,-298.8879625,-806.825626,-0.00010841,0.065272739,-0.037231981,0,69.83984494
0.149325973,51.55449251,-0.002060936,3.896707248,-298.5125857,-806.4702874,-0.000107801,0.065123246,-0.037343202,0,69.70048339
0.147450259,51.45918361,-0.002046541,3.896666795,-298.1378841,-806.1156275,-0.000107193,0.064981646,-0.037432276,0,69.56159371
0.145631859,51.36419527,-0.002032313,3.896625698,-297.7638556,-805.7616438,-0.000106586,0.064847747,-0.037499622,0,69.42338615
0.14387156,51.26941482,-0.002018254,3.896583962,-297.3904981,-805.4083339,-0.00010598,0.064721459,-0.037547167,0,70.6025858
0.14216757,51.1744276,-0.002004352,3.896541665,-297.0178096,-805.0556956,-0.000105357,0.064602799,-0.037577887,0,70.4693531
0.140511806,51.0790698,-0.001990588,3.896498913,-296.6457909,-804.703729,-0.000104729,0.064491881,-0.037596628,0,70.33347272
0.138898082,50.98342924,-0.001976973,3.896455739,-296.2744448,-804.3524365,-0.000104101,0.064388835,-0.037603571,0,70.19470617
0.137326154,50.88770394,-0.001963547,3.896412093,-295.9037739,-804.0018201,-0.000103475,0.064293711,-0.037594852,0,70.05384156
0.135801001,50.79209933,-0.001950347,3.89636786,-295.5337797,-803.6518807,-0.00010285,0.064206453,-0.037566014,0,69.91185491
0.134329892,50.69676418,-0.001937392,3.896322912,-295.164462,-803.3026178,-0.000102226,0.064126924,-0.037513445,0,69.76966717
0.132918964,50.60176567,-0.00192468,3.896277156,-294.7958195,-802.9540296,-0.000101603,0.064054965,-0.037435528,0,69.62790976
0.131570779,50.50709691,-0.0019122,3.89623056,-294.4278499,-802.6061137,-0.000100981,0.063990466,-0.037332906,0,69.48684035
0.130283638,50.41270557,-0.001899941,3.896183163,-294.0605511,-802.2588675,-0.000100361,0.063933411,-0.037208134,0,69.34639633
0.129053362,50.31847017,-0.001887904,3.896135049,-293.6939209,-801.9122887,-9.97417E-05,0.063883891,-0.037063986,0,70.50147847
0.127875067,50.22399416,-0.001876074,3.896086348,-293.3279582,-801.5663757,-9.91276E-05,0.063842069,-0.036903312,0,70.36561851
0.126739552,50.12913744,-0.001864432,3.896037191,-292.9626638,-801.2211289,-9.85153E-05,0.063808159,-0.036730413,0,70.22693698
0.125640091,50.03400609,-0.001852979,3.895987632,-292.5980407,-800.8765507,-9.79042E-05,0.06378235,-0.036544859,0,70.08530928
0.124575514,49.93880777,-0.001841738,3.895937645,-292.2340915,-800.5326432,-9.72942E-05,0.063764739,-0.036343412,0,69.94161922
0.123549164,49.84374988,-0.001830727,3.895887155,-291.8708176,-800.1894072,-9.66854E-05,0.063755324,-0.036122782,0,69.79688877
0.122566071,49.74897793,-0.001819946,3.895836081,-291.5082186,-799.8468421,-9.60777E-05,0.063754035,-0.035879808,0,69.65204974
0.121629844,49.654553,-0.001809378,3.89578438,-291.1462931,-799.5049461,-9.54712E-05,0.063760798,-0.035613805,0,69.50772027
0.120740563,49.56046161,-0.001798995,3.895732074,-290.7850387,-799.1637165,-9.48659E-05,0.063775593,-0.035326269,0,69.36413166
0.119894338,49.4666462,-0.001788776,3.895679247,-290.4244531,-798.8231508,-9.42617E-05,0.063798493,-0.035020186,0,69.22119258
0.119084535,49.37303285,-0.001778712,3.895626027,-290.0645343,-798.4832467,-9.36599E-05,0.06382967,-0.03469941,0,69.25117004
0.118303654,49.27952646,-0.001768799,3.895572552,-289.7052808,-798.1440023,-9.30761E-05,0.063869357,-0.034366294,0,69.10927748
0.117544363,49.18609114,-0.001759041,3.895518948,-289.3466917,-797.8054166,-9.24968E-05,0.063917808,-0.034022752,0,68.96691871
0.116801155,49.09274759,-0.001749439,3.895465305,-288.9887668,-797.4674888,-9.19186E-05,0.063975248,-0.033669199,0,68.82402978
0.116070768,48.99954447,-0.001739995,3.895411678,-288.6315055,-797.1302182,-9.13414E-05,0.064041853,-0.033305317,0,68.68078899
0.115351529,48.90653285,-0.001730698,3.895358106,-288.2749073,-796.7936037,-9.07654E-05,0.064117746,-0.03293082,0,68.53744947
0.114642272,48.81374881,-0.001721526,3.895304621,-287.9189711,-796.457644,-9.01905E-05,0.064203018,-0.032545156,0,68.39425386
0.113941344,48.72120677,-0.00171245,3.89525127,-287.5636954,-796.1223375,-8.96166E-05,0.064297755,-0.032148934,0,68.25136448
0.113246071,48.62890236,-0.001703435,3.895198121,-287.2090788,-795.7876823,-8.90439E-05,0.064402054,-0.031743437,0,68.10884089
0.112552765,48.53682061,-0.001694446,3.895145257,-286.8551196,-795.4536765,-8.84722E-05,0.064516043,-0.0313309,0,67.96665865
0.111858609,48.44481949,-0.001685448,3.89509277,-286.5018164,-795.1203184,-8.79004E-05,0.064639868,-0.030912503,0,70.48221905
0.111162332,48.35214689,-0.001676358,3.895040799,-286.1491682,-794.7876067,-8.73077E-05,0.064773683,-0.030490738,0,70.34942757
0.110454702,48.25855723,-0.001667065,3.89498949,-285.7971783,-794.4555442,-8.67045E-05,0.06491766,-0.030072074,0,70.21067371
0.109728435,48.16427965,-0.001657507,3.89493889,-285.4458532,-794.1241368,-8.61024E-05,0.06507193,-0.029656306,0,70.06593727
