Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
38.51170181,1.62808E-05,4.74695E-05,9.994819829,-5.11201E-06,-4.66568E-06,4.74941E-06,-36.70064197,0,0,6.3041E-08,6.82619E-05,8.434868026
38.61165029,1.62848E-05,4.74685E-05,9.994877224,-5.11207E-06,-4.66583E-06,4.74929E-06,-36.80058991,0,0,5.8751E-08,6.82567E-05,8.434267816
38.71159935,1.62889E-05,4.74676E-05,9.994934139,-5.11214E-06,-4.66599E-06,4.74917E-06,-36.90053842,0,0,5.4469E-08,6.8252E-05,8.433671305
38.81154897,1.62928E-05,4.74668E-05,9.994990575,-5.1122E-06,-4.66617E-06,4.74906E-06,-37.0004875,0,0,5.0196E-08,6.82473E-05,8.433078482
38.91149916,1.62968E-05,4.7466E-05,9.995046537,-5.11226E-06,-4.66635E-06,4.74895E-06,-37.10043715,0,0,4.5935E-08,6.82427E-05,8.432489334
39.0114499,1.63007E-05,4.74652E-05,9.995102026,-5.11231E-06,-4.66654E-06,4.74885E-06,-37.20038737,0,0,4.1685E-08,6.82385E-05,8.431903853
39.1114012,1.63046E-05,4.74645E-05,9.995157047,-5.11237E-06,-4.66674E-06,4.74875E-06,-37.30033813,0,0,3.7447E-08,6.82342E-05,8.431322025
39.21135304,1.63085E-05,4.74638E-05,9.995211601,-5.11243E-06,-4.66695E-06,4.74865E-06,-37.40028945,0,0,3.3224E-08,6.82303E-05,8.430743841
39.31130543,1.63123E-05,4.74631E-05,9.995265693,-5.11248E-06,-4.66717E-06,4.74856E-06,-37.50024132,0,0,2.9015E-08,6.82265E-05,8.430169288
39.41125835,1.63161E-05,4.74625E-05,9.995319324,-5.11253E-06,-4.6674E-06,4.74847E-06,-37.60019373,0,0,2.4821E-08,6.82227E-05,8.429598356
39.51121181,1.63199E-05,4.74619E-05,9.995372498,-5.11258E-06,-4.66763E-06,4.74839E-06,-37.70014668,0,0,2.0644E-08,6.82194E-05,8.429031032
39.6111658,1.63236E-05,4.74614E-05,9.995425217,-5.11263E-06,-4.66787E-06,4.74831E-06,-37.80010017,0,0,1.6485E-08,6.82158E-05,8.428467305
39.71112032,1.63273E-05,4.74608E-05,9.995477485,-5.11268E-06,-4.66812E-06,4.74823E-06,-37.90005418,0,0,1.2344E-08,6.82128E-05,8.427907163
39.81107535,1.6331E-05,4.74604E-05,9.995529305,-5.11273E-06,-4.66838E-06,4.74816E-06,-38.00000871,0,0,0,6.82091E-05,8.427350595
39.9110309,1.63346E-05,4.74599E-05,9.995580678,-5.11277E-06,-4.66865E-06,4.74809E-06,-38.09996377,0,0,0,6.82052E-05,8.426797587
40.01098696,1.63382E-05,4.74595E-05,9.995631609,-5.11282E-06,-4.66892E-06,4.74802E-06,-38.19991934,0,0,0,6.82024E-05,8.426248129
40.11094353,1.63418E-05,4.74591E-05,9.995682099,-5.11286E-06,-4.6692E-06,4.74796E-06,-38.29987543,0,0,0,6.81999E-05,8.425702209
40.2109006,1.63453E-05,4.74587E-05,9.995732153,-5.1129E-06,-4.66948E-06,4.7479E-06,-38.39983202,0,0,0,6.81984E-05,8.425159813
40.31085817,1.63488E-05,4.74584E-05,9.995781771,-5.11294E-06,-4.66977E-06,4.74784E-06,-38.49978911,0,0,-1.2077E-08,6.81967E-05,8.42462093
40.41081624,1.63523E-05,4.74581E-05,9.995830959,-5.11298E-06,-4.67007E-06,4.74779E-06,-38.5997467,0,0,-1.6068E-08,6.81945E-05,8.424085547
40.51077479,1.63557E-05,4.74578E-05,9.995879717,-5.11302E-06,-4.67037E-06,4.74774E-06,-38.69970479,0,0,-2.0036E-08,6.81927E-05,8.423553652
40.61073383,1.63591E-05,4.74576E-05,9.99592805,-5.11306E-06,-4.67068E-06,4.74769E-06,-38.79966336,0,0,-2.3978E-08,6.81906E-05,8.423025232
40.71069335,1.63625E-05,4.74574E-05,9.995975959,-5.11309E-06,-4.671E-06,4.74765E-06,-38.89962242,0,0,-2.7895E-08,6.8189E-05,8.422500275
40.81065335,1.63658E-05,4.74573E-05,9.996023448,-5.11313E-06,-4.67132E-06,4.74762E-06,-38.99958197,0,0,-3.1787E-08,6.81873E-05,8.421978768
40.91061382,1.63691E-05,4.74572E-05,9.996070519,-5.11316E-06,-4.67164E-06,4.74758E-06,-39.09954198,0,0,-3.5651E-08,6.81858E-05,8.421460698
41.01057476,1.63724E-05,4.74571E-05,9.996117176,-5.11319E-06,-4.67197E-06,4.74755E-06,-39.19950247,0,0,-3.9489E-08,6.81845E-05,8.420946053
41.11053616,1.63756E-05,4.7457E-05,9.99616342,-5.11322E-06,-4.6723E-06,4.74752E-06,-39.29946343,0,0,-4.3299E-08,6.8183E-05,8.420434819
41.21049802,1.63788E-05,4.7457E-05,9.996209255,-5.11325E-06,-4.67264E-06,4.7475E-06,-39.39942485,0,0,-4.7081E-08,6.8182E-05,8.419926984
41.31046034,1.63819E-05,4.7457E-05,9.996254683,-5.11327E-06,-4.67298E-06,4.74747E-06,-39.49938674,0,0,-5.0834E-08,6.81808E-05,8.419422535
41.41042312,1.6385E-05,4.7457E-05,9.996299707,-5.1133E-06,-4.67332E-06,4.74745E-06,-39.59934908,0,0,-5.4557E-08,6.81798E-05,8.418921458
41.51038634,1.63881E-05,4.7457E-05,9.99634433,-5.11332E-06,-4.67367E-06,4.74744E-06,-39.69931187,0,0,-5.8252E-08,6.8179E-05,8.418423741
41.61035,1.63911E-05,4.74571E-05,9.996388554,-5.11335E-06,-4.67402E-06,4.74742E-06,-39.79927511,0,0,-6.1915E-08,6.8178E-05,8.417929371
41.71031411,1.63941E-05,4.74571E-05,9.996432383,-5.11337E-06,-4.67438E-06,4.74741E-06,-39.89923879,0,0,-6.5548E-08,6.81776E-05,8.417438333
41.81027865,1.63971E-05,4.74572E-05,9.996475818,-5.11339E-06,-4.67474E-06,4.7474E-06,-39.99920291,0,0,-6.915E-08,6.81768E-05,8.416950615
41.91024362,1.64E-05,4.74573E-05,9.996518863,-5.11341E-06,-4.6751E-06,4.74739E-06,-40.09916747,0,0,-7.2721E-08,6.81764E-05,8.416466204
42.01020902,1.64029E-05,4.74575E-05,9.99656152,-5.11343E-06,-4.67546E-06,4.74738E-06,-40.19913246,0,0,-7.626E-08,6.81761E-05,8.415985086
42.11017485,1.64058E-05,4.74577E-05,9.996603791,-5.11345E-06,-4.67583E-06,4.74738E-06,-40.29909788,0,0,-7.9767E-08,6.81756E-05,8.415507248
42.2101411,1.64086E-05,4.74578E-05,9.99664568,-5.11347E-06,-4.6762E-06,4.74738E-06,-40.39906373,0,0,-8.3241E-08,6.81756E-05,8.415032676
42.31010776,1.64114E-05,4.7458E-05,9.996687189,-5.11349E-06,-4.67657E-06,4.74738E-06,-40.49902999,0,0,-8.6684E-08,6.81754E-05,8.414561356
42.41007484,1.64141E-05,4.74583E-05,9.996728321,-5.11351E-06,-4.67694E-06,4.74738E-06,-40.59899667,0,0,-9.0092E-08,6.81754E-05,8.414093276
42.51004233,1.64168E-05,4.74585E-05,9.996769078,-5.11353E-06,-4.67732E-06,4.74739E-06,-40.69896377,0,0,-9.3469E-08,6.81756E-05,8.413628422
42.61001022,1.64195E-05,4.74588E-05,9.996809462,-5.11354E-06,-4.6777E-06,4.74739E-06,-40.79893127,0,0,-9.6812E-08,6.81756E-05,8.413166779
42.70997852,1.64221E-05,4.74591E-05,9.996849477,-5.11356E-06,-4.67808E-06,4.7474E-06,-40.89889918,0,0,-1.00121E-07,6.81761E-05,8.412708335
42.80994721,1.64247E-05,4.74594E-05,9.996889125,-5.11357E-06,-4.67846E-06,4.74742E-06,-40.99886749,0,0,-1.03397E-07,6.81763E-05,8.412253075
42.9099163,1.64273E-05,4.74597E-05,9.996928408,-5.11359E-06,-4.67884E-06,4.74743E-06,-41.0988362,0,0,-1.06639E-07,6.81768E-05,8.411800986
43.00988578,1.64298E-05,4.74601E-05,9.99696733,-5.1136E-06,-4.67922E-06,4.74745E-06,-41.19880531,0,0,-1.09847E-07,6.81774E-05,8.411352055
43.10985564,1.64323E-05,4.74604E-05,9.997005892,-5.11361E-06,-4.67961E-06,4.74747E-06,-41.2987748,0,0,-1.1302E-07,6.81778E-05,8.410906266
43.20982589,1.64347E-05,4.74608E-05,9.997044097,-5.11362E-06,-4.67999E-06,4.74749E-06,-41.39874468,0,0,-1.1616E-07,6.81787E-05,8.410463607
43.30979652,1.64371E-05,4.74612E-05,9.997081947,-5.11363E-06,-4.68038E-06,4.74751E-06,-41.49871495,0,0,-1.19265E-07,6.81793E-05,8.410024064
43.40976753,1.64395E-05,4.74616E-05,9.997119446,-5.11364E-06,-4.68077E-06,4.74753E-06,-41.59868559,0,0,-1.22335E-07,6.81803E-05,8.409587622
43.50973891,1.64418E-05,4.74621E-05,9.997156595,-5.11365E-06,-4.68116E-06,4.74756E-06,-41.69865661,0,0,-1.25371E-07,6.81812E-05,8.409154268
43.60971066,1.64441E-05,4.74625E-05,9.997193398,-5.11366E-06,-4.68155E-06,4.74759E-06,-41.79862801,0,0,-1.28371E-07,6.8182E-05,8.408723988
43.70968278,1.64464E-05,4.7463E-05,9.997229855,-5.11367E-06,-4.68194E-06,4.74762E-06,-41.89859977,0,0,-1.31337E-07,6.81833E-05,8.408296768
43.80965526,1.64486E-05,4.74635E-05,9.997265971,-5.11368E-06,-4.68233E-06,4.74765E-06,-41.9985719,0,0,-1.34268E-07,6.81842E-05,8.407872594
43.9096281,1.64508E-05,4.7464E-05,9.997301747,-5.11368E-06,-4.68272E-06,4.74768E-06,-42.0985444,0,0,-1.37163E-07,6.81855E-05,8.407451452
44.00960129,1.6453E-05,4.74645E-05,9.997337187,-5.11369E-06,-4.68311E-06,4.74771E-06,-42.19851725,0,0,-1.40023E-07,6.81867E-05,8.407033328
44.10957484,1.64551E-05,4.7465E-05,9.997372291,-5.11369E-06,-4.6835E-06,4.74775E-06,-42.29849046,0,0,-1.42847E-07,6.81879E-05,8.406618207
44.20954874,1.64572E-05,4.74656E-05,9.997407063,-5.1137E-06,-4.68389E-06,4.74779E-06,-42.39846402,0,0,-1.45637E-07,6.81894E-05,8.406206077
44.30952298,1.64592E-05,4.74661E-05,9.997441505,-5.1137E-06,-4.68428E-06,4.74783E-06,-42.49843793,0,0,-1.4839E-07,6.81906E-05,8.405796922
44.40949757,1.64613E-05,4.74667E-05,9.99747562,-5.11371E-06,-4.68467E-06,4.74787E-06,-42.59841219,0,0,-1.51108E-07,6.81922E-05,8.405390729
44.50947249,1.64632E-05,4.74672E-05,9.997509409,-5.11371E-06,-4.68506E-06,4.74791E-06,-42.69838678,0,0,-1.53791E-07,6.81936E-05,8.404987484
44.60944775,1.64652E-05,4.74678E-05,9.997542876,-5.11371E-06,-4.68544E-06,4.74795E-06,-42.79836172,0,0,-1.56438E-07,6.81951E-05,8.404587172
44.70942335,1.64671E-05,4.74684E-05,9.997576022,-5.11371E-06,-4.68583E-06,4.74799E-06,-42.898337,0,0,-1.5905E-07,6.81969E-05,8.40418978
44.80939927,1.6469E-05,4.7469E-05,9.99760885,-5.11372E-06,-4.68622E-06,4.74804E-06,-42.9983126,0,0,-1.61626E-07,6.81983E-05,8.403795293
44.90937552,1.64708E-05,4.74696E-05,9.997641362,-5.11372E-06,-4.6866E-06,4.74808E-06,-43.09828854,0,0,-1.64167E-07,6.82002E-05,8.403403698
45.0093521,1.64726E-05,4.74703E-05,9.997673561,-5.11372E-06,-4.68699E-06,4.74813E-06,-43.1982648,0,0,-1.66672E-07,6.82018E-05,8.403014979
45.10932899,1.64744E-05,4.74709E-05,9.997705448,-5.11372E-06,-4.68737E-06,4.74818E-06,-43.29824139,0,0,-1.69142E-07,6.82036E-05,8.402629124
45.20930621,1.64762E-05,4.74715E-05,9.997737027,-5.11372E-06,-4.68776E-06,4.74823E-06,-43.3982183,0,0,-1.71577E-07,6.82055E-05,8.402246117
45.30928373,1.64779E-05,4.74722E-05,9.997768299,-5.11372E-06,-4.68814E-06,4.74828E-06,-43.49819552,0,0,-1.73977E-07,6.82072E-05,8.401865945
45.40926157,1.64796E-05,4.74729E-05,9.997799267,-5.11372E-06,-4.68852E-06,4.74833E-06,-43.59817306,0,0,-1.76341E-07,6.82093E-05,8.401488594
45.50923972,1.64812E-05,4.74735E-05,9.997829933,-5.11371E-06,-4.6889E-06,4.74838E-06,-43.69815091,0,0,-1.78671E-07,6.82111E-05,8.401114049
45.60921817,1.64828E-05,4.74742E-05,9.997860299,-5.11371E-06,-4.68928E-06,4.74844E-06,-43.79812907,0,0,-1.80965E-07,6.82131E-05,8.400742297
45.70919692,1.64844E-05,4.74749E-05,9.997890367,-5.11371E-06,-4.68965E-06,4.74849E-06,-43.89810753,0,0,-1.83226E-07,6.82152E-05,8.400373323
45.80917598,1.64859E-05,4.74756E-05,9.997920141,-5.11371E-06,-4.69003E-06,4.74855E-06,-43.99808629,0,0,-1.85451E-07,6.82171E-05,8.400007113
45.90915532,1.64875E-05,4.74763E-05,9.997949621,-5.1137E-06,-4.6904E-06,4.7486E-06,-44.09806536,0,0,-1.87641E-07,6.82194E-05,8.399643653
46.00913497,1.64889E-05,4.7477E-05,9.99797881,-5.1137E-06,-4.69077E-06,4.74866E-06,-44.19804471,0,0,-1.89798E-07,6.82213E-05,8.399282929
46.1091149,1.64904E-05,4.74777E-05,9.99800771,-5.1137E-06,-4.69114E-06,4.74872E-06,-44.29802437,0,0,-1.9192E-07,6.82235E-05,8.398924927
46.20909512,1.64918E-05,4.74785E-05,9.998036324,-5.11369E-06,-4.69151E-06,4.74878E-06,-44.39800431,0,0,-1.94008E-07,6.82258E-05,8.398569632
46.30907563,1.64932E-05,4.74792E-05,9.998064653,-5.11369E-06,-4.69188E-06,4.74884E-06,-44.49798454,0,0,-1.96062E-07,6.82278E-05,8.398217031
46.40905641,1.64946E-05,4.74799E-05,9.998092701,-5.11368E-06,-4.69224E-06,4.7489E-06,-44.59796506,0,0,-1.98082E-07,6.82303E-05,8.39786711
46.50903748,1.64959E-05,4.74807E-05,9.998120468,-5.11368E-06,-4.6926E-06,4.74896E-06,-44.69794585,0,0,-2.00069E-07,6.82323E-05,8.397519854
46.60901882,1.64972E-05,4.74814E-05,9.998147957,-5.11367E-06,-4.69296E-06,4.74902E-06,-44.79792693,0,0,-2.02022E-07,6.82347E-05,8.397175249
46.70900044,1.64985E-05,4.74822E-05,9.998175171,-5.11366E-06,-4.69332E-06,4.74909E-06,-44.89790828,0,0,-2.03942E-07,6.82371E-05,8.396833282
46.80898232,1.64997E-05,4.74829E-05,9.99820211,-5.11366E-06,-4.69368E-06,4.74915E-06,-44.9978899,0,0,-2.05828E-07,6.82392E-05,8.396493939
46.90896448,1.65009E-05,4.74837E-05,9.998228779,-5.11365E-06,-4.69403E-06,4.74921E-06,-45.0978718,0,0,-2.07682E-07,6.82418E-05,8.396157204
47.0089469,1.65021E-05,4.74845E-05,9.998255177,-5.11365E-06,-4.69438E-06,4.74928E-06,-45.19785396,0,0,-2.09503E-07,6.82439E-05,8.395823065
47.10892958,1.65033E-05,4.74852E-05,9.998281309,-5.11364E-06,-4.69473E-06,4.74934E-06,-45.29783639,0,0,-2.11291E-07,6.82465E-05,8.395491507
47.20891252,1.65044E-05,4.7486E-05,9.998307175,-5.11363E-06,-4.69508E-06,4.74941E-06,-45.39781908,0,0,-2.13048E-07,6.82489E-05,8.395162517
47.30889572,1.65055E-05,4.74868E-05,9.998332777,-5.11362E-06,-4.69543E-06,4.74947E-06,-45.49780204,0,0,-2.14771E-07,6.82512E-05,8.39483608
47.40887918,1.65066E-05,4.74876E-05,9.998358119,-5.11362E-06,-4.69577E-06,4.74954E-06,-45.59778524,0,0,-2.16463E-07,6.82538E-05,8.394512182
47.50886288,1.65076E-05,4.74884E-05,9.998383201,-5.11361E-06,-4.69611E-06,4.74961E-06,-45.69776871,0,0,-2.18124E-07,6.8256E-05,8.394190811
47.60884684,1.65087E-05,4.74892E-05,9.998408026,-5.1136E-06,-4.69645E-06,4.74967E-06,-45.79775242,0,0,-2.19752E-07,6.82587E-05,8.39387195
47.70883104,1.65096E-05,4.749E-05,9.998432596,-5.11359E-06,-4.69678E-06,4.74974E-06,-45.89773639,0,0,-2.2135E-07,6.82611E-05,8.393555588
47.80881549,1.65106E-05,4.74908E-05,9.998456913,-5.11358E-06,-4.69712E-06,4.74981E-06,-45.9977206,0,0,-2.22916E-07,6.82635E-05,8.393241709
47.90880018,1.65116E-05,4.74916E-05,9.998480978,-5.11357E-06,-4.69745E-06,4.74988E-06,-46.09770505,0,0,-2.24451E-07,6.82662E-05,8.392930301
48.00878511,1.65125E-05,4.74924E-05,9.998504795,-5.11357E-06,-4.69777E-06,4.74995E-06,-46.19768975,0,0,-2.25956E-07,6.82685E-05,8.392621349
48.10877028,1.65134E-05,4.74932E-05,9.998528364,-5.11356E-06,-4.6981E-06,4.75001E-06,-46.29767469,0,0,-2.2743E-07,6.82712E-05,8.392314839
48.20875568,1.65142E-05,4.7494E-05,9.998551688,-5.11355E-06,-4.69842E-06,4.75008E-06,-46.39765986,0,0,-2.28875E-07,6.82737E-05,8.392010758
48.30874131,1.6515E-05,4.74948E-05,9.998574768,-5.11354E-06,-4.69874E-06,4.75015E-06,-46.49764527,0,0,-2.30289E-07,6.82761E-05,8.391709092
48.40872717,1.65159E-05,4.74956E-05,9.998597608,-5.11353E-06,-4.69906E-06,4.75022E-06,-46.59763091,0,0,-2.31674E-07,6.82789E-05,8.391409828
48.50871326,1.65166E-05,4.74964E-05,9.998620207,-5.11352E-06,-4.69937E-06,4.75029E-06,-46.69761678,0,0,-2.33029E-07,6.82812E-05,8.391112951
48.60869958,1.65174E-05,4.74972E-05,9.99864257,-5.11351E-06,-4.69968E-06,4.75036E-06,-46.79760287,0,0,-2.34355E-07,6.8284E-05,8.390818447
48.70868611,1.65181E-05,4.7498E-05,9.998664696,-5.1135E-06,-4.69999E-06,4.75043E-06,-46.89758919,0,0,-2.35652E-07,6.82864E-05,8.390526305
48.80867287,1.65189E-05,4.74988E-05,9.998686589,-5.11349E-06,-4.7003E-06,4.7505E-06,-46.99757574,0,0,-2.3692E-07,6.82889E-05,8.390236508
48.90865984,1.65196E-05,4.74996E-05,9.99870825,-5.11348E-06,-4.7006E-06,4.75057E-06,-47.0975625,0,0,-2.38161E-07,6.82917E-05,8.389949045
49.00864703,1.65202E-05,4.75004E-05,9.998729681,-5.11347E-06,-4.7009E-06,4.75065E-06,-47.19754948,0,0,-2.39373E-07,6.8294E-05,8.389663902
49.10863444,1.65209E-05,4.75012E-05,9.998750883,-5.11346E-06,-4.7012E-06,4.75072E-06,-47.29753668,0,0,-2.40557E-07,6.82968E-05,8.389381064
49.20862205,1.65215E-05,4.7502E-05,9.99877186,-5.11345E-06,-4.70149E-06,4.75079E-06,-47.39752409,0,0,-2.41714E-07,6.82992E-05,8.389100519
49.30860987,1.65221E-05,4.75028E-05,9.998792612,-5.11344E-06,-4.70178E-06,4.75086E-06,-47.49751171,0,0,-2.42842E-07,6.83018E-05,8.388822254
49.4085979,1.65227E-05,4.75036E-05,9.998813141,-5.11343E-06,-4.70207E-06,4.75093E-06,-47.59749953,0,0,-2.43945E-07,6.83045E-05,8.388546253
49.50858613,1.65232E-05,4.75044E-05,9.99883345,-5.11342E-06,-4.70236E-06,4.751E-06,-47.69748757,0,0,-2.4502E-07,6.83068E-05,8.388272505
49.60857457,1.65238E-05,4.75052E-05,9.998853539,-5.11341E-06,-4.70264E-06,4.75107E-06,-47.79747581,0,0,-2.46068E-07,6.83097E-05,8.388000996
49.7085632,1.65243E-05,4.75061E-05,9.998873411,-5.1134E-06,-4.70292E-06,4.75114E-06,-47.89746425,0,0,-2.47091E-07,6.8312E-05,8.387731713
49.80855204,1.65248E-05,4.75069E-05,9.998893068,-5.11339E-06,-4.7032E-06,4.75121E-06,-47.99745289,0,0,-2.48087E-07,6.83146E-05,8.387464642
49.90854107,1.65253E-05,4.75077E-05,9.998912511,-5.11338E-06,-4.70347E-06,4.75128E-06,-48.09744173,0,0,-2.49058E-07,6.83173E-05,8.387199769
50.00853029,1.65257E-05,4.75085E-05,9.998931743,-5.11337E-06,-4.70375E-06,4.75135E-06,-48.19743076,0,0,-2.50004E-07,6.83196E-05,8.386937083
50.1085197,1.65261E-05,4.75092E-05,9.998950764,-5.11336E-06,-4.70401E-06,4.75142E-06,-48.29741999,0,0,-2.50923E-07,6.83225E-05,8.386676569
50.2085093,1.65266E-05,4.751E-05,9.998969577,-5.11335E-06,-4.70428E-06,4.75149E-06,-48.39740941,0,0,-2.51819E-07,6.83248E-05,8.386418214
50.30849909,1.6527E-05,4.75108E-05,9.998988183,-5.11334E-06,-4.70454E-06,4.75156E-06,-48.49739901,0,0,-2.52689E-07,6.83274E-05,8.386162006
50.40848906,1.65273E-05,4.75116E-05,9.999006584,-5.11332E-06,-4.7048E-06,4.75164E-06,-48.59738881,0,0,-2.53536E-07,6.833E-05,8.385907931
50.50847922,1.65277E-05,4.75124E-05,9.999024781,-5.11331E-06,-4.70506E-06,4.75171E-06,-48.69737879,0,0,-2.54358E-07,6.83323E-05,8.385655976
50.60846956,1.6528E-05,4.75132E-05,9.999042778,-5.1133E-06,-4.70531E-06,4.75178E-06,-48.79736895,0,0,-2.55156E-07,6.83351E-05,8.385406128
50.70846008,1.65283E-05,4.7514E-05,9.999060574,-5.11329E-06,-4.70556E-06,4.75185E-06,-48.89735929,0,0,-2.55931E-07,6.83374E-05,8.385158375
50.80845077,1.65286E-05,4.75148E-05,9.999078172,-5.11328E-06,-4.70581E-06,4.75191E-06,-48.99734981,0,0,-2.56682E-07,6.834E-05,8.384912702
50.90844164,1.65289E-05,4.75155E-05,9.999095574,-5.11327E-06,-4.70606E-06,4.75198E-06,-49.09734051,0,0,-2.57412E-07,6.83426E-05,8.384669098
51.00843268,1.65292E-05,4.75163E-05,9.999112781,-5.11326E-06,-4.7063E-06,4.75205E-06,-49.19733138,0,0,-2.58117E-07,6.83449E-05,8.384427549
51.10842389,1.65295E-05,4.75171E-05,9.999129794,-5.11325E-06,-4.70654E-06,4.75212E-06,-49.29732243,0,0,-2.58801E-07,6.83476E-05,8.384188043
51.20841528,1.65297E-05,4.75179E-05,9.999146616,-5.11324E-06,-4.70677E-06,4.75219E-06,-49.39731365,0,0,-2.59463E-07,6.83498E-05,8.383950567
51.30840683,1.65299E-05,4.75186E-05,9.999163248,-5.11323E-06,-4.70701E-06,4.75226E-06,-49.49730503,0,0,-2.60102E-07,6.83524E-05,8.383715108
51.40839854,1.65301E-05,4.75194E-05,9.999179692,-5.11322E-06,-4.70724E-06,4.75233E-06,-49.59729659,0,0,-2.6072E-07,6.83549E-05,8.383481653
51.50839042,1.65303E-05,4.75201E-05,9.999195949,-5.11321E-06,-4.70746E-06,4.7524E-06,-49.69728831,0,0,-2.61317E-07,6.83571E-05,8.38325019
51.60838246,1.65305E-05,4.75209E-05,9.99921202,-5.11319E-06,-4.70769E-06,4.75247E-06,-49.79728019,0,0,-2.61893E-07,6.83599E-05,8.383020706
51.70837466,1.65306E-05,4.75217E-05,9.999227909,-5.11319E-06,-4.70791E-06,4.75253E-06,-49.89727223,0,0,-2.62448E-07,6.8362E-05,8.382793188
51.80836702,1.65308E-05,4.75224E-05,9.999243615,-5.11317E-06,-4.70813E-06,4.7526E-06,-49.99726444,0,0,-2.62982E-07,6.83646E-05,8.382567625
51.90835953,1.65309E-05,4.75231E-05,9.999259141,-5.11316E-06,-4.70834E-06,4.75267E-06,-50.0972568,0,0,-2.63497E-07,6.83669E-05,8.382344003
52.0083522,1.6531E-05,4.75239E-05,9.999274488,-5.11315E-06,-4.70856E-06,4.75273E-06,-50.19724932,0,0,-2.63991E-07,6.83692E-05,8.38212231
52.10834502,1.65311E-05,4.75246E-05,9.999289657,-5.11314E-06,-4.70877E-06,4.7528E-06,-50.29724199,0,0,-2.64466E-07,6.83718E-05,8.381902533
52.20833799,1.65312E-05,4.75254E-05,9.999304651,-5.11313E-06,-4.70897E-06,4.75287E-06,-50.39723481,0,0,-2.64921E-07,6.83738E-05,8.381684661
52.30833111,1.65312E-05,4.75261E-05,9.999319471,-5.11312E-06,-4.70918E-06,4.75293E-06,-50.49722779,0,0,-2.65357E-07,6.83764E-05,8.381468681
52.40832438,1.65313E-05,4.75268E-05,9.999334118,-5.11311E-06,-4.70938E-06,4.753E-06,-50.59722091,0,0,-2.65775E-07,6.83787E-05,8.38125458
52.50831779,1.65313E-05,4.75275E-05,9.999348593,-5.1131E-06,-4.70958E-06,4.75306E-06,-50.69721418,0,0,-2.66174E-07,6.83808E-05,8.381042347
52.60831135,1.65313E-05,4.75282E-05,9.999362899,-5.11309E-06,-4.70978E-06,4.75313E-06,-50.7972076,0,0,-2.66555E-07,6.83834E-05,8.380831969
52.70830505,1.65314E-05,4.7529E-05,9.999377037,-5.11308E-06,-4.70997E-06,4.75319E-06,-50.89720116,0,0,-2.66917E-07,6.83854E-05,8.380623434
52.80829889,1.65314E-05,4.75297E-05,9.999391008,-5.11307E-06,-4.71016E-06,4.75326E-06,-50.99719486,0,0,-2.67262E-07,6.83879E-05,8.38041673
52.90829287,1.65313E-05,4.75304E-05,9.999404813,-5.11306E-06,-4.71035E-06,4.75332E-06,-51.09718871,0,0,-2.6759E-07,6.839E-05,8.380211845
53.00828699,1.65313E-05,4.75311E-05,9.999418455,-5.11305E-06,-4.71053E-06,4.75338E-06,-51.19718269,0,0,-2.67899E-07,6.83922E-05,8.380008766
53.10828124,1.65313E-05,4.75318E-05,9.999431934,-5.11304E-06,-4.71071E-06,4.75345E-06,-51.29717681,0,0,-2.68193E-07,6.83946E-05,8.379807483
53.20827563,1.65312E-05,4.75325E-05,9.999445252,-5.11303E-06,-4.71089E-06,4.75351E-06,-51.39717106,0,0,-2.6847E-07,6.83965E-05,8.379607982
53.30827014,1.65312E-05,4.75331E-05,9.999458411,-5.11302E-06,-4.71107E-06,4.75357E-06,-51.49716545,0,0,-2.68729E-07,6.8399E-05,8.379410253
53.40826479,1.65311E-05,4.75338E-05,9.999471412,-5.11301E-06,-4.71124E-06,4.75363E-06,-51.59715997,0,0,-2.68974E-07,6.8401E-05,8.379214283
53.50825957,1.6531E-05,4.75345E-05,9.999484256,-0.000005113,-4.71141E-06,4.7537E-06,-51.69715463,0,0,-2.69201E-07,6.84031E-05,8.37902006
53.60825448,1.65309E-05,4.75352E-05,9.999496944,-5.11299E-06,-4.71158E-06,4.75376E-06,-51.79714941,0,0,-2.69414E-07,6.84055E-05,8.378827573
53.70824951,1.65308E-05,4.75358E-05,9.999509479,-5.11298E-06,-4.71175E-06,4.75382E-06,-51.89714431,0,0,-2.69611E-07,6.84073E-05,8.37863681
53.80824467,1.65307E-05,4.75365E-05,9.999521861,-5.11297E-06,-4.71191E-06,4.75388E-06,-51.99713935,0,0,-2.69793E-07,6.84097E-05,8.378447759
53.90823995,1.65306E-05,4.75372E-05,9.999534092,-5.11296E-06,-4.71207E-06,4.75394E-06,-52.09713451,0,0,-2.6996E-07,6.84116E-05,8.378260409
54.00823535,1.65305E-05,4.75378E-05,9.999546173,-5.11295E-06,-4.71223E-06,4.754E-06,-52.19712979,0,0,-2.70112E-07,6.84137E-05,8.378074748
54.10823087,1.65303E-05,4.75384E-05,9.999558106,-5.11294E-06,-4.71238E-06,4.75406E-06,-52.29712519,0,0,-2.7025E-07,6.84159E-05,8.377890765
