Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.throttle,driver_demands.brake
0.007156775,1.788770877,4.51142E-05,0.000927775,0.001320686,4705.903241,6.21143E-06,-0.423029051,100,0
0.007106134,1.787883666,3.63495E-05,0.000918352,0.001338442,4707.710276,6.68189E-06,-0.423076872,100,0
0.007059413,1.786995533,2.77084E-05,0.000910704,0.001355024,4709.516354,6.71248E-06,-0.423123969,100,0
0.00701658,1.78610648,1.92627E-05,0.000905043,0.001370353,4711.321472,6.16372E-06,-0.423170332,100,0
0.006977595,1.785216514,1.10751E-05,0.000901377,0.001384371,4713.125627,5.591E-06,-0.423216059,100,0
0.006942411,1.784325637,3.19902E-06,0.000899542,0.001397038,4714.928817,5.01805E-06,-0.423261263,100,0
0.006910978,1.783433854,-4.32039E-06,0.000899267,0.00140833,4716.731038,4.44489E-06,-0.423306059,100,0
0.006883257,1.782541169,-1.14465E-05,0.00090031,0.001418251,4718.53229,3.87151E-06,-0.423350539,100,0
0.006859294,1.781647588,-1.81502E-05,0.000902562,0.001426874,4720.332571,3.29791E-06,-0.423394841,100,0
0.006839244,1.780753115,-2.44097E-05,0.000905827,0.00143435,4722.131878,2.72409E-06,-0.423439092,100,0
0.006823245,1.779857755,-3.02096E-05,0.000909931,0.001440833,4723.930211,2.15005E-06,-0.423483412,100,0
0.006811441,1.778961512,-3.55409E-05,0.00091471,0.001446487,4725.727569,1.57579E-06,-0.423527919,100,0
0.006803978,1.778064393,-4.03998E-05,0.000919997,0.001451483,4727.52395,1.03181E-06,-0.423572732,100,0
0.006801002,1.777166401,-4.47878E-05,0.000925632,0.00145599,4729.319354,1.08398E-06,-0.423617961,100,0
0.006802652,1.776267542,-4.87107E-05,0.000931465,0.00146018,4731.11378,1.49543E-06,-0.423663596,100,0
0.006809064,1.77536782,-5.21787E-05,0.00093736,0.001464215,4732.907227,1.90703E-06,-0.423709542,100,0
0.006820366,1.774467242,-5.52052E-05,0.000943199,0.001468253,4734.699695,2.3188E-06,-0.423755716,100,0
0.006836677,1.773565812,-5.78068E-05,0.000948794,0.001472438,4736.491184,2.73072E-06,-0.423802029,100,0
0.006858041,1.772663536,-6.00029E-05,0.000953811,0.001476854,4738.281693,3.1428E-06,-0.423848393,100,0
0.006884366,1.771760419,-6.18147E-05,0.000957724,0.001481489,4740.071222,3.55503E-06,-0.42389472,100,0
0.006915401,1.770856468,-6.32653E-05,0.00096024,0.001486226,4741.859772,3.96742E-06,-0.423940921,100,0
0.006950797,1.769951688,-6.43793E-05,0.000965026,0.001490922,4743.647342,4.37996E-06,-0.423986909,100,0
0.006990428,1.769046086,-6.51818E-05,0.00095816,0.00149531,4745.433933,4.79266E-06,-0.424032571,100,0
0.007033846,1.768139668,-6.56989E-05,0.000953916,0.001499357,4747.219544,5.18786E-06,-0.424077825,100,0
0.007080833,1.76723244,-6.59568E-05,0.000947183,0.001502853,4749.004176,5.46361E-06,-0.424122604,100,0
0.007131114,1.766324408,-6.59816E-05,0.000938102,0.001505646,4750.787828,5.71825E-06,-0.424166847,100,0
0.007184417,1.765415581,-6.57995E-05,0.000926886,0.001507585,4752.570502,5.97298E-06,-0.424210503,100,0
0.007240463,1.764505963,-6.54356E-05,0.000913822,0.001508533,4754.352196,6.22781E-06,-0.424253519,100,0
0.007298988,1.763595563,-6.49148E-05,0.000899342,0.001508372,4756.132913,6.48274E-06,-0.424295843,100,0
0.007359796,1.762684388,-6.42609E-05,0.000884026,0.001507046,4757.91265,6.73776E-06,-0.424337423,100,0
0.007422777,1.761772443,-6.34965E-05,0.000868405,0.001504567,4759.69141,6.99288E-06,-0.424378173,100,0
0.007487815,1.760859737,-6.26433E-05,0.000852973,0.001500962,4761.469192,7.2481E-06,-0.424418055,100,0
0.007554793,1.759946278,-6.17216E-05,0.000838154,0.001496274,4763.245996,7.50341E-06,-0.424457036,100,0
0.007623598,1.759032071,-6.07501E-05,0.000824264,0.001490563,4765.021823,7.75872E-06,-0.424495066,100,0
0.007694107,1.758117125,-5.97465E-05,0.000811513,0.001483896,4766.796672,7.90343E-06,-0.424532094,100,0
0.007766196,1.757201448,-5.87268E-05,0.0008,0.001476349,4768.570544,7.85806E-06,-0.424568098,100,0
0.007839735,1.756285046,-5.77054E-05,0.000789727,0.001468004,4770.343438,7.80434E-06,-0.424603089,100,0
0.007914592,1.755367928,-5.66954E-05,0.000780617,0.001458945,4772.115356,7.7506E-06,-0.424637087,100,0
0.007990637,1.754450101,-5.57084E-05,0.000772563,0.001449263,4773.886297,7.69683E-06,-0.424670095,100,0
0.008067768,1.753531572,-5.47545E-05,0.000765488,0.001439067,4775.65626,7.64305E-06,-0.424702105,100,0
0.00814593,1.75261235,-5.38425E-05,0.000759322,0.001428495,4777.425247,7.58924E-06,-0.424733178,100,0
0.008225104,1.751692442,-5.29797E-05,0.000754033,0.001417708,4779.193256,7.53542E-06,-0.424763335,100,0
0.008305303,1.750771856,-5.21721E-05,0.000749523,0.00140688,4780.960289,7.48157E-06,-0.424792594,100,0
0.008386512,1.749850599,-5.14247E-05,0.000745695,0.001396161,4782.726344,7.42771E-06,-0.424820974,100,0
0.008468721,1.748928679,-5.07411E-05,0.000742458,0.001385694,4784.491422,7.37128E-06,-0.424848497,100,0
0.008551926,1.748006105,-5.01238E-05,0.000739727,0.001375619,4786.255522,7.27751E-06,-0.424875183,100,0
0.008636131,1.747082882,-4.95747E-05,0.000737423,0.001366068,4788.018645,7.16529E-06,-0.42490106,100,0
0.008721345,1.74615902,-4.90942E-05,0.000735479,0.001357164,4789.78079,7.05303E-06,-0.424926141,100,0
0.008807581,1.745234525,-4.86824E-05,0.000733826,0.001349019,4791.541957,6.94073E-06,-0.424950453,100,0
0.008894841,1.744309405,-4.83382E-05,0.00073232,0.001341719,4793.302146,6.82839E-06,-0.424974057,100,0
0.008983071,1.743383669,-4.80602E-05,0.000730773,0.001335304,4795.061356,6.71601E-06,-0.424996988,100,0
0.009072174,1.742457322,-4.78464E-05,0.000729001,0.001329766,4796.819588,6.60358E-06,-0.425019277,100,0
0.009162039,1.741530373,-4.76939E-05,0.00072685,0.001325076,4798.576841,6.49112E-06,-0.425040959,100,0
0.009252556,1.740602829,-4.76E-05,0.00072421,0.00132119,4800.333114,6.37861E-06,-0.425062067,100,0
0.009343625,1.739674698,-4.7561E-05,0.000721049,0.001318059,4802.088407,6.26617E-06,-0.425082634,100,0
0.009435167,1.738745987,-4.75736E-05,0.000717362,0.001315634,4803.842721,6.27506E-06,-0.425102692,100,0
0.009527099,1.737816702,-4.76337E-05,0.000713164,0.001313856,4805.596054,6.73622E-06,-0.42512224,100,0
0.009619327,1.736886852,-4.77374E-05,0.000708524,0.001312648,4807.348407,7.22041E-06,-0.425141149,100,0
0.00971177,1.735956444,-4.78806E-05,0.000703541,0.001311939,4809.099779,7.70477E-06,-0.42515936,100,0
0.009804359,1.735025485,-4.80593E-05,0.000698341,0.001311656,4810.850169,8.18931E-06,-0.42517677,100,0
0.009897034,1.734093981,-4.82693E-05,0.000693074,0.001311735,4812.599578,8.67403E-06,-0.42519328,100,0
0.009989754,1.73316194,-4.85066E-05,0.000687887,0.001312116,4814.348005,9.15893E-06,-0.425208789,100,0
0.010082481,1.732229369,-4.87672E-05,0.000682917,0.001312744,4816.09545,9.644E-06,-0.425223194,100,0
0.010175184,1.731296275,-4.90474E-05,0.000678278,0.001313567,4817.841912,1.01292E-05,-0.425236395,100,0
0.010267832,1.730362665,-4.93435E-05,0.000674057,0.001314535,4819.587391,1.06147E-05,-0.425248289,100,0
0.010360397,1.729428546,-4.96521E-05,0.000670309,0.001315598,4821.331887,1.1084E-05,-0.425258774,100,0
0.010452853,1.728493924,-4.99698E-05,0.000667059,0.001316711,4823.075399,1.09199E-05,-0.425267755,100,0
0.010545174,1.727558806,-5.02936E-05,0.000664305,0.001317829,4824.817927,1.03717E-05,-0.425275209,100,0
0.010637336,1.7266232,-5.06208E-05,0.000662019,0.00131891,4826.55947,9.82303E-06,-0.42528133,100,0
0.010729318,1.725687112,-5.09488E-05,0.000660162,0.001319915,4828.300029,9.27421E-06,-0.425286248,100,0
0.010821107,1.724750548,-5.12752E-05,0.0006587,0.001320813,4830.039603,8.72519E-06,-0.425290094,100,0
0.010912699,1.723813515,-5.15979E-05,0.000657549,0.001321578,4831.778192,8.17597E-06,-0.425292996,100,0
0.01100407,1.72287602,-5.19152E-05,0.000656633,0.001322175,4833.515796,7.62655E-06,-0.425295088,100,0
0.011095203,1.721938069,-5.22255E-05,0.000655882,0.001322576,4835.252413,7.07693E-06,-0.4252965,100,0
0.011186083,1.72099967,-5.25274E-05,0.000655225,0.001322754,4836.988045,6.52712E-06,-0.425297363,100,0
0.011276698,1.720060828,-5.28198E-05,0.000654603,0.001322688,4838.72269,5.97721E-06,-0.425297809,100,0
0.011367036,1.71912155,-5.31018E-05,0.00065396,0.001322357,4840.456348,5.53359E-06,-0.425297971,100,0
0.011457084,1.718181842,-5.33728E-05,0.000653252,0.001321745,4842.18902,5.50458E-06,-0.425297941,100,0
0.011546826,1.717241711,-5.36322E-05,0.000652444,0.001320835,4843.920705,5.49443E-06,-0.425297731,100,0
0.011636248,1.716301164,-5.38798E-05,0.000651507,0.001319616,4845.651402,5.48427E-06,-0.425297372,100,0
0.011725329,1.715360206,-5.41154E-05,0.000650414,0.001318074,4847.381112,5.47411E-06,-0.425296876,100,0
0.011814046,1.714418844,-5.43391E-05,0.000649142,0.001316196,4849.109834,5.46395E-06,-0.425296251,100,0
0.011902366,1.713477085,-5.4551E-05,0.000647674,0.00131397,4850.837569,5.45378E-06,-0.42529551,100,0
0.011990257,1.712534934,-5.47514E-05,0.000645998,0.001311384,4852.564315,5.44361E-06,-0.425294661,100,0
0.012077682,1.711592398,-5.49406E-05,0.000644108,0.001308428,4854.290073,5.43343E-06,-0.425293716,100,0
0.012164601,1.710649484,-5.51193E-05,0.000642003,0.001305095,4856.014842,5.42325E-06,-0.425292685,100,0
0.012250974,1.709706197,-5.52879E-05,0.000639688,0.001301381,4857.738624,5.42395E-06,-0.425291579,100,0
0.012336757,1.708762544,-5.54471E-05,0.000637172,0.001297281,4859.461416,5.62104E-06,-0.425290402,100,0
0.012421905,1.707818531,-5.55975E-05,0.00063448,0.001292797,4861.18322,5.91368E-06,-0.425289121,100,0
0.01250638,1.706874164,-5.57399E-05,0.000631622,0.001287936,4862.904034,6.20643E-06,-0.425287661,100,0
0.012590132,1.70592945,-5.58751E-05,0.000628607,0.001282702,4864.62386,6.49928E-06,-0.425285963,100,0
0.012673106,1.704984394,-5.60037E-05,0.000625452,0.001277099,4866.342697,6.79224E-06,-0.425283982,100,0
0.012755252,1.704039003,-5.61266E-05,0.000622177,0.001271137,4868.060544,7.0853E-06,-0.425281658,100,0
0.012836521,1.703093283,-5.62446E-05,0.000618802,0.001264831,4869.777402,7.37847E-06,-0.425278932,100,0
0.012916863,1.702147239,-5.63582E-05,0.000615345,0.001258196,4871.493271,7.67174E-06,-0.425275744,100,0
0.012996229,1.701200879,-5.64684E-05,0.000611823,0.001251252,4873.20815,7.96511E-06,-0.425272035,100,0
0.013074565,1.700254209,-5.65758E-05,0.000608248,0.001244017,4874.92204,8.25827E-06,-0.425267744,100,0
0.013151821,1.699307233,-5.6681E-05,0.000604631,0.001236513,4876.63494,8.41111E-06,-0.425262812,100,0
0.013227941,1.698359959,-5.67847E-05,0.000600979,0.00122876,4878.346851,8.29773E-06,-0.425257216,100,0
0.01330287,1.697412392,-5.68874E-05,0.000597299,0.001220781,4880.057772,8.17526E-06,-0.425250982,100,0
0.013376555,1.696464539,-5.69898E-05,0.000593589,0.001212598,4881.767704,8.05274E-06,-0.425244147,100,0
0.013448934,1.695516405,-5.70923E-05,0.00058984,0.001204229,4883.476645,7.93018E-06,-0.425236745,100,0
0.013519944,1.694567997,-5.71953E-05,0.000586039,0.001195692,4885.184598,7.80758E-06,-0.425228796,100,0
0.013589517,1.69361932,-5.72992E-05,0.000582176,0.001187002,4886.89156,7.68494E-06,-0.425220333,100,0
0.013657586,1.69267038,-5.74044E-05,0.000578241,0.001178172,4888.597533,7.56225E-06,-0.425211412,100,0
0.013724082,1.691721184,-5.75112E-05,0.000574231,0.001169216,4890.302516,7.43952E-06,-0.425202067,100,0
0.013788939,1.690771737,-5.76198E-05,0.000570145,0.001160146,4892.00651,7.31674E-06,-0.425192333,100,0
0.01385209,1.689822045,-5.77303E-05,0.000565989,0.001150976,4893.709513,7.20117E-06,-0.425182245,100,0
0.013913471,1.688872115,-5.78431E-05,0.000561772,0.001141719,4895.411528,7.13224E-06,-0.425171837,100,0
0.013973017,1.687921951,-5.79581E-05,0.000557508,0.001132387,4897.112552,7.07361E-06,-0.42516113,100,0
0.014030667,1.68697156,-5.80754E-05,0.000553227,0.001122992,4898.812588,7.01496E-06,-0.425150145,100,0
0.014086369,1.686020948,-5.81951E-05,0.000548993,0.001113557,4900.511633,6.95629E-06,-0.425138901,100,0
0.0141401,1.685070121,-5.83171E-05,0.000544887,0.001104115,4902.209689,6.89759E-06,-0.425127418,100,0
0.014191846,1.684119084,-5.84413E-05,0.000540988,0.00109471,4903.906756,6.83888E-06,-0.425115716,100,0
0.014241601,1.683167843,-5.85678E-05,0.000537362,0.001085388,4905.602834,6.78015E-06,-0.425103813,100,0
0.014289361,1.682216404,-5.86964E-05,0.000534046,0.00107619,4907.297922,6.72139E-06,-0.425091729,100,0
0.01433511,1.681264772,-5.8827E-05,0.000531068,0.001067154,4908.992021,6.66262E-06,-0.425079482,100,0
0.014378839,1.680312954,-5.89594E-05,0.000528444,0.001058315,4910.685131,6.60387E-06,-0.425067076,100,0
0.014420544,1.679360955,-5.90935E-05,0.000526179,0.00104971,4912.377251,6.55775E-06,-0.425054535,100,0
0.014460226,1.678408781,-5.92291E-05,0.000524268,0.001041373,4914.068383,6.51918E-06,-0.425041885,100,0
0.014497887,1.677456437,-5.93659E-05,0.000522653,0.001033336,4915.758526,6.48065E-06,-0.425029138,100,0
0.014533494,1.67650393,-5.95039E-05,0.000521126,0.001025597,4917.44768,6.44211E-06,-0.425016308,100,0
0.014566914,1.675551264,-5.96428E-05,0.000519386,0.001018089,4919.135846,6.40356E-06,-0.425003409,100,0
0.01459795,1.674598446,-5.97824E-05,0.000517117,0.001010693,4920.823022,6.36499E-06,-0.424990451,100,0
0.014626366,1.673645481,-5.99225E-05,0.000513988,0.001003262,4922.509211,6.32641E-06,-0.424977449,100,0
0.014651889,1.672692374,-6.00629E-05,0.000509663,0.000995618,4924.194411,6.28781E-06,-0.424964414,100,0
0.014674214,1.671739132,-6.02035E-05,0.000503882,0.000987563,4925.878622,6.24921E-06,-0.424951358,100,0
0.014693025,1.67078576,-0.000060344,0.000496492,0.000978894,4927.561846,6.21055E-06,-0.424938292,100,0
0.014708023,1.669832263,-6.04843E-05,0.000487469,0.00096942,4929.244081,6.162E-06,-0.424925228,100,0
0.014718932,1.668878647,-6.06242E-05,0.000476882,0.000958976,4930.925329,6.09553E-06,-0.424912181,100,0
0.014725495,1.667924918,-6.07636E-05,0.000464952,0.000947418,4932.605589,6.02854E-06,-0.424899165,100,0
0.014727525,1.666971081,-6.09023E-05,0.000452218,0.000934668,4934.284861,5.96152E-06,-0.4248862,100,0
0.014725014,1.666017141,-6.10401E-05,0.000439418,0.000920778,4935.963145,5.89448E-06,-0.424873302,100,0
0.014718092,1.665063104,-6.11771E-05,0.000427317,0.000905907,4937.640443,5.82742E-06,-0.424860488,100,0
0.014706943,1.664108976,-6.1313E-05,0.000416623,0.000890267,4939.316753,5.76033E-06,-0.424847774,100,0
0.01469177,1.663154761,-6.14477E-05,0.000407921,0.000874095,4940.992076,5.69323E-06,-0.424835162,100,0
0.014672769,1.662200466,-6.15811E-05,0.000401633,0.000857636,4942.666413,5.62609E-06,-0.424822681,100,0
0.014650133,1.661246094,-6.17132E-05,0.000398003,0.000841141,4944.339762,5.55894E-06,-0.424810349,100,0
0.014624046,1.660291653,-6.18439E-05,0.000397994,0.000824887,4946.012125,5.4953E-06,-0.424798182,100,0
0.014594671,1.659337146,-6.19731E-05,0.000401683,0.00080906,4947.683502,5.44806E-06,-0.424786195,100,0
0.014562265,1.658382579,-6.21008E-05,0.000405027,0.000793925,4949.353892,5.40262E-06,-0.424774397,100,0
0.01452695,1.657427958,-6.22268E-05,0.000409431,0.000779667,4951.023297,5.35717E-06,-0.424762799,100,0
0.014488782,1.656473287,-6.23514E-05,0.00041662,0.000766461,4952.691715,5.31171E-06,-0.424751409,100,0
0.014447791,1.655518572,-6.24744E-05,0.000424871,0.000754366,4954.359148,5.26622E-06,-0.424740237,100,0
0.014403971,1.654563818,-6.25958E-05,0.000433298,0.000743416,4956.025596,5.22073E-06,-0.424729291,100,0
0.014357312,1.653609031,-6.27158E-05,0.000441342,0.000733625,4957.691058,5.17521E-06,-0.424718579,100,0
0.014307814,1.652654214,-6.28343E-05,0.000448583,0.000724988,4959.355535,5.12969E-06,-0.424708109,100,0
0.014255484,1.651699374,-6.29514E-05,0.000454736,0.000717489,4961.019028,5.08414E-06,-0.424697887,100,0
0.014200346,1.650744516,-6.30672E-05,0.000459643,0.000711104,4962.681536,5.03582E-06,-0.42468792,100,0
0.014142428,1.649789645,-6.31818E-05,0.000463265,0.000705793,4964.343059,4.96258E-06,-0.424678216,100,0
0.014081765,1.648834765,-6.32951E-05,0.000465642,0.000701507,4966.003599,4.88159E-06,-0.424668786,100,0
0.014018372,1.647879883,-6.34073E-05,0.000466771,0.000698171,4967.663154,4.80058E-06,-0.424659644,100,0
0.013952182,1.646925002,-6.35184E-05,0.000466613,0.000695648,4969.321726,4.71954E-06,-0.424650803,100,0
0.01388306,1.645970129,-6.36285E-05,0.000465145,0.000693748,4970.979315,4.63847E-06,-0.424642275,100,0
0.013810838,1.645015268,-6.37376E-05,0.000462375,0.000692257,4972.63592,4.55737E-06,-0.424634074,100,0
0.013735337,1.644060424,-6.38458E-05,0.000458349,0.000690951,4974.291543,4.47625E-06,-0.42462621,100,0
0.013656377,1.643105602,-6.39532E-05,0.000453148,0.00068961,4975.946183,4.3951E-06,-0.424618697,100,0
0.013573778,1.642150808,-6.40598E-05,0.000446889,0.000688017,4977.59984,4.31392E-06,-0.424611544,100,0
0.013487362,1.641196046,-6.41657E-05,0.000439713,0.000685963,4979.252516,4.23334E-06,-0.424604761,100,0
0.01339695,1.640241321,-6.42709E-05,0.000431771,0.00068325,4980.904209,4.24955E-06,-0.424598351,100,0
0.013302367,1.639286638,-6.43755E-05,0.000423268,0.000679695,4982.554921,4.31305E-06,-0.424592311,100,0
0.013203486,1.638332003,-6.44795E-05,0.00041466,0.000675166,4984.204652,4.37669E-06,-0.424586615,100,0
0.013100349,1.637377419,-6.45829E-05,0.000406581,0.000669662,4985.853401,4.44036E-06,-0.424581238,100,0
0.012993154,1.636422892,-6.46859E-05,0.000399681,0.000663296,4987.50117,4.50405E-06,-0.424576154,100,0
0.012882164,1.635468427,-6.47884E-05,0.000394544,0.000656243,4989.147959,4.56776E-06,-0.424571337,100,0
0.012767662,1.634514028,-6.48905E-05,0.000391629,0.000648706,4990.793767,4.63149E-06,-0.424566762,100,0
0.012649931,1.633559701,-6.49922E-05,0.000391243,0.000640901,4992.438596,4.69524E-06,-0.424562402,100,0
0.012529249,1.632605449,-6.50937E-05,0.000393525,0.000633049,4994.082445,4.75902E-06,-0.42455823,100,0
0.012405888,1.631651279,-6.51949E-05,0.00039846,0.000625371,4995.725315,4.82076E-06,-0.424554219,100,0
0.012280118,1.630697194,-6.52958E-05,0.000405896,0.000618084,4997.367206,4.55637E-06,-0.424550349,100,0
0.012152204,1.629743199,-6.53966E-05,0.000415542,0.000611398,4999.008118,4.00523E-06,-0.424546669,100,0
0.01202238,1.628789299,-6.54972E-05,0.00042686,0.00060549,5000.648052,3.44971E-06,-0.424543299,100,0
0.011890765,1.627835498,-6.55972E-05,0.000439145,0.000600446,5002.287008,2.894E-06,-0.424540361,100,0
0.011757382,1.626881799,-6.56954E-05,0.000451658,0.000596278,5003.924987,2.33812E-06,-0.424537978,100,0
0.011622214,1.625928204,-6.57907E-05,0.000463708,0.000592949,5005.561987,1.78205E-06,-0.424536273,100,0
0.011485234,1.624974709,-6.58817E-05,0.000474703,0.000590401,5007.198008,1.22579E-06,-0.424535369,100,0
0.011346419,1.624021312,-6.5967E-05,0.000484191,0.000588564,5008.833051,6.69356E-07,-0.424535389,100,0
0.011205753,1.623068011,-6.60451E-05,0.000491874,0.000587356,5010.467116,1.12738E-07,-0.424536456,100,0
0.011063227,1.622114803,-6.61153E-05,0.000497607,0.00058669,5012.100202,-4.41727E-07,-0.424538691,100,0
0.010918838,1.621161686,-6.61767E-05,0.000501386,0.000586471,5013.73231,-5.85402E-07,-0.424542212,100,0
0.010772584,1.620208659,-6.6229E-05,0.000503338,0.000586607,5015.36344,-1.67647E-07,-0.424547036,100,0
0.010624477,1.619255719,-6.6272E-05,0.00050373,0.000587007,5016.99359,2.60672E-07,-0.424553056,100,0
0.010474563,1.618302865,-6.63055E-05,0.000502932,0.000587607,5018.622763,6.89132E-07,-0.424560153,100,0
0.010322913,1.617350096,-6.63296E-05,0.000501349,0.000588365,5020.250956,1.11773E-06,-0.424568207,100,0
0.010169612,1.61639741,-6.63443E-05,0.000499388,0.000589248,5021.878172,1.54647E-06,-0.424577096,100,0
0.010014742,1.615444806,-6.63496E-05,0.000497419,0.000590231,5023.504408,1.97535E-06,-0.424586702,100,0
0.009858383,1.614492282,-6.63457E-05,0.000495759,0.000591294,5025.129667,2.40437E-06,-0.424596901,100,0
0.009700612,1.613539836,-6.63328E-05,0.000494649,0.00059242,5026.753946,2.83353E-06,-0.424607573,100,0
0.009541502,1.612587466,-6.63113E-05,0.000494257,0.000593596,5028.377247,3.26208E-06,-0.424618595,100,0
0.009381122,1.611635171,-6.62814E-05,0.000494676,0.000594812,5029.999569,3.52397E-06,-0.424629847,100,0
0.00921954,1.61068295,-6.62436E-05,0.000495924,0.000596062,5031.620913,3.4676E-06,-0.424641251,100,0
0.00905682,1.6097308,-6.61983E-05,0.000497947,0.000597338,5033.241278,3.40498E-06,-0.4246528,100,0
0.008893014,1.608778721,-6.61462E-05,0.000500634,0.000598629,5034.860664,3.34235E-06,-0.424664489,100,0
0.008728166,1.60782671,-6.60876E-05,0.000503843,0.000599919,5036.479071,3.27969E-06,-0.424676319,100,0
0.008562319,1.606874766,-6.60232E-05,0.000507412,0.000601192,5038.0965,3.21701E-06,-0.424688287,100,0
0.008395514,1.605922887,-6.59536E-05,0.00051118,0.000602432,5039.71295,3.15431E-06,-0.42470039,100,0
0.008227793,1.604971073,-6.58792E-05,0.000514993,0.000603623,5041.328421,3.09159E-06,-0.424712628,100,0
0.008059198,1.604019321,-6.58007E-05,0.00051872,0.000604751,5042.942913,3.02885E-06,-0.424724997,100,0
0.007889772,1.603067629,-6.57186E-05,0.000522251,0.000605799,5044.556426,2.96566E-06,-0.424737497,100,0
0.007719557,1.602115997,-6.56334E-05,0.000525503,0.000606755,5046.16896,2.76387E-06,-0.424750125,100,0
0.007548595,1.601164423,-6.55457E-05,0.000528416,0.000607605,5047.780516,2.23242E-06,-0.42476292,100,0
0.007376921,1.600212906,-6.5456E-05,0.000530933,0.000608332,5049.391092,1.69447E-06,-0.424775989,100,0
0.007204553,1.599261443,-6.53647E-05,0.000533012,0.000608911,5051.000689,1.15635E-06,-0.424789448,100,0
0.0070315,1.598310034,-6.52723E-05,0.000534625,0.000609312,5052.609307,6.18054E-07,-0.424803413,100,0
0.006857764,1.597358676,-6.51793E-05,0.000535766,0.000609505,5054.216946,7.9587E-08,-0.424818,100,0
0.006683344,1.59640737,-6.50859E-05,0.000536441,0.00060946,5055.823606,-4.59051E-07,-0.424833326,100,0
0.006508234,1.595456112,-6.49926E-05,0.000536676,0.000609148,5057.429286,-9.97863E-07,-0.424849508,100,0
0.006332428,1.594504902,-6.48998E-05,0.000536503,0.000608544,5059.033987,-1.53685E-06,-0.424866662,100,0
0.006155915,1.593553739,-6.48076E-05,0.000535965,0.000607626,5060.637709,-2.0754E-06,-0.424884905,100,0
0.005978684,1.59260262,-6.47164E-05,0.000535109,0.000606372,5062.240451,-2.33812E-06,-0.424904353,100,0
0.005800723,1.591651545,-6.46265E-05,0.000534032,0.000604771,5063.842214,-1.88782E-06,-0.424925042,100,0
0.005622058,1.590700511,-0.000064538,0.000532962,0.000602842,5065.442997,-1.42446E-06,-0.424946856,100,0
0.005442802,1.589749519,-6.44511E-05,0.000532176,0.000600665,5067.042801,-9.6095E-07,-0.424969663,100,0
0.005263115,1.588798565,-6.43661E-05,0.000531941,0.000598357,5068.641625,-4.97293E-07,-0.42499333,100,0
0.005083178,1.58784765,-6.4283E-05,0.000532493,0.000596049,5070.239469,-3.3489E-08,-0.425017722,100,0
0.004903172,1.586896771,-6.42019E-05,0.000534012,0.000593881,5071.836334,4.30464E-07,-0.425042705,100,0
0.004723281,1.585945927,-6.41229E-05,0.000536612,0.000591989,5073.432219,8.94562E-07,-0.425068147,100,0
0.004543684,1.584995117,-6.40462E-05,0.00054034,0.000590509,5075.027124,1.35881E-06,-0.425093913,100,0
0.004364559,1.58404434,-6.39717E-05,0.000545183,0.000589571,5076.621049,1.8227E-06,-0.425119868,100,0
0.004186087,1.583093594,-6.38995E-05,0.000551072,0.0005893,5078.213994,2.09306E-06,-0.425145879,100,0
0.004008441,1.582142877,-6.38295E-05,0.000557852,0.000589809,5079.805959,1.89506E-06,-0.425171868,100,0
0.003831763,1.58119219,-6.37618E-05,0.000565261,0.000591178,5081.396943,1.68924E-06,-0.425197857,100,0
0.003656143,1.580241529,-6.36963E-05,0.000573,0.000593443,5082.986948,1.48335E-06,-0.42522388,100,0
0.003481644,1.579290894,-6.36329E-05,0.000580772,0.00059661,5084.575972,1.27739E-06,-0.42524997,100,0
0.003308322,1.578340285,-6.35716E-05,0.000588309,0.000600667,5086.164016,1.07137E-06,-0.425276161,100,0
0.003136233,1.577389698,-6.35123E-05,0.000595396,0.000605593,5087.75108,8.65285E-07,-0.425302487,100,0
0.00296544,1.576439134,-6.34549E-05,0.000601879,0.000611354,5089.337163,6.59135E-07,-0.42532898,100,0
0.002796007,1.575488591,-6.33993E-05,0.000607671,0.000617913,5090.922265,4.52922E-07,-0.425355675,100,0
0.002628006,1.574538067,-6.33453E-05,0.000612745,0.000625224,5092.506387,2.46945E-07,-0.425382606,100,0
0.002461509,1.573587562,-6.32929E-05,0.000617115,0.000633237,5094.089528,1.07681E-07,-0.425409806,100,0
0.002296572,1.572637074,-6.32418E-05,0.000620692,0.000641881,5095.671688,1.00442E-07,-0.42543729,100,0
0.00213315,1.571686603,-6.31919E-05,0.000623261,0.000651013,5097.252868,9.5138E-08,-0.425465044,100,0
0.001971086,1.570736146,-6.31431E-05,0.000624576,0.000660416,5098.833067,8.9833E-08,-0.425493051,100,0
0.001810159,1.569785703,-6.30952E-05,0.000624414,0.000669829,5100.412284,8.4527E-08,-0.425521294,100,0
0.001650125,1.568835272,-6.30481E-05,0.000622605,0.000678978,5101.990521,7.9218E-08,-0.425549758,100,0
0.001490732,1.567884853,-6.30016E-05,0.000619044,0.000687589,5103.567776,7.3909E-08,-0.425578424,100,0
0.001331723,1.566934444,-6.29556E-05,0.000613687,0.000695391,5105.14405,6.8597E-08,-0.425607278,100,0
0.001172834,1.565984044,-6.291E-05,0.000606579,0.000702123,5106.719343,6.3284E-08,-0.425636302,100,0
